Sample name	L1 distance
strain_sample_40-kraken2_minikraken-0.55	13312976.0
strain_sample_40-kraken2_minikraken-0.15	9510101.0
strain_sample_40-kraken2_minikraken-0.10	6584926.0
strain_sample_40-kraken2_minikraken-0.30	13056819.0
strain_sample_40-kraken2_minikraken-0.20	11547670.0
strain_sample_40-kraken2_minikraken-0.25	12515137.0
strain_sample_40-kraken2_minikraken-0.40	13297520.0
strain_sample_40-kraken2_minikraken-0.45	13310343.0
strain_sample_40-kraken2_minikraken-0.05	3581392.0
strain_sample_40-kraken2_minikraken-0.35	13243886.0
strain_sample_40-kraken2_minikraken-0.50	13312493.0
strain_sample_40-kraken2_minikraken-0.00	3274864.0
strain_sample_40-kraken2_minikraken-0.60	13313006.0
strain_sample_40-kraken2_minikraken-1.00	13313006.0
strain_sample_40-kraken2_minikraken-0.90	13313006.0
strain_sample_40-kraken2_minikraken-0.70	13313006.0
strain_sample_40-kraken2_minikraken-0.75	13313006.0
strain_sample_39-kraken2_minikraken-0.10	6193539.0
strain_sample_39-kraken2_minikraken-0.05	3056072.0
strain_sample_40-kraken2_minikraken-0.95	13313006.0
strain_sample_40-kraken2_minikraken-0.85	13313006.0
strain_sample_40-kraken2_minikraken-0.65	13313006.0
strain_sample_40-kraken2_minikraken-0.80	13313006.0
strain_sample_39-kraken2_minikraken-0.00	1717933.0
strain_sample_39-kraken2_minikraken-0.25	12450610.0
strain_sample_39-kraken2_minikraken-0.35	13233228.0
strain_sample_39-kraken2_minikraken-0.15	9265169.0
strain_sample_39-kraken2_minikraken-0.70	13306332.0
strain_sample_39-kraken2_minikraken-0.20	11415361.0
strain_sample_39-kraken2_minikraken-0.40	13290998.0
strain_sample_39-kraken2_minikraken-0.60	13306332.0
strain_sample_39-kraken2_minikraken-0.55	13306268.0
strain_sample_39-kraken2_minikraken-0.50	13305783.0
strain_sample_39-kraken2_minikraken-0.65	13306332.0
strain_sample_39-kraken2_minikraken-0.30	13032611.0
strain_sample_39-kraken2_minikraken-0.45	13303739.0
strain_sample_39-kraken2_minikraken-0.95	13306332.0
strain_sample_39-kraken2_minikraken-0.85	13306332.0
strain_sample_32-kraken2_minikraken-0.20	11370878.0
strain_sample_39-kraken2_minikraken-0.80	13306332.0
strain_sample_39-kraken2_minikraken-0.75	13306332.0
strain_sample_39-kraken2_minikraken-1.00	13306332.0
strain_sample_32-kraken2_minikraken-0.05	2904186.0
strain_sample_32-kraken2_minikraken-0.15	9159771.0
strain_sample_39-kraken2_minikraken-0.90	13306332.0
strain_sample_32-kraken2_minikraken-0.10	6079582.0
strain_sample_32-kraken2_minikraken-0.25	12427687.0
strain_sample_32-kraken2_minikraken-0.00	1725374.0
strain_sample_32-kraken2_minikraken-0.60	13313658.0
strain_sample_32-kraken2_minikraken-0.50	13313109.0
strain_sample_32-kraken2_minikraken-0.85	13313658.0
strain_sample_32-kraken2_minikraken-0.35	13237190.0
strain_sample_32-kraken2_minikraken-0.45	13310819.0
strain_sample_32-kraken2_minikraken-0.55	13313596.0
strain_sample_32-kraken2_minikraken-0.75	13313658.0
strain_sample_32-kraken2_minikraken-0.65	13313658.0
strain_sample_32-kraken2_minikraken-0.70	13313658.0
strain_sample_32-kraken2_minikraken-0.30	13026129.0
strain_sample_32-kraken2_minikraken-0.80	13313658.0
strain_sample_32-kraken2_minikraken-0.40	13297470.0
strain_sample_32-kraken2_minikraken-0.95	13313658.0
strain_sample_32-kraken2_minikraken-1.00	13313658.0
mouse_sample_14-kraken2_minikraken-0.15	36009930.0
mouse_sample_14-kraken2_minikraken-0.10	38748249.0
strain_sample_32-kraken2_minikraken-0.90	13313658.0
mouse_sample_14-kraken2_minikraken-0.20	34430240.0
mouse_sample_14-kraken2_minikraken-0.05	42560595.0
mouse_sample_14-kraken2_minikraken-0.25	33769811.0
mouse_sample_14-kraken2_minikraken-0.30	33428565.0
mouse_sample_14-kraken2_minikraken-0.35	33316739.0
mouse_sample_14-kraken2_minikraken-0.40	33287204.0
mouse_sample_14-kraken2_minikraken-0.00	46176840.0
mouse_sample_14-kraken2_minikraken-0.60	33279864.0
mouse_sample_14-kraken2_minikraken-0.45	33281108.0
