Sample name	Proportion classified
plant_sample_20-kraken2_refseqV205_500GB-0.25	0.35312657828425253
plant_sample_20-kraken2_refseqV205_500GB-0.15	0.6193711859853923
plant_sample_20-kraken2_refseqV205_500GB-0.10	0.7519766022132602
plant_sample_20-kraken2_refseqV205_500GB-0.20	0.47286748323089434
plant_sample_20-kraken2_refseqV205_500GB-0.05	0.8565277761484195
plant_sample_20-kraken2_refseqV205_500GB-0.00	0.9278942743945781
plant_sample_20-kraken2_refseqV205_500GB-0.40	0.0651929947416344
plant_sample_20-kraken2_refseqV205_500GB-0.30	0.22683640469892916
plant_sample_20-kraken2_refseqV205_500GB-0.45	0.028223866019214797
plant_sample_20-kraken2_refseqV205_500GB-0.50	0.01236929663155976
plant_sample_20-kraken2_refseqV205_500GB-0.35	0.12981590456311587
plant_sample_20-kraken2_refseqV205_500GB-0.55	0.0038782739951095184
plant_sample_20-kraken2_refseqV205_500GB-0.80	0
plant_sample_20-kraken2_refseqV205_500GB-0.75	3.5795750051813598e-06
plant_sample_20-kraken2_refseqV205_500GB-0.85	0
plant_sample_20-kraken2_refseqV205_500GB-0.70	2.6410645836548184e-05
plant_sample_20-kraken2_refseqV205_500GB-0.65	0.00019486123431567098
plant_sample_20-kraken2_refseqV205_500GB-0.60	0.0009763215625476588
plant_sample_20-kraken2_refseqV205_500GB-1.00	0
plant_sample_20-kraken2_refseqV205_500GB-0.90	0
plant_sample_20-kraken2_refseqV205_500GB-0.95	0
strain_sample_29-kraken2_refseqV205_500GB-0.10	0.892626583335515
strain_sample_29-kraken2_refseqV205_500GB-0.05	0.9682066017940332
strain_sample_29-kraken2_refseqV205_500GB-0.00	0.9944894522538561
strain_sample_29-kraken2_refseqV205_500GB-0.30	0.31570896929307846
strain_sample_29-kraken2_refseqV205_500GB-0.25	0.47326554176232205
strain_sample_29-kraken2_refseqV205_500GB-0.20	0.6128548502660296
strain_sample_29-kraken2_refseqV205_500GB-0.35	0.1871755879326911
strain_sample_29-kraken2_refseqV205_500GB-0.15	0.7693835504932554
strain_sample_29-kraken2_refseqV205_500GB-0.40	0.09702585847606787
strain_sample_29-kraken2_refseqV205_500GB-0.45	0.043208249338650015
strain_sample_29-kraken2_refseqV205_500GB-0.50	0.019267620527292518
strain_sample_29-kraken2_refseqV205_500GB-0.55	0.0061410532910719335
strain_sample_29-kraken2_refseqV205_500GB-0.70	4.536389972456665e-05
strain_sample_29-kraken2_refseqV205_500GB-0.65	0.00030588659416266666
strain_sample_29-kraken2_refseqV205_500GB-0.60	0.0015555379015006047
strain_sample_29-kraken2_refseqV205_500GB-0.90	0
strain_sample_29-kraken2_refseqV205_500GB-0.75	0
strain_sample_29-kraken2_refseqV205_500GB-0.85	0
strain_sample_29-kraken2_refseqV205_500GB-0.95	0
strain_sample_29-kraken2_refseqV205_500GB-0.80	0
strain_sample_29-kraken2_refseqV205_500GB-1.00	0
plant_sample_9-kraken2_refseqV205_500GB-0.25	0.3725927111788257
plant_sample_9-kraken2_refseqV205_500GB-0.20	0.49532575832315745
plant_sample_9-kraken2_refseqV205_500GB-0.15	0.6428890561677536
plant_sample_9-kraken2_refseqV205_500GB-0.10	0.7728906932199178
plant_sample_9-kraken2_refseqV205_500GB-0.05	0.8715543756091515
plant_sample_9-kraken2_refseqV205_500GB-0.00	0.935790001743057
plant_sample_9-kraken2_refseqV205_500GB-0.55	0.004221673245592638
plant_sample_9-kraken2_refseqV205_500GB-0.30	0.24117997491298868
plant_sample_9-kraken2_refseqV205_500GB-0.40	0.07022863439132196
plant_sample_9-kraken2_refseqV205_500GB-0.35	0.13898545770063195
plant_sample_9-kraken2_refseqV205_500GB-0.45	0.030528493200090056
plant_sample_9-kraken2_refseqV205_500GB-0.50	0.013441987099450738
plant_sample_9-kraken2_refseqV205_500GB-0.80	0
plant_sample_9-kraken2_refseqV205_500GB-0.75	3.613801686850351e-06
plant_sample_9-kraken2_refseqV205_500GB-0.65	0.00021411774994588333
plant_sample_9-kraken2_refseqV205_500GB-0.60	0.001073178640938326
plant_sample_9-kraken2_refseqV205_500GB-0.70	3.1470189689655146e-05
plant_sample_9-kraken2_refseqV205_500GB-0.85	0
plant_sample_9-kraken2_refseqV205_500GB-0.90	0
plant_sample_9-kraken2_refseqV205_500GB-0.95	0
plant_sample_9-kraken2_refseqV205_500GB-1.00	0
strain_sample_0-kraken2_refseqV205_500GB-0.10	0.8916467305973248
strain_sample_0-kraken2_refseqV205_500GB-0.05	0.9676767458204126
strain_sample_0-kraken2_refseqV205_500GB-0.00	0.9942184271940158
strain_sample_0-kraken2_refseqV205_500GB-0.35	0.18644871700668803
strain_sample_0-kraken2_refseqV205_500GB-0.40	0.0965778780929833
strain_sample_0-kraken2_refseqV205_500GB-0.30	0.3147089048377444
strain_sample_0-kraken2_refseqV205_500GB-0.25	0.4719777827965433
strain_sample_0-kraken2_refseqV205_500GB-0.20	0.6115458203525367
strain_sample_0-kraken2_refseqV205_500GB-0.15	0.7679263467609353
strain_sample_0-kraken2_refseqV205_500GB-0.60	0.0015613770230395898
strain_sample_0-kraken2_refseqV205_500GB-0.55	0.006126875895094578
strain_sample_0-kraken2_refseqV205_500GB-0.50	0.019236898204559174
strain_sample_0-kraken2_refseqV205_500GB-0.45	0.0430057867568602
strain_sample_0-kraken2_refseqV205_500GB-0.70	3.8166659979988046e-05
strain_sample_0-kraken2_refseqV205_500GB-0.65	0.0003084136598776593
strain_sample_0-kraken2_refseqV205_500GB-0.80	0
strain_sample_0-kraken2_refseqV205_500GB-0.85	0
strain_sample_0-kraken2_refseqV205_500GB-0.75	0
strain_sample_0-kraken2_refseqV205_500GB-1.00	0
strain_sample_0-kraken2_refseqV205_500GB-0.90	0
strain_sample_0-kraken2_refseqV205_500GB-0.95	0
plant_sample_17-kraken2_refseqV205_500GB-0.15	0.6084783941981307
plant_sample_17-kraken2_refseqV205_500GB-0.25	0.34556387155061946
plant_sample_17-kraken2_refseqV205_500GB-0.20	0.463420445922309
plant_sample_17-kraken2_refseqV205_500GB-0.10	0.7407106534637842
plant_sample_17-kraken2_refseqV205_500GB-0.05	0.846235723852678
plant_sample_17-kraken2_refseqV205_500GB-0.00	0.9209984377667527
plant_sample_17-kraken2_refseqV205_500GB-0.50	0.012034740401622453
plant_sample_17-kraken2_refseqV205_500GB-0.55	0.003764838404562907
plant_sample_17-kraken2_refseqV205_500GB-0.35	0.12661972931192522
plant_sample_17-kraken2_refseqV205_500GB-0.45	0.027485328844415846
plant_sample_17-kraken2_refseqV205_500GB-0.40	0.0634895464352019
plant_sample_17-kraken2_refseqV205_500GB-0.30	0.2215472128607895
plant_sample_17-kraken2_refseqV205_500GB-0.80	0
plant_sample_17-kraken2_refseqV205_500GB-0.85	0
plant_sample_17-kraken2_refseqV205_500GB-0.65	0.00018584556182697884
plant_sample_17-kraken2_refseqV205_500GB-0.75	3.3975972312649423e-06
plant_sample_17-kraken2_refseqV205_500GB-0.60	0.0009474786190408926
plant_sample_17-kraken2_refseqV205_500GB-0.70	2.6609500439552867e-05
plant_sample_17-kraken2_refseqV205_500GB-0.95	0
plant_sample_17-kraken2_refseqV205_500GB-0.90	0
plant_sample_17-kraken2_refseqV205_500GB-1.00	0
strain_sample_88-kraken2_refseqV205_500GB-0.10	0.8914715307654932
strain_sample_88-kraken2_refseqV205_500GB-0.05	0.967690442264626
strain_sample_88-kraken2_refseqV205_500GB-0.00	0.9943837170174877
strain_sample_88-kraken2_refseqV205_500GB-0.30	0.3136446069631389
strain_sample_88-kraken2_refseqV205_500GB-0.25	0.47107494033168984
strain_sample_88-kraken2_refseqV205_500GB-0.20	0.6104951451539383
strain_sample_88-kraken2_refseqV205_500GB-0.40	0.09605925396464943
strain_sample_88-kraken2_refseqV205_500GB-0.35	0.18552745343422103
strain_sample_88-kraken2_refseqV205_500GB-0.15	0.7673231220281379
