Sample name	Shannon diversity
strain_sample_71-kraken2_chocophlan-0.15	1.9991271911619495
strain_sample_71-kraken2_chocophlan-0.25	2.0311780062750313
strain_sample_71-kraken2_chocophlan-0.20	2.0150563288639365
strain_sample_71-kraken2_chocophlan-0.10	1.9935768030199967
strain_sample_71-kraken2_chocophlan-0.05	2.0205053119313012
strain_sample_71-kraken2_chocophlan-0.00	2.1757202886201426
strain_sample_71-kraken2_chocophlan-0.35	2.0781457258179747
strain_sample_71-kraken2_chocophlan-0.30	2.0530110253004863
strain_sample_71-kraken2_chocophlan-0.45	2.124580390668875
strain_sample_71-kraken2_chocophlan-0.40	2.1027383466474805
strain_sample_71-kraken2_chocophlan-0.50	2.1394102662727676
strain_sample_71-kraken2_chocophlan-0.55	2.1527136413733805
strain_sample_71-kraken2_chocophlan-0.65	2.170893467453394
strain_sample_71-kraken2_chocophlan-0.85	2.1766601276126583
strain_sample_71-kraken2_chocophlan-0.80	2.1806496834553015
strain_sample_71-kraken2_chocophlan-0.75	2.178199524559782
strain_sample_71-kraken2_chocophlan-0.60	2.1635752106457593
strain_sample_71-kraken2_chocophlan-0.70	2.1739342628835474
strain_sample_71-kraken2_chocophlan-0.95	2.1593480934208475
strain_sample_71-kraken2_chocophlan-1.00	2.1583156978494884
strain_sample_71-kraken2_chocophlan-0.90	2.164189535560793
marine_sample_2-kraken2_chocophlan-0.10	5.465166205856721
marine_sample_2-kraken2_chocophlan-0.05	5.598767713599065
marine_sample_2-kraken2_chocophlan-0.00	6.019595040036825
marine_sample_2-kraken2_chocophlan-0.30	5.322760079510631
marine_sample_2-kraken2_chocophlan-0.40	5.289413844412716
marine_sample_2-kraken2_chocophlan-0.35	5.304743484823503
marine_sample_2-kraken2_chocophlan-0.25	5.344603940334325
marine_sample_2-kraken2_chocophlan-0.20	5.368187825175618
marine_sample_2-kraken2_chocophlan-0.15	5.406961714213949
marine_sample_2-kraken2_chocophlan-0.70	5.229285118545481
marine_sample_2-kraken2_chocophlan-0.65	5.237959452706532
marine_sample_2-kraken2_chocophlan-0.50	5.267041908309204
marine_sample_2-kraken2_chocophlan-0.60	5.24710848447907
marine_sample_2-kraken2_chocophlan-0.45	5.2764093194440065
marine_sample_2-kraken2_chocophlan-0.55	5.256349204048427
marine_sample_2-kraken2_chocophlan-1.00	5.152754761115048
marine_sample_2-kraken2_chocophlan-0.90	5.200448407937192
marine_sample_2-kraken2_chocophlan-0.75	5.222145973248007
marine_sample_2-kraken2_chocophlan-0.95	5.193464417263991
marine_sample_2-kraken2_chocophlan-0.85	5.205714832891415
marine_sample_2-kraken2_chocophlan-0.80	5.2135604675423215
strain_sample_95-kraken2_chocophlan-0.25	2.159593749910825
strain_sample_95-kraken2_chocophlan-0.20	2.1498750160947426
strain_sample_95-kraken2_chocophlan-0.15	2.1394708557187325
strain_sample_95-kraken2_chocophlan-0.10	2.1388275751064265
strain_sample_95-kraken2_chocophlan-0.05	2.173598533859572
strain_sample_95-kraken2_chocophlan-0.00	2.340106316241906
strain_sample_95-kraken2_chocophlan-0.40	2.2151763758281873
strain_sample_95-kraken2_chocophlan-0.30	2.175147014767524
strain_sample_95-kraken2_chocophlan-0.55	2.2547227628669617
strain_sample_95-kraken2_chocophlan-0.50	2.2446446058704637
strain_sample_95-kraken2_chocophlan-0.35	2.1965550009332637
strain_sample_95-kraken2_chocophlan-0.45	2.233559055397745
strain_sample_95-kraken2_chocophlan-0.70	2.2666661894745435
strain_sample_95-kraken2_chocophlan-0.65	2.2661785413039897
strain_sample_95-kraken2_chocophlan-0.75	2.2647819841503156
strain_sample_95-kraken2_chocophlan-0.80	2.2571873258812065
strain_sample_95-kraken2_chocophlan-0.60	2.2628734971051045
strain_sample_95-kraken2_chocophlan-0.85	2.2507124978786575
strain_sample_95-kraken2_chocophlan-0.90	2.254164803034719
strain_sample_95-kraken2_chocophlan-0.95	2.2455402249150893
strain_sample_95-kraken2_chocophlan-1.00	2.2170717953263526
strain_sample_46-kraken2_chocophlan-0.10	1.471411368957001
strain_sample_46-kraken2_chocophlan-0.05	1.5329734470460454
strain_sample_46-kraken2_chocophlan-0.00	1.8211408426766889
strain_sample_46-kraken2_chocophlan-0.40	1.9033460242627773
strain_sample_46-kraken2_chocophlan-0.35	1.8403432246249822
strain_sample_46-kraken2_chocophlan-0.20	1.5486330666380064
strain_sample_46-kraken2_chocophlan-0.25	1.6489974678424821
strain_sample_46-kraken2_chocophlan-0.15	1.485254287512847
strain_sample_46-kraken2_chocophlan-0.30	1.766976165984987
strain_sample_46-kraken2_chocophlan-0.60	2.045072065175546
strain_sample_46-kraken2_chocophlan-0.50	1.9942031212859295
strain_sample_46-kraken2_chocophlan-0.45	1.9595386302341415
strain_sample_46-kraken2_chocophlan-0.65	2.059913515771374
strain_sample_46-kraken2_chocophlan-0.55	2.0225464440394454
strain_sample_46-kraken2_chocophlan-0.70	2.0696470001730396
strain_sample_46-kraken2_chocophlan-0.80	2.0810424338037707
strain_sample_46-kraken2_chocophlan-1.00	2.1450955280393336
strain_sample_46-kraken2_chocophlan-0.90	2.1029135138835575
