Sample name	Robust Aitchisons distance
strain_sample_0-kraken2_refseqV205_100GB-0.55	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.30	5.780227944599475
strain_sample_0-kraken2_refseqV205_100GB-0.25	16.764036808624823
strain_sample_0-kraken2_refseqV205_100GB-0.00	3.8539283770451873
strain_sample_0-kraken2_refseqV205_100GB-0.10	15.395218096207568
strain_sample_0-kraken2_refseqV205_100GB-0.05	10.910557474946314
strain_sample_0-kraken2_refseqV205_100GB-0.15	18.13869535390563
strain_sample_0-kraken2_refseqV205_100GB-0.50	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.20	16.22360735028717
strain_sample_0-kraken2_refseqV205_100GB-0.40	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.45	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.35	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.95	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.75	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.70	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.60	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.85	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.80	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.65	0.0
strain_sample_0-kraken2_refseqV205_100GB-1.00	0.0
strain_sample_0-kraken2_refseqV205_100GB-0.90	0.0
plant_sample_9-kraken2_refseqV205_100GB-0.10	25.072607193911757
plant_sample_9-kraken2_refseqV205_100GB-0.05	22.836559295126364
plant_sample_9-kraken2_refseqV205_100GB-0.00	9.591115546973503
plant_sample_9-kraken2_refseqV205_100GB-0.40	0.0
plant_sample_9-kraken2_refseqV205_100GB-0.35	16.014162997949352
plant_sample_9-kraken2_refseqV205_100GB-0.55	0.0
plant_sample_9-kraken2_refseqV205_100GB-0.50	0.0
plant_sample_9-kraken2_refseqV205_100GB-0.45	0.0
plant_sample_9-kraken2_refseqV205_100GB-0.70	0.0
plant_sample_9-kraken2_refseqV205_100GB-0.65	0.0
plant_sample_9-kraken2_refseqV205_100GB-0.25	38.89128458790152
plant_sample_9-kraken2_refseqV205_100GB-0.60	0.0
plant_sample_9-kraken2_refseqV205_100GB-0.30	36.112198832916384
plant_sample_9-kraken2_refseqV205_100GB-0.20	38.94115004651366
plant_sample_9-kraken2_refseqV205_100GB-0.15	31.24681152278797
strain_sample_29-kraken2_refseqV205_100GB-0.15	14.14668990207612
plant_sample_9-kraken2_refseqV205_100GB-1.00	0.0
plant_sample_9-kraken2_refseqV205_100GB-0.75	0.0
strain_sample_29-kraken2_refseqV205_100GB-0.25	18.37473004922531
plant_sample_9-kraken2_refseqV205_100GB-0.85	0.0
plant_sample_9-kraken2_refseqV205_100GB-0.95	0.0
plant_sample_9-kraken2_refseqV205_100GB-0.90	0.0
strain_sample_29-kraken2_refseqV205_100GB-0.20	18.03002553562285
