Sample name	F1 score taxa
mouse_sample_32-kraken2_standard_0521-0.25	0.14477211796246647
mouse_sample_32-kraken2_standard_0521-0.45	0.24434389140271492
mouse_sample_32-kraken2_standard_0521-0.35	0.20849420849420847
mouse_sample_32-kraken2_standard_0521-0.05	0.015517241379310345
mouse_sample_32-kraken2_standard_0521-0.15	0.07573632538569425
mouse_sample_32-kraken2_standard_0521-0.40	0.22689075630252103
mouse_sample_32-kraken2_standard_0521-0.55	0.27979274611398963
mouse_sample_32-kraken2_standard_0521-0.30	0.18556701030927836
mouse_sample_32-kraken2_standard_0521-0.50	0.2583732057416268
mouse_sample_32-kraken2_standard_0521-0.10	0.0416988416988417
mouse_sample_32-kraken2_standard_0521-0.20	0.11180124223602485
mouse_sample_32-kraken2_standard_0521-0.00	0.007620660457239627
mouse_sample_32-kraken2_standard_0521-0.60	0.29508196721311475
mouse_sample_32-kraken2_standard_0521-0.75	0.33962264150943394
mouse_sample_32-kraken2_standard_0521-0.85	0.36734693877551017
mouse_sample_32-kraken2_standard_0521-0.80	0.3529411764705883
mouse_sample_32-kraken2_standard_0521-1.00	0.4444444444444445
mouse_sample_32-kraken2_standard_0521-0.70	0.32727272727272727
mouse_sample_32-kraken2_standard_0521-0.65	0.3068181818181818
mouse_sample_32-kraken2_standard_0521-0.90	0.3823529411764707
mouse_sample_32-kraken2_standard_0521-0.95	0.4126984126984127
strain_sample_43-kraken2_standard_0521-0.10	0.03455723542116631
strain_sample_43-kraken2_standard_0521-0.05	0.020871700429711478
strain_sample_43-kraken2_standard_0521-0.00	0.0067918497802636835
strain_sample_43-kraken2_standard_0521-0.60	0.3146067415730337
strain_sample_43-kraken2_standard_0521-0.50	0.28865979381443296
strain_sample_43-kraken2_standard_0521-0.40	0.23931623931623933
strain_sample_43-kraken2_standard_0521-0.25	0.1234567901234568
strain_sample_43-kraken2_standard_0521-0.65	0.32098765432098764
strain_sample_43-kraken2_standard_0521-0.70	0.3611111111111111
strain_sample_43-kraken2_standard_0521-0.45	0.26666666666666666
strain_sample_43-kraken2_standard_0521-0.55	0.30107526881720426
strain_sample_43-kraken2_standard_0521-0.15	0.052805280528052806
strain_sample_43-kraken2_standard_0521-0.30	0.1875
strain_sample_43-kraken2_standard_0521-0.35	0.22388059701492538
strain_sample_43-kraken2_standard_0521-0.20	0.08020050125313283
strain_sample_43-kraken2_standard_0521-0.80	0.41935483870967744
strain_sample_43-kraken2_standard_0521-0.85	0.42622950819672134
