Sample name	Proportion classified
mouse_sample_13-kraken2_refseqV208_nt-0.00	0.6363293079126775
mouse_sample_13-kraken2_refseqV208_nt-0.05	0.4984655913863142
mouse_sample_13-kraken2_refseqV208_nt-0.10	0.4593487338107973
mouse_sample_13-kraken2_refseqV208_nt-0.15	0.43759679891728653
mouse_sample_13-kraken2_refseqV208_nt-0.20	0.4157620850913184
mouse_sample_13-kraken2_refseqV208_nt-0.25	0.39538550995619315
mouse_sample_13-kraken2_refseqV208_nt-0.30	0.367957839216132
mouse_sample_13-kraken2_refseqV208_nt-0.35	0.3376886543020395
mouse_sample_13-kraken2_refseqV208_nt-0.40	0.3051195590555813
mouse_sample_13-kraken2_refseqV208_nt-0.45	0.271044833455538
mouse_sample_13-kraken2_refseqV208_nt-0.50	0.24177520339751016
mouse_sample_13-kraken2_refseqV208_nt-0.55	0.2064601799885803
mouse_sample_13-kraken2_refseqV208_nt-0.60	0.17165264838944802
mouse_sample_13-kraken2_refseqV208_nt-0.65	0.1383293819225276
mouse_sample_13-kraken2_refseqV208_nt-0.70	0.1072393687080327
mouse_sample_13-kraken2_refseqV208_nt-0.75	0.08274979258558715
mouse_sample_13-kraken2_refseqV208_nt-0.80	0.05625953976721612
mouse_sample_13-kraken2_refseqV208_nt-0.85	0.03694507830278298
mouse_sample_13-kraken2_refseqV208_nt-0.90	0.02413694449972415
mouse_sample_13-kraken2_refseqV208_nt-0.95	0.014490049833700832
mouse_sample_13-kraken2_refseqV208_nt-1.00	0.008126167026249268
mouse_sample_61-kraken2_refseqV208_nt-0.00	0.6324391495198342
mouse_sample_61-kraken2_refseqV208_nt-0.05	0.48313711618686556
mouse_sample_61-kraken2_refseqV208_nt-0.10	0.436365179709449
mouse_sample_61-kraken2_refseqV208_nt-0.15	0.41070336389598894
mouse_sample_61-kraken2_refseqV208_nt-0.20	0.3865028517303415
mouse_sample_61-kraken2_refseqV208_nt-0.25	0.36496569591490247
mouse_sample_61-kraken2_refseqV208_nt-0.30	0.336981622850201
mouse_sample_61-kraken2_refseqV208_nt-0.35	0.30698389884806615
mouse_sample_61-kraken2_refseqV208_nt-0.40	0.27548871132712316
mouse_sample_61-kraken2_refseqV208_nt-0.45	0.243065931437999
mouse_sample_61-kraken2_refseqV208_nt-0.50	0.21573330715474898
mouse_sample_61-kraken2_refseqV208_nt-0.55	0.18304328087076097
mouse_sample_61-kraken2_refseqV208_nt-0.60	0.15130047488160422
mouse_sample_61-kraken2_refseqV208_nt-0.65	0.12129592769516681
mouse_sample_61-kraken2_refseqV208_nt-0.70	0.09351525766207527
mouse_sample_61-kraken2_refseqV208_nt-0.75	0.07186400137257219
mouse_sample_61-kraken2_refseqV208_nt-0.80	0.04863803229704694
mouse_sample_61-kraken2_refseqV208_nt-0.85	0.03183893173100519
mouse_sample_61-kraken2_refseqV208_nt-0.90	0.020735717211653733
mouse_sample_61-kraken2_refseqV208_nt-0.95	0.012395952451002022
mouse_sample_61-kraken2_refseqV208_nt-1.00	0.006927215319617791
strain_sample_86-kraken2_refseqV208_nt-0.00	0.9885385749317802
strain_sample_86-kraken2_refseqV208_nt-0.05	0.9780286051294569
strain_sample_86-kraken2_refseqV208_nt-0.10	0.9627196515754434
strain_sample_86-kraken2_refseqV208_nt-0.15	0.9398272365849392
strain_sample_86-kraken2_refseqV208_nt-0.20	0.9076037064446759
strain_sample_86-kraken2_refseqV208_nt-0.25	0.8729498735400899
strain_sample_86-kraken2_refseqV208_nt-0.30	0.8223904830726482
strain_sample_86-kraken2_refseqV208_nt-0.35	0.7634658612349725
strain_sample_86-kraken2_refseqV208_nt-0.40	0.6975033561323888
strain_sample_86-kraken2_refseqV208_nt-0.45	0.6262878951383725
strain_sample_86-kraken2_refseqV208_nt-0.50	0.563947172402101
strain_sample_86-kraken2_refseqV208_nt-0.55	0.48680933260309023
strain_sample_86-kraken2_refseqV208_nt-0.60	0.4093425677824517
strain_sample_86-kraken2_refseqV208_nt-0.65	0.3337049176582763
strain_sample_86-kraken2_refseqV208_nt-0.70	0.2617959862279837
strain_sample_86-kraken2_refseqV208_nt-0.75	0.20413055279844028
strain_sample_86-kraken2_refseqV208_nt-0.80	0.1404604529471141
strain_sample_86-kraken2_refseqV208_nt-0.85	0.09323961011751423
strain_sample_86-kraken2_refseqV208_nt-0.90	0.06137348628359364
strain_sample_86-kraken2_refseqV208_nt-0.95	0.037100217449724145
strain_sample_86-kraken2_refseqV208_nt-1.00	0.020854838331510733
plant_sample_5-kraken2_refseqV208_nt-0.00	0.834100467885249
plant_sample_5-kraken2_refseqV208_nt-0.05	0.7305343878104567
plant_sample_5-kraken2_refseqV208_nt-0.10	0.6570680116824632
plant_sample_5-kraken2_refseqV208_nt-0.15	0.5951094653825512
plant_sample_5-kraken2_refseqV208_nt-0.20	0.5354845141957414
plant_sample_5-kraken2_refseqV208_nt-0.25	0.4863531064425716
plant_sample_5-kraken2_refseqV208_nt-0.30	0.42821930203389896
plant_sample_5-kraken2_refseqV208_nt-0.35	0.3719209817847449
plant_sample_5-kraken2_refseqV208_nt-0.40	0.31813179176629686
plant_sample_5-kraken2_refseqV208_nt-0.45	0.26762847487395136
plant_sample_5-kraken2_refseqV208_nt-0.50	0.22833635149536682
plant_sample_5-kraken2_refseqV208_nt-0.55	0.1850485799449445
plant_sample_5-kraken2_refseqV208_nt-0.60	0.14614930656414774
plant_sample_5-kraken2_refseqV208_nt-0.65	0.11210393987369166
plant_sample_5-kraken2_refseqV208_nt-0.70	0.08284256640036626
plant_sample_5-kraken2_refseqV208_nt-0.75	0.061689532720707756
plant_sample_5-kraken2_refseqV208_nt-0.80	0.04054317178010884
plant_sample_5-kraken2_refseqV208_nt-0.85	0.025579494324204224
plant_sample_5-kraken2_refseqV208_nt-0.90	0.015798370986016823
plant_sample_5-kraken2_refseqV208_nt-0.95	0.008849073944048061
plant_sample_5-kraken2_refseqV208_nt-1.00	0.0045874780460873465
plant_sample_13-kraken2_refseqV208_nt-0.00	0.8549723884024373
plant_sample_13-kraken2_refseqV208_nt-0.05	0.7619902546595041
plant_sample_13-kraken2_refseqV208_nt-0.10	0.6901821454125588
plant_sample_13-kraken2_refseqV208_nt-0.15	0.626214911796578
plant_sample_13-kraken2_refseqV208_nt-0.20	0.5633711804157214
plant_sample_13-kraken2_refseqV208_nt-0.25	0.5110715874390315
plant_sample_13-kraken2_refseqV208_nt-0.30	0.4492081346915414
plant_sample_13-kraken2_refseqV208_nt-0.35	0.38937991879985717
plant_sample_13-kraken2_refseqV208_nt-0.40	0.3323156296890917
plant_sample_13-kraken2_refseqV208_nt-0.45	0.2789434838223799
plant_sample_13-kraken2_refseqV208_nt-0.50	0.23758593942441678
plant_sample_13-kraken2_refseqV208_nt-0.55	0.1920203520677945
plant_sample_13-kraken2_refseqV208_nt-0.60	0.15141688203843096
plant_sample_13-kraken2_refseqV208_nt-0.65	0.11593481371156956
plant_sample_13-kraken2_refseqV208_nt-0.70	0.08559008755527658
plant_sample_13-kraken2_refseqV208_nt-0.75	0.06365907128426937
plant_sample_13-kraken2_refseqV208_nt-0.80	0.041786764057913824
plant_sample_13-kraken2_refseqV208_nt-0.85	0.02637046670382099
plant_sample_13-kraken2_refseqV208_nt-0.90	0.016277202935091318
plant_sample_13-kraken2_refseqV208_nt-0.95	0.009128715068945532
