Sample name	McIntosh's evenness
plant_sample_20-kraken2_refseqV205_500GB-0.50	0.3849795434275635
plant_sample_20-kraken2_refseqV205_500GB-0.40	0.3877406209983005
plant_sample_20-kraken2_refseqV205_500GB-0.15	0.3814331007167573
plant_sample_20-kraken2_refseqV205_500GB-0.45	0.38737152042462936
plant_sample_20-kraken2_refseqV205_500GB-0.55	0.3843222448997144
plant_sample_20-kraken2_refseqV205_500GB-0.35	0.3838553046234181
plant_sample_20-kraken2_refseqV205_500GB-0.20	0.3854731030216253
plant_sample_20-kraken2_refseqV205_500GB-0.30	0.38590994930352596
plant_sample_20-kraken2_refseqV205_500GB-0.25	0.3859306338818153
plant_sample_20-kraken2_refseqV205_500GB-0.10	0.3716310975086372
plant_sample_20-kraken2_refseqV205_500GB-0.05	0.3486837502906536
plant_sample_20-kraken2_refseqV205_500GB-0.00	0.2977950953529376
plant_sample_20-kraken2_refseqV205_500GB-0.70	0.4786499587395456
plant_sample_20-kraken2_refseqV205_500GB-0.85	nan
plant_sample_20-kraken2_refseqV205_500GB-0.80	nan
plant_sample_20-kraken2_refseqV205_500GB-0.90	nan
plant_sample_20-kraken2_refseqV205_500GB-0.95	nan
plant_sample_20-kraken2_refseqV205_500GB-0.75	0.6142289426943258
plant_sample_20-kraken2_refseqV205_500GB-0.60	0.3948984297174443
plant_sample_20-kraken2_refseqV205_500GB-0.65	0.425700363532616
plant_sample_20-kraken2_refseqV205_500GB-1.00	nan
strain_sample_29-kraken2_refseqV205_500GB-0.10	0.590143481522977
strain_sample_29-kraken2_refseqV205_500GB-0.05	0.5747797547686457
strain_sample_29-kraken2_refseqV205_500GB-0.00	0.49890502569784295
strain_sample_29-kraken2_refseqV205_500GB-0.35	0.7291661045357387
strain_sample_29-kraken2_refseqV205_500GB-0.25	0.6956045994295277
strain_sample_29-kraken2_refseqV205_500GB-0.30	0.7168143672952777
strain_sample_29-kraken2_refseqV205_500GB-0.50	0.7607361187811403
strain_sample_29-kraken2_refseqV205_500GB-0.55	0.7624537268216619
strain_sample_29-kraken2_refseqV205_500GB-0.20	0.6849233656003727
strain_sample_29-kraken2_refseqV205_500GB-0.40	0.7394502726983199
strain_sample_29-kraken2_refseqV205_500GB-0.15	0.6147952763666147
strain_sample_29-kraken2_refseqV205_500GB-0.45	0.7392174737478459
strain_sample_29-kraken2_refseqV205_500GB-0.70	0.9499919942384504
strain_sample_29-kraken2_refseqV205_500GB-0.65	0.8229301751685891
strain_sample_29-kraken2_refseqV205_500GB-0.60	0.7938546429425943
strain_sample_29-kraken2_refseqV205_500GB-0.95	nan
strain_sample_29-kraken2_refseqV205_500GB-0.85	nan
strain_sample_29-kraken2_refseqV205_500GB-1.00	nan
strain_sample_29-kraken2_refseqV205_500GB-0.75	nan
strain_sample_29-kraken2_refseqV205_500GB-0.80	nan
strain_sample_29-kraken2_refseqV205_500GB-0.90	nan
plant_sample_9-kraken2_refseqV205_500GB-0.20	0.4709623126507724
plant_sample_9-kraken2_refseqV205_500GB-0.10	0.4402820552683512
plant_sample_9-kraken2_refseqV205_500GB-0.15	0.45871250441532785
plant_sample_9-kraken2_refseqV205_500GB-0.25	0.47812428495027376
plant_sample_9-kraken2_refseqV205_500GB-0.05	0.4114824792661522
plant_sample_9-kraken2_refseqV205_500GB-0.00	0.3536507481702426
plant_sample_9-kraken2_refseqV205_500GB-0.60	0.5554978871302164
plant_sample_9-kraken2_refseqV205_500GB-0.55	0.5065184197874768
plant_sample_9-kraken2_refseqV205_500GB-0.75	0.8382124184407431
plant_sample_9-kraken2_refseqV205_500GB-0.70	0.6218694350913386
plant_sample_9-kraken2_refseqV205_500GB-0.65	0.6116048093528735
plant_sample_9-kraken2_refseqV205_500GB-0.80	nan
plant_sample_9-kraken2_refseqV205_500GB-0.45	0.49195097441785085
plant_sample_9-kraken2_refseqV205_500GB-0.40	0.4925449998161215
plant_sample_9-kraken2_refseqV205_500GB-0.35	0.4888226272336902
plant_sample_9-kraken2_refseqV205_500GB-0.30	0.4843737984297103
plant_sample_9-kraken2_refseqV205_500GB-0.85	nan
plant_sample_9-kraken2_refseqV205_500GB-0.50	0.49551089535086484
plant_sample_9-kraken2_refseqV205_500GB-0.90	nan
plant_sample_9-kraken2_refseqV205_500GB-0.95	nan
plant_sample_9-kraken2_refseqV205_500GB-1.00	nan
strain_sample_0-kraken2_refseqV205_500GB-0.30	0.6488057273028074
strain_sample_0-kraken2_refseqV205_500GB-0.25	0.6431777727003992
strain_sample_0-kraken2_refseqV205_500GB-0.20	0.6457415459130718
strain_sample_0-kraken2_refseqV205_500GB-0.35	0.6577044656407098
strain_sample_0-kraken2_refseqV205_500GB-0.40	0.6535029283878795
strain_sample_0-kraken2_refseqV205_500GB-0.15	0.6055817138455756
strain_sample_0-kraken2_refseqV205_500GB-0.10	0.5891426311855912
strain_sample_0-kraken2_refseqV205_500GB-0.05	0.5585088239108567
strain_sample_0-kraken2_refseqV205_500GB-0.00	0.4835105129973012
strain_sample_0-kraken2_refseqV205_500GB-0.70	1.0
strain_sample_0-kraken2_refseqV205_500GB-0.45	0.6603470292125698
strain_sample_0-kraken2_refseqV205_500GB-0.75	nan
strain_sample_0-kraken2_refseqV205_500GB-0.80	nan
strain_sample_0-kraken2_refseqV205_500GB-0.90	nan
strain_sample_0-kraken2_refseqV205_500GB-0.60	0.7902084901381453
strain_sample_0-kraken2_refseqV205_500GB-0.85	nan
strain_sample_0-kraken2_refseqV205_500GB-0.95	nan
strain_sample_0-kraken2_refseqV205_500GB-0.55	0.6948774571959373
strain_sample_0-kraken2_refseqV205_500GB-0.65	0.8109044766692497
strain_sample_0-kraken2_refseqV205_500GB-0.50	0.6662534166396149
strain_sample_0-kraken2_refseqV205_500GB-1.00	nan
plant_sample_17-kraken2_refseqV205_500GB-0.50	0.4010317929889502
plant_sample_17-kraken2_refseqV205_500GB-0.55	0.40209492539934694
plant_sample_17-kraken2_refseqV205_500GB-0.40	0.4046176888329333
plant_sample_17-kraken2_refseqV205_500GB-0.45	0.4026314178702395
plant_sample_17-kraken2_refseqV205_500GB-0.25	0.3918017761129903
plant_sample_17-kraken2_refseqV205_500GB-0.35	0.3991515334353722
plant_sample_17-kraken2_refseqV205_500GB-0.30	0.40194634838171306
plant_sample_17-kraken2_refseqV205_500GB-0.15	0.38145242834648474
plant_sample_17-kraken2_refseqV205_500GB-0.20	0.38875206148986624
plant_sample_17-kraken2_refseqV205_500GB-0.10	0.37238474527308335
plant_sample_17-kraken2_refseqV205_500GB-0.05	0.3516553981842533
plant_sample_17-kraken2_refseqV205_500GB-0.00	0.3002597245404645
plant_sample_17-kraken2_refseqV205_500GB-1.00	nan
plant_sample_17-kraken2_refseqV205_500GB-0.80	nan
plant_sample_17-kraken2_refseqV205_500GB-0.65	0.4259157118758007
plant_sample_17-kraken2_refseqV205_500GB-0.75	0.7680316373423535
plant_sample_17-kraken2_refseqV205_500GB-0.70	0.49252578400848224
plant_sample_17-kraken2_refseqV205_500GB-0.95	nan
plant_sample_17-kraken2_refseqV205_500GB-0.60	0.39163695750069055
plant_sample_17-kraken2_refseqV205_500GB-0.85	nan
plant_sample_17-kraken2_refseqV205_500GB-0.90	nan
