Sample name	Robust Aitchisons distance
mouse_sample_13-kraken2_refseqV208_nt-0.50	28.172454722605526
mouse_sample_13-kraken2_refseqV208_nt-0.10	27.925252732829215
mouse_sample_13-kraken2_refseqV208_nt-0.20	29.71095577985995
mouse_sample_13-kraken2_refseqV208_nt-0.15	28.62878128654036
mouse_sample_13-kraken2_refseqV208_nt-0.55	28.965837488543155
mouse_sample_13-kraken2_refseqV208_nt-0.40	28.74074570603899
mouse_sample_13-kraken2_refseqV208_nt-0.45	29.47702357595307
mouse_sample_13-kraken2_refseqV208_nt-0.30	30.064578110695386
mouse_sample_13-kraken2_refseqV208_nt-0.25	30.450963922190724
mouse_sample_13-kraken2_refseqV208_nt-0.35	27.975920146098368
mouse_sample_13-kraken2_refseqV208_nt-0.00	36.09196710961084
mouse_sample_13-kraken2_refseqV208_nt-0.05	31.0976817992937
mouse_sample_13-kraken2_refseqV208_nt-1.00	36.12431766082629
mouse_sample_13-kraken2_refseqV208_nt-0.95	32.58059041803115
mouse_sample_13-kraken2_refseqV208_nt-0.70	30.023943636355604
mouse_sample_13-kraken2_refseqV208_nt-0.75	29.708684439245978
mouse_sample_13-kraken2_refseqV208_nt-0.65	29.48616735177425
mouse_sample_13-kraken2_refseqV208_nt-0.80	29.139108782572244
mouse_sample_13-kraken2_refseqV208_nt-0.85	30.236571280029196
mouse_sample_13-kraken2_refseqV208_nt-0.60	28.381222026916852
mouse_sample_13-kraken2_refseqV208_nt-0.90	30.587250837902154
mouse_sample_61-kraken2_refseqV208_nt-0.10	49.169326380059296
mouse_sample_61-kraken2_refseqV208_nt-0.05	50.966508993597095
mouse_sample_61-kraken2_refseqV208_nt-0.00	53.5112322934045
mouse_sample_61-kraken2_refseqV208_nt-0.40	50.38638478474967
mouse_sample_61-kraken2_refseqV208_nt-0.20	48.929594115336364
mouse_sample_61-kraken2_refseqV208_nt-0.15	50.7133593414362
mouse_sample_61-kraken2_refseqV208_nt-0.25	48.2378575434947
mouse_sample_61-kraken2_refseqV208_nt-0.30	49.32683880790676
mouse_sample_61-kraken2_refseqV208_nt-0.55	52.748066628793964
mouse_sample_61-kraken2_refseqV208_nt-0.70	52.20821469656657
mouse_sample_61-kraken2_refseqV208_nt-0.60	53.1235676509732
mouse_sample_61-kraken2_refseqV208_nt-0.35	50.34043833484274
mouse_sample_61-kraken2_refseqV208_nt-0.45	51.412022306375746
mouse_sample_61-kraken2_refseqV208_nt-0.50	51.95703948417536
mouse_sample_61-kraken2_refseqV208_nt-0.65	54.32725991976491
mouse_sample_61-kraken2_refseqV208_nt-1.00	50.82171076114612
strain_sample_86-kraken2_refseqV208_nt-0.20	7.493739462270044
mouse_sample_61-kraken2_refseqV208_nt-0.85	53.89351860283409
mouse_sample_61-kraken2_refseqV208_nt-0.90	55.38260808489916
mouse_sample_61-kraken2_refseqV208_nt-0.95	55.11412330314079
mouse_sample_61-kraken2_refseqV208_nt-0.80	55.283030453662796
mouse_sample_61-kraken2_refseqV208_nt-0.75	51.669283503174086
strain_sample_86-kraken2_refseqV208_nt-0.25	7.711662753827649
strain_sample_86-kraken2_refseqV208_nt-0.15	7.074439269764569
strain_sample_86-kraken2_refseqV208_nt-0.10	8.267603840642305
strain_sample_86-kraken2_refseqV208_nt-0.05	7.461279272707664
strain_sample_86-kraken2_refseqV208_nt-0.00	7.922878003590654
strain_sample_86-kraken2_refseqV208_nt-0.50	8.646251848991025
strain_sample_86-kraken2_refseqV208_nt-0.55	8.917534286733416
strain_sample_86-kraken2_refseqV208_nt-0.70	7.983892948127958
strain_sample_86-kraken2_refseqV208_nt-0.35	8.379456406043595
strain_sample_86-kraken2_refseqV208_nt-0.65	8.926723907786627
strain_sample_86-kraken2_refseqV208_nt-0.60	9.288032823520386
strain_sample_86-kraken2_refseqV208_nt-0.45	10.092127684771224
strain_sample_86-kraken2_refseqV208_nt-0.30	7.90029686953541
strain_sample_86-kraken2_refseqV208_nt-0.75	8.637387293241327
strain_sample_86-kraken2_refseqV208_nt-0.40	9.2530988827673
strain_sample_86-kraken2_refseqV208_nt-0.85	11.661261956914014
strain_sample_86-kraken2_refseqV208_nt-0.80	9.921249110003554
strain_sample_86-kraken2_refseqV208_nt-1.00	15.338549750170491
strain_sample_86-kraken2_refseqV208_nt-0.95	12.717325255814764
strain_sample_86-kraken2_refseqV208_nt-0.90	11.154682643153638
plant_sample_5-kraken2_refseqV208_nt-0.40	15.54098685468518
plant_sample_5-kraken2_refseqV208_nt-0.30	15.16322043740911
plant_sample_5-kraken2_refseqV208_nt-0.25	16.652556178397617
plant_sample_5-kraken2_refseqV208_nt-0.20	16.964039062802943
plant_sample_5-kraken2_refseqV208_nt-0.15	22.823518051572925
plant_sample_5-kraken2_refseqV208_nt-0.35	15.352890763455566
plant_sample_5-kraken2_refseqV208_nt-0.10	31.286586839577716
plant_sample_5-kraken2_refseqV208_nt-0.05	30.964129365999803
plant_sample_5-kraken2_refseqV208_nt-0.00	33.11252094492952
plant_sample_5-kraken2_refseqV208_nt-0.45	14.98728790928
plant_sample_5-kraken2_refseqV208_nt-0.50	15.328989142640685
plant_sample_5-kraken2_refseqV208_nt-0.55	14.994640904086847
