Sample name	Bray-Curtis dissimilarity raw
mouse_sample_13-kraken2_refseqV208_nt-0.50	0.6920805734927415
mouse_sample_13-kraken2_refseqV208_nt-0.55	0.7202390033510904
mouse_sample_13-kraken2_refseqV208_nt-0.25	0.5874251987372177
mouse_sample_13-kraken2_refseqV208_nt-0.05	0.5511151024904307
mouse_sample_13-kraken2_refseqV208_nt-0.30	0.6043825086566996
mouse_sample_13-kraken2_refseqV208_nt-0.10	0.5522791755087498
mouse_sample_13-kraken2_refseqV208_nt-0.20	0.575004320844178
mouse_sample_13-kraken2_refseqV208_nt-0.15	0.5621283968897924
mouse_sample_13-kraken2_refseqV208_nt-0.00	0.5893823235370126
mouse_sample_13-kraken2_refseqV208_nt-0.35	0.623859820582734
mouse_sample_13-kraken2_refseqV208_nt-0.40	0.6458709118164241
mouse_sample_13-kraken2_refseqV208_nt-0.45	0.6701960644015807
mouse_sample_13-kraken2_refseqV208_nt-0.95	0.9717453855272762
mouse_sample_13-kraken2_refseqV208_nt-1.00	0.9840493832548356
mouse_sample_13-kraken2_refseqV208_nt-0.70	0.8322843803050483
mouse_sample_13-kraken2_refseqV208_nt-0.75	0.865890329816992
mouse_sample_13-kraken2_refseqV208_nt-0.65	0.7918440226330528
mouse_sample_13-kraken2_refseqV208_nt-0.85	0.9332415089255626
mouse_sample_13-kraken2_refseqV208_nt-0.80	0.9040975934017184
mouse_sample_13-kraken2_refseqV208_nt-0.60	0.7505763506574086
mouse_sample_13-kraken2_refseqV208_nt-0.90	0.953390099191807
mouse_sample_61-kraken2_refseqV208_nt-0.10	0.5368803960023009
mouse_sample_61-kraken2_refseqV208_nt-0.05	0.5409823214548493
mouse_sample_61-kraken2_refseqV208_nt-0.00	0.5821743203477809
mouse_sample_61-kraken2_refseqV208_nt-0.40	0.6197884715086959
mouse_sample_61-kraken2_refseqV208_nt-0.20	0.5497617128035682
mouse_sample_61-kraken2_refseqV208_nt-0.15	0.5412251473106686
mouse_sample_61-kraken2_refseqV208_nt-0.25	0.5607371223979457
mouse_sample_61-kraken2_refseqV208_nt-0.30	0.5773810868721698
mouse_sample_61-kraken2_refseqV208_nt-0.55	0.7204968997754992
mouse_sample_61-kraken2_refseqV208_nt-0.70	0.8413549841301273
mouse_sample_61-kraken2_refseqV208_nt-0.60	0.7604787648896384
mouse_sample_61-kraken2_refseqV208_nt-0.35	0.5965166676245385
mouse_sample_61-kraken2_refseqV208_nt-0.45	0.651302882876352
mouse_sample_61-kraken2_refseqV208_nt-0.50	0.6813177233191058
mouse_sample_61-kraken2_refseqV208_nt-0.65	0.8014156700757223
mouse_sample_61-kraken2_refseqV208_nt-1.00	0.986764837228585
strain_sample_86-kraken2_refseqV208_nt-0.20	0.25447931539254615
mouse_sample_61-kraken2_refseqV208_nt-0.85	0.9414096944788624
mouse_sample_61-kraken2_refseqV208_nt-0.90	0.961217589325274
mouse_sample_61-kraken2_refseqV208_nt-0.95	0.9765884735594383
mouse_sample_61-kraken2_refseqV208_nt-0.80	0.9131275610958169
mouse_sample_61-kraken2_refseqV208_nt-0.75	0.8749688478215909
strain_sample_86-kraken2_refseqV208_nt-0.25	0.2510091408518779
strain_sample_86-kraken2_refseqV208_nt-0.15	0.25800290248473196
strain_sample_86-kraken2_refseqV208_nt-0.10	0.2617122274552041
strain_sample_86-kraken2_refseqV208_nt-0.05	0.2658769466239051
strain_sample_86-kraken2_refseqV208_nt-0.00	0.27790757555057677
strain_sample_86-kraken2_refseqV208_nt-0.50	0.3482490584558927
strain_sample_86-kraken2_refseqV208_nt-0.55	0.38006774589589376
strain_sample_86-kraken2_refseqV208_nt-0.70	0.5873896518425614
strain_sample_86-kraken2_refseqV208_nt-0.65	0.5057367273044817
strain_sample_86-kraken2_refseqV208_nt-0.60	0.43085376852528867
strain_sample_86-kraken2_refseqV208_nt-0.35	0.27107365646145165
strain_sample_86-kraken2_refseqV208_nt-0.45	0.3232734158617054
strain_sample_86-kraken2_refseqV208_nt-0.30	0.24977510322831098
strain_sample_86-kraken2_refseqV208_nt-0.75	0.6595801562485267
strain_sample_86-kraken2_refseqV208_nt-0.40	0.29524060216856834
strain_sample_86-kraken2_refseqV208_nt-0.85	0.8278373862319645
strain_sample_86-kraken2_refseqV208_nt-0.80	0.7520261935668888
strain_sample_86-kraken2_refseqV208_nt-1.00	0.9585425985577998
strain_sample_86-kraken2_refseqV208_nt-0.95	0.9274440296567508
strain_sample_86-kraken2_refseqV208_nt-0.90	0.8829946022691374
plant_sample_5-kraken2_refseqV208_nt-0.40	0.8414716482026465
plant_sample_5-kraken2_refseqV208_nt-0.30	0.8365585976290104
plant_sample_5-kraken2_refseqV208_nt-0.25	0.8338358331077961
plant_sample_5-kraken2_refseqV208_nt-0.20	0.8321599564827995
plant_sample_5-kraken2_refseqV208_nt-0.15	0.8358545012106394
