Sample name	F1 score reads
strain_sample_40-kraken2_minikraken-0.45	0.00042514894926296926
strain_sample_40-kraken2_minikraken-0.40	0.0024617204199254175
strain_sample_40-kraken2_minikraken-0.15	0.46840608402947315
strain_sample_40-kraken2_minikraken-0.55	4.7091902359021765e-06
strain_sample_40-kraken2_minikraken-0.35	0.011175403281813934
strain_sample_40-kraken2_minikraken-0.05	0.7350757716949071
strain_sample_40-kraken2_minikraken-0.50	8.319231842942948e-05
strain_sample_40-kraken2_minikraken-0.00	0.7408602103202347
strain_sample_40-kraken2_minikraken-0.25	0.1224554695460182
strain_sample_40-kraken2_minikraken-0.10	0.6835616475539398
strain_sample_40-kraken2_minikraken-0.20	0.2506534103438807
strain_sample_40-kraken2_minikraken-0.30	0.04131663872739759
strain_sample_40-kraken2_minikraken-0.70	0
strain_sample_40-kraken2_minikraken-0.75	0
strain_sample_40-kraken2_minikraken-0.85	0
strain_sample_40-kraken2_minikraken-0.95	0
strain_sample_40-kraken2_minikraken-0.65	0
strain_sample_40-kraken2_minikraken-0.90	0
strain_sample_40-kraken2_minikraken-0.80	0
strain_sample_40-kraken2_minikraken-1.00	0
strain_sample_40-kraken2_minikraken-0.60	0
strain_sample_39-kraken2_minikraken-0.10	0.7106213100606957
strain_sample_39-kraken2_minikraken-0.05	0.7561051328221865
strain_sample_39-kraken2_minikraken-0.00	0.7552616504848298
strain_sample_39-kraken2_minikraken-0.45	0.00040382279425067106
strain_sample_39-kraken2_minikraken-0.60	0
strain_sample_39-kraken2_minikraken-0.40	0.0023724347578520525
strain_sample_39-kraken2_minikraken-0.15	0.4782005360995692
strain_sample_39-kraken2_minikraken-0.70	0
strain_sample_39-kraken2_minikraken-0.30	0.04204965235043268
strain_sample_39-kraken2_minikraken-0.20	0.25681849872990786
strain_sample_39-kraken2_minikraken-0.25	0.1253851712898026
strain_sample_39-kraken2_minikraken-0.55	9.84754841050952e-06
strain_sample_39-kraken2_minikraken-0.35	0.011262209390253967
strain_sample_39-kraken2_minikraken-0.65	0
strain_sample_39-kraken2_minikraken-0.50	8.447034936874953e-05
strain_sample_39-kraken2_minikraken-0.95	0
strain_sample_39-kraken2_minikraken-0.80	0
strain_sample_39-kraken2_minikraken-0.90	0
strain_sample_39-kraken2_minikraken-1.00	0
strain_sample_39-kraken2_minikraken-0.75	0
strain_sample_39-kraken2_minikraken-0.85	0
strain_sample_32-kraken2_minikraken-0.05	0.7706728337171118
strain_sample_32-kraken2_minikraken-0.15	0.48647264354044417
strain_sample_32-kraken2_minikraken-0.10	0.718020698798848
strain_sample_32-kraken2_minikraken-0.20	0.26157264448470613
strain_sample_32-kraken2_minikraken-0.25	0.1284181585307058
strain_sample_32-kraken2_minikraken-0.00	0.7828731044436262
strain_sample_32-kraken2_minikraken-0.50	8.463458363330564e-05
strain_sample_32-kraken2_minikraken-0.60	0
strain_sample_32-kraken2_minikraken-0.65	0
strain_sample_32-kraken2_minikraken-0.75	0
strain_sample_32-kraken2_minikraken-0.85	0
