Sample name	F1 score reads
mouse_sample_13-kraken2_refseqV208_nt-0.50	0.3079194265072585
mouse_sample_13-kraken2_refseqV208_nt-0.40	0.35412908818357586
mouse_sample_13-kraken2_refseqV208_nt-0.45	0.32980393559841925
mouse_sample_13-kraken2_refseqV208_nt-0.55	0.27976099664890963
mouse_sample_13-kraken2_refseqV208_nt-0.10	0.44772082449125017
mouse_sample_13-kraken2_refseqV208_nt-0.35	0.37614017941726596
mouse_sample_13-kraken2_refseqV208_nt-0.05	0.44888489750956934
mouse_sample_13-kraken2_refseqV208_nt-0.25	0.41257480126278234
mouse_sample_13-kraken2_refseqV208_nt-0.15	0.4378716031102076
mouse_sample_13-kraken2_refseqV208_nt-0.00	0.4106176764629873
mouse_sample_13-kraken2_refseqV208_nt-0.30	0.3956174913433004
mouse_sample_13-kraken2_refseqV208_nt-0.20	0.424995679155822
mouse_sample_13-kraken2_refseqV208_nt-0.95	0.028254614472723795
mouse_sample_13-kraken2_refseqV208_nt-0.70	0.16771561969495177
mouse_sample_13-kraken2_refseqV208_nt-0.90	0.04660990080819303
mouse_sample_13-kraken2_refseqV208_nt-0.75	0.13410967018300796
mouse_sample_13-kraken2_refseqV208_nt-1.00	0.015950616745164403
mouse_sample_13-kraken2_refseqV208_nt-0.65	0.20815597736694716
mouse_sample_13-kraken2_refseqV208_nt-0.80	0.09590240659828167
mouse_sample_13-kraken2_refseqV208_nt-0.85	0.0667584910744374
mouse_sample_13-kraken2_refseqV208_nt-0.60	0.24942364934259142
mouse_sample_61-kraken2_refseqV208_nt-0.10	0.4631196039976991
mouse_sample_61-kraken2_refseqV208_nt-0.05	0.45901767854515074
mouse_sample_61-kraken2_refseqV208_nt-0.00	0.4178256796522191
mouse_sample_61-kraken2_refseqV208_nt-0.40	0.3802115284913041
mouse_sample_61-kraken2_refseqV208_nt-0.20	0.45023828719643183
mouse_sample_61-kraken2_refseqV208_nt-0.15	0.45877485268933144
mouse_sample_61-kraken2_refseqV208_nt-0.25	0.43926287760205424
mouse_sample_61-kraken2_refseqV208_nt-0.30	0.4226189131278302
mouse_sample_61-kraken2_refseqV208_nt-0.55	0.27950310022450076
mouse_sample_61-kraken2_refseqV208_nt-0.45	0.34869711712364804
mouse_sample_61-kraken2_refseqV208_nt-0.60	0.23952123511036166
mouse_sample_61-kraken2_refseqV208_nt-0.70	0.1586450158698727
mouse_sample_61-kraken2_refseqV208_nt-0.35	0.4034833323754616
mouse_sample_61-kraken2_refseqV208_nt-0.50	0.31868227668089416
