Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score
marine_sample_0-kraken2_refseqV205_100GB-0.00,0.8445493724393516,0.9744617305237502,0.14008097165991906,0.8229810429799977,0.8737373737373737,0.8923383188075191,0.2414515003489184,6611922.0,94.25664675622428,8.563441732080129,0.10766168119248083,0.11109474470921014,0.9426830479800222,5.5035732626555625,1268.5526315789473,0.23942009738885145,0.5358729313722763,0.014127000314114003,1235.0,0.5668949095782188
marine_sample_0-kraken2_refseqV205_100GB-0.05,0.3873401814518127,0.9661629089025552,0.2421875,0.3742337164463269,0.9393939393939394,0.5394981295138468,0.38509316770186336,21271134.0,86.5830302179638,15.804504720704882,0.4605018704861532,0.07605816013185163,0.9482963836466528,5.658272647337746,1157.3809523809525,0.22739781646892165,0.5903280943365223,0.025183602718130558,768.0,0.4622956486078551
marine_sample_0-kraken2_refseqV205_100GB-0.10,0.10940645668586586,0.986426970363731,0.8105726872246696,0.10792147960686943,0.9292929292929292,0.1945571507295237,0.8658823529411765,29751009.0,53.49019800065794,30.31443706450907,0.8054428492704763,0.10032099019143467,0.9486500259149928,5.55263263529973,234.0,0.2266193867202802,0.7094612196316592,0.0857894560242544,227.0,0.5302197518353501
marine_sample_0-kraken2_refseqV205_100GB-0.15,0.020719638117555332,0.9830544345486596,0.8803827751196173,0.020368532133706204,0.9292929292929292,0.039910140597021374,0.9041769041769042,32628314.0,46.52845949308271,52.474924804489234,0.9600898594029786,0.11192884499320542,0.9488592488266782,5.598049801816805,209.33333333333331,0.2262114148863067,0.7263252828735656,0.0935592240129491,209.0,0.4720435223869628
marine_sample_0-kraken2_refseqV205_100GB-0.20,0.002822153255809693,0.9943275544629268,0.9145728643216079,0.0028061447451688385,0.9191919191919192,0.005596495322841197,0.9168765743073048,33201893.0,38.952745117389476,79.31210838920482,0.9944035046771588,0.12584279727088907,0.9472628596252488,5.531780372014492,204.0,0.23013061592908726,0.7243750540170829,0.09528627438712184,199.0,0.46123653481507304
marine_sample_0-kraken2_refseqV205_100GB-0.25,0.00043039766882446175,0.9937892533147245,0.9615384615384616,0.0004277245779294598,0.8838383838383839,0.0008550811309335102,0.9210526315789476,33280638.0,29.625026310732927,103.41242144729436,0.9991449188690664,0.14636551066049305,0.9447991588949344,5.452388352820469,186.5,0.23795404679727386,0.7262303531355208,0.09953662633595783,182.0,0.4609538563549405
marine_sample_0-kraken2_refseqV205_100GB-0.30,3.1686639260977474e-05,0.9943127962085307,0.9662921348314608,3.150643088603352e-05,0.4343434343434344,6.301086516951289e-05,0.5993031358885018,33293747.0,23.217837347542876,93.4798216371214,0.9999369891348304,0.2518196911467877,0.9363742952763864,5.045257792819407,98.23076923076924,0.2751831602748131,0.7791021428852244,0.17659458712462395,89.0,0.29968307337683564
marine_sample_0-kraken2_refseqV205_100GB-0.35,2.012326853540749e-06,0.9850746268656716,0.9285714285714286,1.9822921243834246e-06,0.06565656565656566,3.964576270743557e-06,0.12264150943396228,33294725.0,22.456477667702337,44.09561710660868,0.9999960354237292,0.5678794494551663,0.8621073735798619,3.210401637501252,29.0,0.4597117864446243,0.8432104973723485,0.5180013847219017,14.0,0.061322737005116514
marine_sample_0-kraken2_refseqV205_100GB-0.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-0.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-0.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-0.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-0.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_100GB-1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33294790.0,21.158779152034203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_100GB-0.00,0.8783300164420196,0.9624726208976304,0.16121112929623568,0.8453685929380094,0.8873873873873874,0.9001278641538488,0.2728531855955679,6247078.0,92.58809343383498,10.00834646624886,0.0998721358461512,0.09268317662334448,0.9692686587304136,6.087989610503508,1265.5555555555557,0.1753108871326765,0.5936589614602233,0.02662853529190129,1222.0,0.5864905248747083
marine_sample_1-kraken2_refseqV205_100GB-0.05,0.39483548701547705,0.9719982172898548,0.2650753768844221,0.3837793895018153,0.9504504504504504,0.5502862424628817,0.4145383104125737,20889106.0,82.13279794143695,15.552062138889966,0.44971375753711823,0.0684597045039724,0.9708949419893635,6.157973182319503,1148.6829268292686,0.17061236148814626,0.6390176461986231,0.04316367988602072,796.0,0.4824122764377277
marine_sample_1-kraken2_refseqV205_100GB-0.10,0.11193575787007712,0.9914320252001152,0.8433734939759037,0.1109766951174403,0.945945945945946,0.19960990431680545,0.8917197452229301,29637536.0,48.642839835487024,33.454703800317404,0.8003900956831946,0.09276395578969364,0.9699777561388222,6.069653028505305,252.33333333333331,0.1732808098481166,0.7625190396063577,0.13376962346979468,249.0,0.5456648247698678
marine_sample_1-kraken2_refseqV205_100GB-0.15,0.021231537711693928,0.9891377678961638,0.9130434782608696,0.02100091582114816,0.945945945945946,0.041128608049464624,0.9292035398230089,32609585.0,40.19361613571411,56.740078233058995,0.9588713919505354,0.1010445501285928,0.9718615464612989,6.145762140297627,230.0,0.1677995522527828,0.7833496824787703,0.1545154598129069,230.0,0.48516607393623673
marine_sample_1-kraken2_refseqV205_100GB-0.20,0.002903643711760833,0.9984900977299755,0.9452054794520548,0.0028992594935291047,0.9324324324324323,0.005781730900485919,0.9387755102040816,33204859.0,32.29277218256661,84.0155596844416,0.994218269099514,0.13110302906515814,0.9720580327451412,6.124762192650198,219.2,0.1675362197649815,0.7877723397050029,0.16341762926044848,219.0,0.47227862055228376
marine_sample_1-kraken2_refseqV205_100GB-0.25,0.0004372206674930217,0.9990384615384617,0.9852216748768472,0.0004368002630050477,0.9009009009009008,0.0008732187367311544,0.9411764705882352,33286730.0,21.717762369416622,112.44356489803451,0.9991267812632688,0.19845658810547095,0.9596376683069676,5.797538169745996,205.4,0.2037301649150032,0.7563319119189935,0.12204717041247225,203.0,0.4710248446624832
marine_sample_1-kraken2_refseqV205_100GB-0.30,3.4833514717850634e-05,0.9991379310344828,0.991304347826087,3.480348582585249e-05,0.5135135135135135,6.960454708068981e-05,0.6765578635014836,33300104.0,17.090940046090893,111.28772769682556,0.9999303954529192,0.4079097967974077,0.8556391200951249,4.597251618623178,135.66666666666666,0.4213358766242202,0.671573778416194,0.060235516572377086,115.0,0.33831373402428216
marine_sample_1-kraken2_refseqV205_100GB-0.35,2.312224683857326e-06,1.0,1.0,2.312224683857326e-06,0.12612612612612611,4.624438674973399e-06,0.224,33301185.0,19.82960953469713,61.59528118673785,0.999995375561325,0.6372819401601914,0.9448473604317759,4.484545639172583,30.8,0.3597255252302461,0.93285095689443,0.647553516819572,28.0,0.11200231221933749
marine_sample_1-kraken2_refseqV205_100GB-0.40,3.00288919981471e-07,1.0,1.0,3.00288919981471e-07,0.013513513513513514,6.005776596161253e-07,0.02666666666666666,33301252.0,21.064924355273565,19.63095849252037,0.9999993994223404,0.974602524072511,0.66,1.5709505944546691,3.0,0.7177405625652734,0.9911594714322188,0.9803921568627452,3.0,0.013333633622163138
marine_sample_1-kraken2_refseqV205_100GB-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33301262.0,21.265177721521574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_100GB-0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33301262.0,21.265177721521574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_100GB-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33301262.0,21.265177721521574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_100GB-0.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33301262.0,21.265177721521574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_100GB-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33301262.0,21.265177721521574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_100GB-0.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33301262.0,21.265177721521574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_100GB-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33301262.0,21.265177721521574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_100GB-0.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33301262.0,21.265177721521574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_100GB-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33301262.0,21.265177721521574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
