Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.00,0.9595070279764492,0.656816213689194,0.01734390485629336,0.6302197731236628,0.6076388888888888,0.6432431873178638,0.03372518789747543,23275305.0,244.58875968469533,17.060526661228963,0.35675681268213616,0.3597694531279442,0.9718054979143392,6.763538705022107,10459.376,0.1679652304682084,0.5085123302588545,0.0035151543889350074,10090.0,0.33848418760766963
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.05,0.9309467036734576,0.6732129563237451,0.03271639558796036,0.626725382559854,0.6076388888888888,0.6491379398173587,0.062089764058896574,22557085.0,211.25488446090085,20.618521412713665,0.3508620601826414,0.3567126835678263,0.9704370109702091,6.510337973890334,6464.612055641423,0.17196858224299025,0.525660868563572,0.0063238135948570475,5349.0,0.3556138519381276
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.10,0.9007590677099929,0.679982890629939,0.07058823529411765,0.61250075462257,0.6041666666666666,0.6444801606134143,0.1264075553941155,22499206.0,186.35750297470298,20.010377577881005,0.3555198393865856,0.35949241422506417,0.96983417836567,6.423264674842902,3244.1,0.17369737775776234,0.5700765639074452,0.01344831637945192,2465.0,0.3854438580037649
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.15,0.8654273836837535,0.6838308983726543,0.11277705345501955,0.591805985260757,0.6006944444444444,0.6344990863081338,0.1899012074643249,22700901.0,178.4544080731617,19.975531833737826,0.3655009136918663,0.36343122729059096,0.9695284030206752,6.386126718950256,1885.5652173913047,0.17457044306588368,0.6034278347099288,0.021393380952146136,1534.0,0.41220014688622936
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.20,0.8222960108773775,0.6869319585349979,0.1557155715571557,0.5648614092475129,0.6006944444444444,0.6199447355158838,0.2473195139385275,23059079.0,173.93946189328082,21.602992224774113,0.38005526448411625,0.3676818259496886,0.9693595439817508,6.3636530344448765,1284.88,0.1750512516276114,0.6289659529076673,0.029375868572739713,1111.0,0.43363212472720564
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.25,0.7800454966077275,0.6882707092491674,0.1894273127753304,0.5368824671968196,0.5972222222222222,0.6032233088648223,0.28762541806020064,23515463.0,171.4616241306744,21.606224622862772,0.3967766911351776,0.3723612435898209,0.9692859549424676,6.351248583795386,1001.1960784313727,0.17526035039546034,0.646335647965277,0.0358572628203198,908.0,0.44542436346251146
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.30,0.7227232248649113,0.6898122663261371,0.21645569620253166,0.4985433456705989,0.59375,0.5787851913469068,0.3172541743970315,24159916.0,169.29001830544217,19.572785465630247,0.4212148086530933,0.37804057823286696,0.9692538842850448,6.341230518119253,832.3846153846154,0.17535145304607616,0.6587806281599976,0.041170169153901,790.0,0.44801968287196914
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.35,0.6597252603185063,0.6913465869571136,0.2388268156424581,0.4560988070505926,0.59375,0.5496075982636618,0.3406374501992032,24888776.0,167.69927891023374,20.874815564593717,0.4503924017363382,0.3836265925532554,0.9692619266228154,6.334093081513682,780.1666666666665,0.17532847628256135,0.6678844497062597,0.04543707172387078,716.0,0.4451225242314325
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.40,0.5927808224650163,0.6928461476452299,0.25987841945288753,0.4107059092428575,0.59375,0.5157092594915119,0.36152219873150104,25682569.0,166.11072109689826,21.69553182041205,0.484290740508488,0.3890393760145418,0.9693065378592676,6.3284961436545935,695.2758620689655,0.17520132911805206,0.6759810031554633,0.049514024580789934,658.0,0.4386157291115065
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.45,0.5234792891019886,0.6946452815524444,0.27580645161290324,0.3636324181651243,0.59375,0.4773710030275064,0.3766519823788546,26509793.0,164.5626557089891,23.173925650611075,0.5226289969724937,0.39423368714158463,0.9693994207092738,6.324328735516884,658.8965517241379,0.17493642554040534,0.6817856746208563,0.052708257921615806,620.0,0.4270114927031805
