Sample name	Robust Aitchisons distance
mouse_sample_1-MetaPhlAn	8.255120487262449
strain_sample_11-MetaPhlAn	3.8223133738564954
mouse_sample_25-MetaPhlAn	7.974554485400729
mouse_sample_22-MetaPhlAn	12.999840701453367
mouse_sample_59-MetaPhlAn	9.664821485735223
strain_sample_64-MetaPhlAn	4.315586983937572
mouse_sample_57-MetaPhlAn	10.494907980077995
mouse_sample_8-MetaPhlAn	7.971869921316126
mouse_sample_6-MetaPhlAn	11.969615400683303
strain_sample_63-MetaPhlAn	5.308425895120136
strain_sample_16-MetaPhlAn	6.047919894369676
strain_sample_18-MetaPhlAn	2.1675176630903237
strain_sample_51-MetaPhlAn	6.169066778327607
strain_sample_5-MetaPhlAn	3.825528824891866
strain_sample_80-MetaPhlAn	4.980539719774987
mouse_sample_17-MetaPhlAn	9.415710143852001
plant_sample_10-MetaPhlAn	8.026479846568021
strain_sample_56-MetaPhlAn	2.2652399653817237
plant_sample_17-MetaPhlAn	4.619596235052538
mouse_sample_10-MetaPhlAn	8.014132470952054
strain_sample_24-MetaPhlAn	7.497946072198978
plant_sample_19-MetaPhlAn	6.492058531601358
strain_sample_2-MetaPhlAn	5.462938195345626
strain_sample_87-MetaPhlAn	4.654289909330219
strain_sample_58-MetaPhlAn	8.372250083973357
mouse_sample_62-MetaPhlAn	8.176989471790415
strain_sample_23-MetaPhlAn	4.540216694883209
plant_sample_5-MetaPhlAn	5.318917573304301
strain_sample_32-MetaPhlAn	6.216249171407491
plant_sample_2-MetaPhlAn	3.6759517129665733
strain_sample_98-MetaPhlAn	2.9053749985386546
strain_sample_89-MetaPhlAn	4.06222547789612
mouse_sample_19-MetaPhlAn	8.125311542700503
strain_sample_35-MetaPhlAn	6.487845861361647
marine_sample_9-MetaPhlAn	13.203395546100536
strain_sample_49-MetaPhlAn	6.493579366048693
strain_sample_75-MetaPhlAn	3.098987106334131
strain_sample_72-MetaPhlAn	3.7104588068971367
plant_sample_3-MetaPhlAn	6.033020246039421
mouse_sample_33-MetaPhlAn	10.842311277502619
strain_sample_47-MetaPhlAn	6.416053183254603
mouse_sample_63-MetaPhlAn	8.092410500869947
strain_sample_96-MetaPhlAn	6.556764822466708
strain_sample_91-MetaPhlAn	6.586678429295374
strain_sample_40-MetaPhlAn	6.105791966466683
marine_sample_0-MetaPhlAn	16.797956105423257
mouse_sample_34-MetaPhlAn	11.324736751084034
marine_sample_7-MetaPhlAn	15.147241351711902
mouse_sample_16-MetaPhlAn	5.694349324787236
mouse_sample_18-MetaPhlAn	7.819350570580341
plant_sample_4-MetaPhlAn	5.33574005537206
strain_sample_3-MetaPhlAn	6.878691092260841
plant_sample_16-MetaPhlAn	7.393425859764552
strain_sample_86-MetaPhlAn	2.572586248167568
strain_sample_59-MetaPhlAn	5.51636168911894
strain_sample_22-MetaPhlAn	6.26452199365272
strain_sample_57-MetaPhlAn	4.690802681297331
strain_sample_88-MetaPhlAn	5.0827876675767705
