Sample name	F1 score taxa
mouse_sample_13-kraken2_refseqV208_nt-0.50	0.36636636636636644
mouse_sample_13-kraken2_refseqV208_nt-0.30	0.3009259259259259
mouse_sample_13-kraken2_refseqV208_nt-0.35	0.3103448275862069
mouse_sample_13-kraken2_refseqV208_nt-0.55	0.37037037037037035
mouse_sample_13-kraken2_refseqV208_nt-0.25	0.2596899224806202
mouse_sample_13-kraken2_refseqV208_nt-0.45	0.35897435897435903
mouse_sample_13-kraken2_refseqV208_nt-0.40	0.34332425068119893
mouse_sample_13-kraken2_refseqV208_nt-0.20	0.2222222222222222
mouse_sample_13-kraken2_refseqV208_nt-0.15	0.17150063051702394
mouse_sample_13-kraken2_refseqV208_nt-0.10	0.1088
mouse_sample_13-kraken2_refseqV208_nt-0.05	0.030531068587400564
mouse_sample_13-kraken2_refseqV208_nt-0.00	0.006537915609273517
mouse_sample_13-kraken2_refseqV208_nt-0.60	0.38064516129032266
mouse_sample_13-kraken2_refseqV208_nt-0.85	0.4615384615384615
mouse_sample_13-kraken2_refseqV208_nt-0.65	0.39862542955326463
mouse_sample_13-kraken2_refseqV208_nt-0.70	0.4056939501779359
mouse_sample_13-kraken2_refseqV208_nt-0.80	0.4365079365079365
mouse_sample_13-kraken2_refseqV208_nt-0.75	0.4210526315789473
mouse_sample_13-kraken2_refseqV208_nt-0.90	0.47926267281105994
mouse_sample_13-kraken2_refseqV208_nt-0.95	0.4926108374384236
mouse_sample_13-kraken2_refseqV208_nt-1.00	0.5104166666666666
mouse_sample_61-kraken2_refseqV208_nt-0.10	0.1292695743562796
mouse_sample_61-kraken2_refseqV208_nt-0.05	0.03697234352256187
mouse_sample_61-kraken2_refseqV208_nt-0.00	0.009221455722933973
mouse_sample_61-kraken2_refseqV208_nt-0.15	0.20836891545687447
mouse_sample_61-kraken2_refseqV208_nt-0.70	0.3783783783783784
mouse_sample_61-kraken2_refseqV208_nt-0.30	0.29109159347553326
mouse_sample_61-kraken2_refseqV208_nt-0.25	0.26351351351351354
mouse_sample_61-kraken2_refseqV208_nt-0.55	0.3462132921174652
mouse_sample_61-kraken2_refseqV208_nt-0.35	0.3101604278074866
mouse_sample_61-kraken2_refseqV208_nt-0.65	0.36949152542372876
mouse_sample_61-kraken2_refseqV208_nt-0.60	0.3571428571428572
mouse_sample_61-kraken2_refseqV208_nt-0.45	0.3318777292576419
mouse_sample_61-kraken2_refseqV208_nt-0.50	0.3373134328358209
mouse_sample_61-kraken2_refseqV208_nt-0.40	0.32122905027932963
mouse_sample_61-kraken2_refseqV208_nt-0.20	0.24113475177304966
mouse_sample_61-kraken2_refseqV208_nt-0.80	0.39920948616600793
mouse_sample_61-kraken2_refseqV208_nt-0.75	0.37969924812030076
mouse_sample_61-kraken2_refseqV208_nt-0.90	0.40439560439560435
mouse_sample_61-kraken2_refseqV208_nt-0.85	0.39501039501039503
mouse_sample_61-kraken2_refseqV208_nt-0.95	0.4018912529550827
mouse_sample_61-kraken2_refseqV208_nt-1.00	0.40104166666666663
strain_sample_86-kraken2_refseqV208_nt-0.20	0.06390977443609022
strain_sample_86-kraken2_refseqV208_nt-0.25	0.09941520467836257
strain_sample_86-kraken2_refseqV208_nt-0.15	0.0397196261682243
strain_sample_86-kraken2_refseqV208_nt-0.10	0.025974025974025976
strain_sample_86-kraken2_refseqV208_nt-0.05	0.010972264553489791
strain_sample_86-kraken2_refseqV208_nt-0.00	0.002846749960461806
strain_sample_86-kraken2_refseqV208_nt-0.30	0.1619047619047619
strain_sample_86-kraken2_refseqV208_nt-0.55	0.24615384615384614
strain_sample_86-kraken2_refseqV208_nt-0.45	0.22516556291390727
strain_sample_86-kraken2_refseqV208_nt-0.35	0.18681318681318682
strain_sample_86-kraken2_refseqV208_nt-0.40	0.2111801242236025
strain_sample_86-kraken2_refseqV208_nt-0.50	0.2302158273381295
strain_sample_86-kraken2_refseqV208_nt-0.60	0.27350427350427353
strain_sample_86-kraken2_refseqV208_nt-0.70	0.28865979381443296
strain_sample_86-kraken2_refseqV208_nt-0.75	0.29473684210526313
strain_sample_86-kraken2_refseqV208_nt-0.65	0.28301886792452835
strain_sample_86-kraken2_refseqV208_nt-0.85	0.3733333333333333
strain_sample_86-kraken2_refseqV208_nt-0.80	0.3333333333333333
strain_sample_86-kraken2_refseqV208_nt-1.00	0.5306122448979592
strain_sample_86-kraken2_refseqV208_nt-0.95	0.4406779661016949
strain_sample_86-kraken2_refseqV208_nt-0.90	0.3768115942028986
plant_sample_5-kraken2_refseqV208_nt-0.15	0.04095860566448802
plant_sample_5-kraken2_refseqV208_nt-0.25	0.07347670250896059
plant_sample_5-kraken2_refseqV208_nt-0.35	0.11079545454545453
plant_sample_5-kraken2_refseqV208_nt-0.30	0.09397590361445782
plant_sample_5-kraken2_refseqV208_nt-0.40	0.12682926829268293
plant_sample_5-kraken2_refseqV208_nt-0.10	0.026905829596412554
plant_sample_5-kraken2_refseqV208_nt-0.20	0.05680317040951123
plant_sample_5-kraken2_refseqV208_nt-0.00	0.004965494024574987
plant_sample_5-kraken2_refseqV208_nt-0.05	0.014010954018596356
plant_sample_5-kraken2_refseqV208_nt-0.60	0.19371727748691103
plant_sample_5-kraken2_refseqV208_nt-0.90	0.2912621359223301
plant_sample_5-kraken2_refseqV208_nt-0.65	0.20869565217391303
plant_sample_5-kraken2_refseqV208_nt-0.50	0.15637860082304528
plant_sample_5-kraken2_refseqV208_nt-0.70	0.23225806451612907
plant_sample_5-kraken2_refseqV208_nt-1.00	0.34523809523809523
plant_sample_5-kraken2_refseqV208_nt-0.45	0.13893967093235832
plant_sample_5-kraken2_refseqV208_nt-0.75	0.2447552447552447
plant_sample_5-kraken2_refseqV208_nt-0.55	0.17452830188679244
plant_sample_5-kraken2_refseqV208_nt-0.95	0.3135135135135135
plant_sample_5-kraken2_refseqV208_nt-0.80	0.25287356321839083
plant_sample_5-kraken2_refseqV208_nt-0.85	0.2672413793103448
plant_sample_13-kraken2_refseqV208_nt-0.30	0.10606060606060605
plant_sample_13-kraken2_refseqV208_nt-0.20	0.07307692307692308
plant_sample_13-kraken2_refseqV208_nt-0.25	0.08710503842869344
plant_sample_13-kraken2_refseqV208_nt-0.55	0.17916666666666664
plant_sample_13-kraken2_refseqV208_nt-0.35	0.1199478487614081
plant_sample_13-kraken2_refseqV208_nt-0.15	0.04974271012006861
plant_sample_13-kraken2_refseqV208_nt-0.50	0.15808823529411764
plant_sample_13-kraken2_refseqV208_nt-0.45	0.15094339622641506
