Sample name	Aitchisons distance
strain_sample_41-kraken2_refseqV205-0.35	39.87305857528993
strain_sample_41-kraken2_refseqV205-0.45	38.50316936103972
strain_sample_41-kraken2_refseqV205-0.15	95.30688094302982
strain_sample_41-kraken2_refseqV205-0.50	38.2270972496399
strain_sample_41-kraken2_refseqV205-0.20	77.52925837246535
strain_sample_41-kraken2_refseqV205-0.25	58.13304126041055
strain_sample_41-kraken2_refseqV205-0.30	42.496786283768174
strain_sample_41-kraken2_refseqV205-0.10	113.80339569183272
strain_sample_41-kraken2_refseqV205-0.55	38.24022062913618
strain_sample_41-kraken2_refseqV205-0.40	39.04346432001521
strain_sample_41-kraken2_refseqV205-0.05	158.49144224689542
strain_sample_41-kraken2_refseqV205-0.00	238.76337811348856
strain_sample_41-kraken2_refseqV205-0.65	37.88366697249789
strain_sample_41-kraken2_refseqV205-0.70	36.6351484032043
strain_sample_41-kraken2_refseqV205-1.00	37.3369013877893
strain_sample_41-kraken2_refseqV205-0.85	35.66796935623209
strain_sample_41-kraken2_refseqV205-0.80	37.38810377298198
strain_sample_41-kraken2_refseqV205-0.75	38.78564841266746
strain_sample_41-kraken2_refseqV205-0.95	36.697507069511005
strain_sample_41-kraken2_refseqV205-0.90	34.26619710181402
strain_sample_41-kraken2_refseqV205-0.60	37.84353015152772
strain_sample_38-kraken2_refseqV205-0.10	114.75567304781465
strain_sample_38-kraken2_refseqV205-0.05	155.8337378301773
strain_sample_38-kraken2_refseqV205-0.00	242.95991956300935
strain_sample_38-kraken2_refseqV205-0.40	39.77326675476144
strain_sample_38-kraken2_refseqV205-0.20	78.57808075027901
strain_sample_38-kraken2_refseqV205-0.70	39.22276156711696
strain_sample_38-kraken2_refseqV205-0.35	40.20143601563726
strain_sample_38-kraken2_refseqV205-0.60	38.57214049910826
strain_sample_38-kraken2_refseqV205-0.65	38.090696050191006
strain_sample_38-kraken2_refseqV205-0.55	39.55164698904385
strain_sample_38-kraken2_refseqV205-0.50	39.778305274403394
strain_sample_38-kraken2_refseqV205-0.30	41.86860380105946
strain_sample_38-kraken2_refseqV205-0.45	39.93914081532934
strain_sample_38-kraken2_refseqV205-0.25	59.37671973322089
strain_sample_38-kraken2_refseqV205-0.15	96.70319736332034
strain_sample_38-kraken2_refseqV205-0.80	37.77963907468134
strain_sample_38-kraken2_refseqV205-0.75	38.49438647345357
strain_sample_38-kraken2_refseqV205-0.90	34.123356939169824
strain_sample_33-kraken2_refseqV205-0.25	57.83769504512018
strain_sample_33-kraken2_refseqV205-0.20	77.10437803430852
strain_sample_38-kraken2_refseqV205-0.95	35.20234267588744
strain_sample_38-kraken2_refseqV205-1.00	35.75052146341114
strain_sample_38-kraken2_refseqV205-0.85	35.921475956737
strain_sample_33-kraken2_refseqV205-0.15	96.92253078938897
strain_sample_33-kraken2_refseqV205-0.10	115.01847330770494
strain_sample_33-kraken2_refseqV205-0.05	157.2445265498793
strain_sample_33-kraken2_refseqV205-0.00	239.23099120865137
strain_sample_33-kraken2_refseqV205-0.40	40.76073748070675
strain_sample_33-kraken2_refseqV205-0.50	40.989492269406966
strain_sample_33-kraken2_refseqV205-0.45	41.30158398518363
strain_sample_33-kraken2_refseqV205-0.30	43.21033269714688
strain_sample_33-kraken2_refseqV205-0.80	35.79195250959815
strain_sample_33-kraken2_refseqV205-0.85	37.06734442105167
strain_sample_33-kraken2_refseqV205-0.35	41.22768241816516
strain_sample_33-kraken2_refseqV205-0.55	40.30044060506276
strain_sample_33-kraken2_refseqV205-0.60	39.85852607079909
strain_sample_33-kraken2_refseqV205-0.70	38.23466966533192
strain_sample_33-kraken2_refseqV205-0.65	39.68154461418415
strain_sample_33-kraken2_refseqV205-0.75	37.64864338079942
strain_sample_33-kraken2_refseqV205-0.95	34.32874116494537
strain_sample_33-kraken2_refseqV205-0.90	35.339050898576644
strain_sample_33-kraken2_refseqV205-1.00	32.46931560974947
mouse_sample_15-kraken2_refseqV205-0.25	89.05023748393694
mouse_sample_15-kraken2_refseqV205-0.20	96.6746202606601
mouse_sample_15-kraken2_refseqV205-0.40	79.89812749440814
mouse_sample_15-kraken2_refseqV205-0.30	82.70669518017478
mouse_sample_15-kraken2_refseqV205-0.35	81.41556856241854
mouse_sample_15-kraken2_refseqV205-0.10	121.60994689506173
mouse_sample_15-kraken2_refseqV205-0.15	107.45153296363969
mouse_sample_15-kraken2_refseqV205-0.05	164.61336634686577
mouse_sample_15-kraken2_refseqV205-0.00	272.98688615253405
mouse_sample_15-kraken2_refseqV205-0.60	75.47216331679547
mouse_sample_15-kraken2_refseqV205-0.65	74.05870865276592
mouse_sample_15-kraken2_refseqV205-0.70	72.5939330828361
mouse_sample_15-kraken2_refseqV205-1.00	54.70271309079173
mouse_sample_15-kraken2_refseqV205-0.95	59.9134110520598
mouse_sample_15-kraken2_refseqV205-0.80	68.66317672746635
mouse_sample_15-kraken2_refseqV205-0.85	66.68289138299373
mouse_sample_15-kraken2_refseqV205-0.55	76.44665603112814
mouse_sample_15-kraken2_refseqV205-0.90	62.598082168520044
mouse_sample_15-kraken2_refseqV205-0.75	70.74250300214234
mouse_sample_15-kraken2_refseqV205-0.45	78.32929120044425
mouse_sample_15-kraken2_refseqV205-0.50	77.0880599938823
strain_sample_56-kraken2_refseqV205-0.10	114.65216087002588
strain_sample_56-kraken2_refseqV205-0.55	39.48333801115421
strain_sample_56-kraken2_refseqV205-0.45	40.35607401559749
strain_sample_56-kraken2_refseqV205-0.50	40.5502435826307
strain_sample_56-kraken2_refseqV205-0.30	45.22464027754429
strain_sample_56-kraken2_refseqV205-0.15	96.57960845938452
strain_sample_56-kraken2_refseqV205-0.40	40.45425698554444
strain_sample_56-kraken2_refseqV205-0.35	42.515740438374486
