Sample name	L1 distance
strain_sample_69-kraken2_refseqV205_100GB-0.35	11471062.0
strain_sample_69-kraken2_refseqV205_100GB-0.15	11274051.0
strain_sample_69-kraken2_refseqV205_100GB-0.20	11443086.0
strain_sample_69-kraken2_refseqV205_100GB-0.45	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-0.05	7802577.0
strain_sample_69-kraken2_refseqV205_100GB-0.30	11470499.0
strain_sample_69-kraken2_refseqV205_100GB-0.25	11466394.0
strain_sample_69-kraken2_refseqV205_100GB-0.10	10383715.0
strain_sample_69-kraken2_refseqV205_100GB-0.40	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-0.50	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-0.55	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-0.00	7521972.0
strain_sample_69-kraken2_refseqV205_100GB-0.80	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-0.70	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-1.00	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-0.60	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-0.65	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-0.90	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-0.75	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-0.95	11471021.0
strain_sample_69-kraken2_refseqV205_100GB-0.85	11471021.0
strain_sample_56-kraken2_refseqV205_100GB-0.10	11469430.0
strain_sample_56-kraken2_refseqV205_100GB-0.05	8353866.0
strain_sample_56-kraken2_refseqV205_100GB-0.00	6142523.0
strain_sample_56-kraken2_refseqV205_100GB-0.50	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.30	12928671.0
strain_sample_56-kraken2_refseqV205_100GB-0.25	12922321.0
strain_sample_56-kraken2_refseqV205_100GB-0.45	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.20	12884406.0
strain_sample_56-kraken2_refseqV205_100GB-0.40	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.60	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.65	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.70	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.55	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.35	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.15	12617328.0
strain_sample_56-kraken2_refseqV205_100GB-0.75	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.85	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.90	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.80	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-0.95	12929214.0
strain_sample_56-kraken2_refseqV205_100GB-1.00	12929214.0
strain_sample_25-kraken2_refseqV205_100GB-0.25	11508403.0
strain_sample_25-kraken2_refseqV205_100GB-0.20	11470093.0
strain_sample_25-kraken2_refseqV205_100GB-0.05	9515840.0
strain_sample_25-kraken2_refseqV205_100GB-0.15	11194574.0
strain_sample_25-kraken2_refseqV205_100GB-0.10	10059993.0
strain_sample_25-kraken2_refseqV205_100GB-0.00	8587212.0
strain_sample_25-kraken2_refseqV205_100GB-0.80	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-0.85	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-0.75	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-0.50	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-0.70	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-0.40	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-0.60	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-0.45	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-0.55	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-0.35	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-0.65	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-0.30	11514982.0
mouse_sample_32-kraken2_refseqV205_100GB-0.15	32426476.0
mouse_sample_32-kraken2_refseqV205_100GB-0.30	33159780.0
mouse_sample_32-kraken2_refseqV205_100GB-0.10	29654532.0
strain_sample_25-kraken2_refseqV205_100GB-0.95	11515428.0
mouse_sample_32-kraken2_refseqV205_100GB-0.20	33061314.0
mouse_sample_32-kraken2_refseqV205_100GB-0.25	33146006.0
mouse_sample_32-kraken2_refseqV205_100GB-0.35	33160867.0
mouse_sample_32-kraken2_refseqV205_100GB-0.40	33160909.0
strain_sample_25-kraken2_refseqV205_100GB-0.90	11515428.0
strain_sample_25-kraken2_refseqV205_100GB-1.00	11515428.0
mouse_sample_32-kraken2_refseqV205_100GB-0.05	21713788.0
mouse_sample_32-kraken2_refseqV205_100GB-0.00	24855501.0
mouse_sample_32-kraken2_refseqV205_100GB-0.45	33160909.0
mouse_sample_32-kraken2_refseqV205_100GB-0.65	33160909.0
mouse_sample_32-kraken2_refseqV205_100GB-1.00	33160909.0
mouse_sample_32-kraken2_refseqV205_100GB-0.70	33160909.0
mouse_sample_32-kraken2_refseqV205_100GB-0.80	33160909.0
mouse_sample_32-kraken2_refseqV205_100GB-0.85	33160909.0
mouse_sample_32-kraken2_refseqV205_100GB-0.60	33160909.0
mouse_sample_32-kraken2_refseqV205_100GB-0.55	33160909.0
mouse_sample_32-kraken2_refseqV205_100GB-0.75	33160909.0
mouse_sample_32-kraken2_refseqV205_100GB-0.95	33160909.0
mouse_sample_32-kraken2_refseqV205_100GB-0.90	33160909.0
mouse_sample_32-kraken2_refseqV205_100GB-0.50	33160909.0
mouse_sample_6-kraken2_refseqV205_100GB-0.35	33098742.0
mouse_sample_6-kraken2_refseqV205_100GB-0.10	29457500.0
mouse_sample_6-kraken2_refseqV205_100GB-0.15	32398325.0
mouse_sample_6-kraken2_refseqV205_100GB-0.25	33085114.0
mouse_sample_6-kraken2_refseqV205_100GB-0.20	33004622.0
mouse_sample_6-kraken2_refseqV205_100GB-0.45	33098769.0
mouse_sample_6-kraken2_refseqV205_100GB-0.50	33098769.0
mouse_sample_6-kraken2_refseqV205_100GB-0.30	33097782.0
mouse_sample_6-kraken2_refseqV205_100GB-0.55	33098769.0
mouse_sample_6-kraken2_refseqV205_100GB-0.40	33098769.0
mouse_sample_6-kraken2_refseqV205_100GB-0.05	20637100.0
mouse_sample_6-kraken2_refseqV205_100GB-0.00	32840413.0
mouse_sample_6-kraken2_refseqV205_100GB-0.65	33098769.0
mouse_sample_6-kraken2_refseqV205_100GB-1.00	33098769.0
strain_sample_91-kraken2_refseqV205_100GB-0.10	11636108.0
mouse_sample_6-kraken2_refseqV205_100GB-0.95	33098769.0
mouse_sample_6-kraken2_refseqV205_100GB-0.90	33098769.0
mouse_sample_6-kraken2_refseqV205_100GB-0.60	33098769.0
mouse_sample_6-kraken2_refseqV205_100GB-0.80	33098769.0
strain_sample_91-kraken2_refseqV205_100GB-0.05	8488223.0
mouse_sample_6-kraken2_refseqV205_100GB-0.75	33098769.0
mouse_sample_6-kraken2_refseqV205_100GB-0.70	33098769.0
mouse_sample_6-kraken2_refseqV205_100GB-0.85	33098769.0
strain_sample_91-kraken2_refseqV205_100GB-0.00	6258316.0
strain_sample_91-kraken2_refseqV205_100GB-0.55	13176177.0
strain_sample_91-kraken2_refseqV205_100GB-0.20	13132523.0
strain_sample_91-kraken2_refseqV205_100GB-0.50	13176177.0
strain_sample_91-kraken2_refseqV205_100GB-0.15	12842657.0
strain_sample_91-kraken2_refseqV205_100GB-0.40	13176177.0
strain_sample_91-kraken2_refseqV205_100GB-0.45	13176177.0
strain_sample_91-kraken2_refseqV205_100GB-0.60	13176177.0
strain_sample_91-kraken2_refseqV205_100GB-0.70	13176177.0
strain_sample_91-kraken2_refseqV205_100GB-0.65	13176177.0
strain_sample_91-kraken2_refseqV205_100GB-0.35	13176177.0
strain_sample_91-kraken2_refseqV205_100GB-0.30	13176492.0
strain_sample_91-kraken2_refseqV205_100GB-0.25	13170728.0
strain_sample_91-kraken2_refseqV205_100GB-1.00	13176177.0
strain_sample_91-kraken2_refseqV205_100GB-0.75	13176177.0
plant_sample_17-kraken2_refseqV205_100GB-0.20	30168943.0
strain_sample_91-kraken2_refseqV205_100GB-0.90	13176177.0
plant_sample_17-kraken2_refseqV205_100GB-0.25	30230873.0
strain_sample_91-kraken2_refseqV205_100GB-0.85	13176177.0
strain_sample_91-kraken2_refseqV205_100GB-0.95	13176177.0
strain_sample_91-kraken2_refseqV205_100GB-0.80	13176177.0
plant_sample_17-kraken2_refseqV205_100GB-0.15	29838627.0
plant_sample_17-kraken2_refseqV205_100GB-0.10	28137585.0
plant_sample_17-kraken2_refseqV205_100GB-0.00	39731170.0
plant_sample_17-kraken2_refseqV205_100GB-0.05	27559089.0
plant_sample_17-kraken2_refseqV205_100GB-0.40	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-0.45	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-0.30	30240758.0
plant_sample_17-kraken2_refseqV205_100GB-0.50	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-0.55	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-0.75	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-0.85	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-0.60	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-0.65	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-0.35	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-0.70	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-0.80	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-1.00	30241678.0
plant_sample_17-kraken2_refseqV205_100GB-0.95	30241678.0
plant_sample_5-kraken2_refseqV205_100GB-0.10	26597927.0
plant_sample_5-kraken2_refseqV205_100GB-0.40	28981721.0
plant_sample_5-kraken2_refseqV205_100GB-0.30	28980909.0
plant_sample_17-kraken2_refseqV205_100GB-0.90	30241678.0
plant_sample_5-kraken2_refseqV205_100GB-0.35	28981692.0
plant_sample_5-kraken2_refseqV205_100GB-0.15	28457945.0
plant_sample_5-kraken2_refseqV205_100GB-0.20	28909574.0
plant_sample_5-kraken2_refseqV205_100GB-0.25	28971063.0
plant_sample_5-kraken2_refseqV205_100GB-0.00	40017320.0
plant_sample_5-kraken2_refseqV205_100GB-0.05	25682727.0
plant_sample_5-kraken2_refseqV205_100GB-0.50	28981721.0
plant_sample_5-kraken2_refseqV205_100GB-0.70	28981721.0
plant_sample_5-kraken2_refseqV205_100GB-0.45	28981721.0
plant_sample_5-kraken2_refseqV205_100GB-0.55	28981721.0
plant_sample_5-kraken2_refseqV205_100GB-0.60	28981721.0
plant_sample_5-kraken2_refseqV205_100GB-0.65	28981721.0
plant_sample_5-kraken2_refseqV205_100GB-0.95	28981721.0
plant_sample_5-kraken2_refseqV205_100GB-1.00	28981721.0
plant_sample_5-kraken2_refseqV205_100GB-0.90	28981721.0
