Sample name	Recall taxa
strain_sample_41-kraken2_refseqV205-0.35	0.9
strain_sample_41-kraken2_refseqV205-0.45	0.9
strain_sample_41-kraken2_refseqV205-0.20	0.95
strain_sample_41-kraken2_refseqV205-0.15	0.95
strain_sample_41-kraken2_refseqV205-0.25	0.95
strain_sample_41-kraken2_refseqV205-0.50	0.9
strain_sample_41-kraken2_refseqV205-0.10	0.95
strain_sample_41-kraken2_refseqV205-0.55	0.9
strain_sample_41-kraken2_refseqV205-0.30	0.9
strain_sample_41-kraken2_refseqV205-0.40	0.9
strain_sample_41-kraken2_refseqV205-0.05	0.95
strain_sample_41-kraken2_refseqV205-0.00	0.95
strain_sample_41-kraken2_refseqV205-0.70	0.9
strain_sample_41-kraken2_refseqV205-0.65	0.9
strain_sample_41-kraken2_refseqV205-0.85	0.75
strain_sample_41-kraken2_refseqV205-1.00	0.45
strain_sample_41-kraken2_refseqV205-0.90	0.75
strain_sample_41-kraken2_refseqV205-0.80	0.75
strain_sample_41-kraken2_refseqV205-0.75	0.75
strain_sample_41-kraken2_refseqV205-0.60	0.9
strain_sample_41-kraken2_refseqV205-0.95	0.6
strain_sample_38-kraken2_refseqV205-0.10	0.95
strain_sample_38-kraken2_refseqV205-0.05	0.95
strain_sample_38-kraken2_refseqV205-0.00	0.95
strain_sample_38-kraken2_refseqV205-0.40	0.85
strain_sample_38-kraken2_refseqV205-0.60	0.75
strain_sample_38-kraken2_refseqV205-0.50	0.75
strain_sample_38-kraken2_refseqV205-0.20	0.95
strain_sample_38-kraken2_refseqV205-0.45	0.8
strain_sample_38-kraken2_refseqV205-0.35	0.85
strain_sample_38-kraken2_refseqV205-0.70	0.7
strain_sample_38-kraken2_refseqV205-0.55	0.75
strain_sample_38-kraken2_refseqV205-0.65	0.75
strain_sample_38-kraken2_refseqV205-0.30	0.9
strain_sample_38-kraken2_refseqV205-0.25	0.95
strain_sample_38-kraken2_refseqV205-0.15	0.95
strain_sample_38-kraken2_refseqV205-0.75	0.7
strain_sample_38-kraken2_refseqV205-0.80	0.7
strain_sample_38-kraken2_refseqV205-1.00	0.35
strain_sample_38-kraken2_refseqV205-0.85	0.7
strain_sample_38-kraken2_refseqV205-0.95	0.65
strain_sample_38-kraken2_refseqV205-0.90	0.7
strain_sample_33-kraken2_refseqV205-0.20	0.95
strain_sample_33-kraken2_refseqV205-0.25	0.9
strain_sample_33-kraken2_refseqV205-0.15	0.95
strain_sample_33-kraken2_refseqV205-0.10	0.95
strain_sample_33-kraken2_refseqV205-0.05	0.95
strain_sample_33-kraken2_refseqV205-0.00	0.95
strain_sample_33-kraken2_refseqV205-0.40	0.85
strain_sample_33-kraken2_refseqV205-0.45	0.8
strain_sample_33-kraken2_refseqV205-0.30	0.85
strain_sample_33-kraken2_refseqV205-0.65	0.8
strain_sample_33-kraken2_refseqV205-0.35	0.85
strain_sample_33-kraken2_refseqV205-0.55	0.8
strain_sample_33-kraken2_refseqV205-0.50	0.8
strain_sample_33-kraken2_refseqV205-0.60	0.8
strain_sample_33-kraken2_refseqV205-0.80	0.8
strain_sample_33-kraken2_refseqV205-0.85	0.65
strain_sample_33-kraken2_refseqV205-0.75	0.8
strain_sample_33-kraken2_refseqV205-0.70	0.8
strain_sample_33-kraken2_refseqV205-0.95	0.65
strain_sample_33-kraken2_refseqV205-1.00	0.6
strain_sample_33-kraken2_refseqV205-0.90	0.65
mouse_sample_15-kraken2_refseqV205-0.20	0.834319526627219
mouse_sample_15-kraken2_refseqV205-0.30	0.8284023668639053
mouse_sample_15-kraken2_refseqV205-0.40	0.8165680473372781
mouse_sample_15-kraken2_refseqV205-0.25	0.834319526627219
mouse_sample_15-kraken2_refseqV205-0.35	0.8165680473372781
mouse_sample_15-kraken2_refseqV205-0.15	0.834319526627219
mouse_sample_15-kraken2_refseqV205-0.10	0.8402366863905325
mouse_sample_15-kraken2_refseqV205-0.05	0.8402366863905325
mouse_sample_15-kraken2_refseqV205-0.00	0.8402366863905325
mouse_sample_15-kraken2_refseqV205-0.55	0.8047337278106509
mouse_sample_15-kraken2_refseqV205-0.80	0.7988165680473372
mouse_sample_15-kraken2_refseqV205-0.75	0.7988165680473372
mouse_sample_15-kraken2_refseqV205-0.60	0.7988165680473372
mouse_sample_15-kraken2_refseqV205-0.95	0.7692307692307693
mouse_sample_15-kraken2_refseqV205-0.65	0.7988165680473372
mouse_sample_15-kraken2_refseqV205-0.90	0.7810650887573964
mouse_sample_15-kraken2_refseqV205-1.00	0.7692307692307693
mouse_sample_15-kraken2_refseqV205-0.50	0.8165680473372781
mouse_sample_15-kraken2_refseqV205-0.85	0.7810650887573964
mouse_sample_15-kraken2_refseqV205-0.45	0.8165680473372781
mouse_sample_15-kraken2_refseqV205-0.70	0.7988165680473372
strain_sample_56-kraken2_refseqV205-0.25	0.95
strain_sample_56-kraken2_refseqV205-0.15	0.95
strain_sample_56-kraken2_refseqV205-0.50	0.85
strain_sample_56-kraken2_refseqV205-0.45	0.9
strain_sample_56-kraken2_refseqV205-0.35	0.9
strain_sample_56-kraken2_refseqV205-0.10	0.95
strain_sample_56-kraken2_refseqV205-0.40	0.9
strain_sample_56-kraken2_refseqV205-0.55	0.85
strain_sample_56-kraken2_refseqV205-0.30	0.9
strain_sample_56-kraken2_refseqV205-0.20	0.95
strain_sample_56-kraken2_refseqV205-0.05	0.95
strain_sample_56-kraken2_refseqV205-0.00	0.95
strain_sample_56-kraken2_refseqV205-0.75	0.8
strain_sample_56-kraken2_refseqV205-0.70	0.8
strain_sample_56-kraken2_refseqV205-1.00	0.5
strain_sample_56-kraken2_refseqV205-0.60	0.85
strain_sample_56-kraken2_refseqV205-0.65	0.85
strain_sample_56-kraken2_refseqV205-0.85	0.7
strain_sample_56-kraken2_refseqV205-0.90	0.7
strain_sample_56-kraken2_refseqV205-0.80	0.75
strain_sample_56-kraken2_refseqV205-0.95	0.6
strain_sample_7-kraken2_refseqV205-0.10	0.95
strain_sample_7-kraken2_refseqV205-0.05	0.95
strain_sample_7-kraken2_refseqV205-0.00	0.95
strain_sample_7-kraken2_refseqV205-0.40	0.9
strain_sample_7-kraken2_refseqV205-0.35	0.9
strain_sample_7-kraken2_refseqV205-0.30	0.9
strain_sample_7-kraken2_refseqV205-0.45	0.9
strain_sample_7-kraken2_refseqV205-0.50	0.9
strain_sample_7-kraken2_refseqV205-0.20	0.95
strain_sample_7-kraken2_refseqV205-0.65	0.85
strain_sample_7-kraken2_refseqV205-0.55	0.85
strain_sample_7-kraken2_refseqV205-0.60	0.85
strain_sample_7-kraken2_refseqV205-0.25	0.95
strain_sample_7-kraken2_refseqV205-0.70	0.85
strain_sample_7-kraken2_refseqV205-0.15	0.95
strain_sample_7-kraken2_refseqV205-0.85	0.75
strain_sample_7-kraken2_refseqV205-0.80	0.75
strain_sample_7-kraken2_refseqV205-0.75	0.8
strain_sample_7-kraken2_refseqV205-0.90	0.7
strain_sample_7-kraken2_refseqV205-0.95	0.55
strain_sample_7-kraken2_refseqV205-1.00	0.55
strain_sample_24-kraken2_refseqV205-0.25	0.95
strain_sample_24-kraken2_refseqV205-0.20	0.95
strain_sample_24-kraken2_refseqV205-0.15	0.95
strain_sample_24-kraken2_refseqV205-0.10	0.95
strain_sample_24-kraken2_refseqV205-0.05	0.95
strain_sample_24-kraken2_refseqV205-0.00	0.95
strain_sample_24-kraken2_refseqV205-0.30	0.85
strain_sample_24-kraken2_refseqV205-0.50	0.75
strain_sample_24-kraken2_refseqV205-0.35	0.85
strain_sample_24-kraken2_refseqV205-0.45	0.8
strain_sample_24-kraken2_refseqV205-0.80	0.7
strain_sample_24-kraken2_refseqV205-0.60	0.75
strain_sample_24-kraken2_refseqV205-0.70	0.7
strain_sample_24-kraken2_refseqV205-0.55	0.75
strain_sample_24-kraken2_refseqV205-0.40	0.85
strain_sample_24-kraken2_refseqV205-0.65	0.7
strain_sample_24-kraken2_refseqV205-0.75	0.7
strain_sample_24-kraken2_refseqV205-0.85	0.65
strain_sample_24-kraken2_refseqV205-0.95	0.6
strain_sample_24-kraken2_refseqV205-0.90	0.6
strain_sample_24-kraken2_refseqV205-1.00	0.5
marine_sample_9-kraken2_refseqV205-0.40	0.9598540145985401
marine_sample_9-kraken2_refseqV205-0.20	0.9708029197080292
marine_sample_9-kraken2_refseqV205-0.25	0.9708029197080292
marine_sample_9-kraken2_refseqV205-0.35	0.9598540145985401
marine_sample_9-kraken2_refseqV205-0.30	0.9671532846715328
marine_sample_9-kraken2_refseqV205-0.15	0.9744525547445255
marine_sample_9-kraken2_refseqV205-0.10	0.9744525547445255
marine_sample_9-kraken2_refseqV205-0.05	0.9817518248175182
marine_sample_9-kraken2_refseqV205-0.00	0.9854014598540146
marine_sample_9-kraken2_refseqV205-0.95	0.916058394160584
marine_sample_9-kraken2_refseqV205-0.70	0.9416058394160584
marine_sample_9-kraken2_refseqV205-1.00	0.8905109489051095
marine_sample_9-kraken2_refseqV205-0.85	0.9343065693430657
marine_sample_9-kraken2_refseqV205-0.80	0.9379562043795621
marine_sample_9-kraken2_refseqV205-0.50	0.9452554744525548
marine_sample_9-kraken2_refseqV205-0.45	0.9562043795620438
marine_sample_9-kraken2_refseqV205-0.60	0.9452554744525548
marine_sample_9-kraken2_refseqV205-0.55	0.9452554744525548
marine_sample_9-kraken2_refseqV205-0.65	0.9416058394160584
marine_sample_9-kraken2_refseqV205-0.90	0.927007299270073
marine_sample_9-kraken2_refseqV205-0.75	0.9416058394160584
marine_sample_2-kraken2_refseqV205-0.30	0.9638989169675091
marine_sample_2-kraken2_refseqV205-0.20	0.9711191335740073
marine_sample_2-kraken2_refseqV205-0.50	0.9566787003610109
marine_sample_2-kraken2_refseqV205-0.45	0.9566787003610109
marine_sample_2-kraken2_refseqV205-0.35	0.9602888086642599
marine_sample_2-kraken2_refseqV205-0.40	0.9602888086642599
marine_sample_2-kraken2_refseqV205-0.55	0.9566787003610109
marine_sample_2-kraken2_refseqV205-0.25	0.9711191335740073
marine_sample_2-kraken2_refseqV205-0.15	0.9711191335740073
marine_sample_2-kraken2_refseqV205-0.10	0.9711191335740073
marine_sample_2-kraken2_refseqV205-0.05	0.9819494584837545
marine_sample_2-kraken2_refseqV205-0.00	0.9855595667870036
marine_sample_2-kraken2_refseqV205-0.85	0.9422382671480144
marine_sample_2-kraken2_refseqV205-0.90	0.9386281588447654
marine_sample_2-kraken2_refseqV205-1.00	0.927797833935018
marine_sample_2-kraken2_refseqV205-0.95	0.9350180505415162
marine_sample_2-kraken2_refseqV205-0.80	0.9458483754512635
marine_sample_2-kraken2_refseqV205-0.75	0.9494584837545126
marine_sample_2-kraken2_refseqV205-0.60	0.9566787003610109
marine_sample_2-kraken2_refseqV205-0.65	0.9530685920577617
marine_sample_2-kraken2_refseqV205-0.70	0.9530685920577617
plant_sample_18-kraken2_refseqV205-0.10	0.7815126050420168
plant_sample_18-kraken2_refseqV205-0.05	0.7899159663865546
plant_sample_18-kraken2_refseqV205-0.00	0.8403361344537815
plant_sample_18-kraken2_refseqV205-0.50	0.6722689075630253
plant_sample_18-kraken2_refseqV205-0.60	0.6470588235294118
plant_sample_18-kraken2_refseqV205-0.40	0.6974789915966386
plant_sample_18-kraken2_refseqV205-0.35	0.7142857142857143
plant_sample_18-kraken2_refseqV205-0.55	0.6638655462184874
plant_sample_18-kraken2_refseqV205-0.70	0.6386554621848739
plant_sample_18-kraken2_refseqV205-0.15	0.773109243697479
plant_sample_18-kraken2_refseqV205-0.65	0.6470588235294118
plant_sample_18-kraken2_refseqV205-0.30	0.7142857142857143
plant_sample_18-kraken2_refseqV205-0.45	0.6722689075630253
plant_sample_18-kraken2_refseqV205-0.25	0.7310924369747899
plant_sample_18-kraken2_refseqV205-0.20	0.7478991596638656
plant_sample_18-kraken2_refseqV205-0.90	0.5798319327731093
plant_sample_18-kraken2_refseqV205-0.95	0.5294117647058824
plant_sample_18-kraken2_refseqV205-0.85	0.6050420168067226
plant_sample_18-kraken2_refseqV205-1.00	0.48739495798319327
plant_sample_18-kraken2_refseqV205-0.80	0.6050420168067226
plant_sample_18-kraken2_refseqV205-0.75	0.6302521008403361
