Sample name	Simpson's evenness
strain_sample_87-kraken2_chocophlan-0.35	0.02503046371261055
strain_sample_87-kraken2_chocophlan-0.45	0.0331143635606503
strain_sample_87-kraken2_chocophlan-0.40	0.028903387826339434
strain_sample_87-kraken2_chocophlan-0.15	0.006000807887732568
strain_sample_87-kraken2_chocophlan-0.25	0.014289706388801587
strain_sample_87-kraken2_chocophlan-0.10	0.0037572976780000894
strain_sample_87-kraken2_chocophlan-0.55	0.043399967345179875
strain_sample_87-kraken2_chocophlan-0.50	0.037397551243046605
strain_sample_87-kraken2_chocophlan-0.30	0.02218279653803613
strain_sample_87-kraken2_chocophlan-0.20	0.009708525603170232
strain_sample_87-kraken2_chocophlan-0.05	0.001631962283249558
strain_sample_87-kraken2_chocophlan-0.00	0.0006222740783281301
strain_sample_74-kraken2_chocophlan-0.10	0.0026392685419625523
strain_sample_87-kraken2_chocophlan-1.00	0.18004382684882506
strain_sample_87-kraken2_chocophlan-0.95	0.1497217313311223
strain_sample_87-kraken2_chocophlan-0.90	0.12653819786604964
strain_sample_87-kraken2_chocophlan-0.65	0.058975677506743256
strain_sample_87-kraken2_chocophlan-0.85	0.10546980740398247
strain_sample_87-kraken2_chocophlan-0.60	0.049492864373282625
strain_sample_87-kraken2_chocophlan-0.75	0.08328407676189528
strain_sample_87-kraken2_chocophlan-0.80	0.09094379641386598
strain_sample_87-kraken2_chocophlan-0.70	0.0736095463523519
strain_sample_74-kraken2_chocophlan-0.05	0.0011477930523012244
strain_sample_74-kraken2_chocophlan-0.00	0.00040846981396984303
strain_sample_74-kraken2_chocophlan-0.50	0.03277639602152184
strain_sample_74-kraken2_chocophlan-0.65	0.05008996177114307
strain_sample_74-kraken2_chocophlan-0.55	0.039341333883307725
strain_sample_74-kraken2_chocophlan-0.25	0.01028767048291843
strain_sample_74-kraken2_chocophlan-0.15	0.004266773297695637
strain_sample_74-kraken2_chocophlan-0.35	0.021846065861670816
strain_sample_74-kraken2_chocophlan-0.70	0.05665192207755475
strain_sample_74-kraken2_chocophlan-0.60	0.045274061407756805
strain_sample_74-kraken2_chocophlan-0.20	0.006676759759001953
strain_sample_74-kraken2_chocophlan-0.40	0.025125018062692978
strain_sample_74-kraken2_chocophlan-0.30	0.01765857798747225
strain_sample_74-kraken2_chocophlan-0.45	0.02987368590897848
mouse_sample_37-kraken2_chocophlan-0.10	0.01857154961506987
strain_sample_74-kraken2_chocophlan-0.75	0.06289723132750807
strain_sample_74-kraken2_chocophlan-0.85	0.08813912543727997
strain_sample_74-kraken2_chocophlan-0.80	0.07060606416689882
strain_sample_74-kraken2_chocophlan-1.00	0.12754716531326993
mouse_sample_37-kraken2_chocophlan-0.05	0.0063148946908904435
mouse_sample_37-kraken2_chocophlan-0.25	0.04146740608589785
strain_sample_74-kraken2_chocophlan-0.90	0.10408782893678559
