Sample name	L1 distance
mouse_sample_32-kraken2_standard_0521-0.50	26351487.0
mouse_sample_32-kraken2_standard_0521-0.40	24947583.0
mouse_sample_32-kraken2_standard_0521-0.55	27268322.0
mouse_sample_32-kraken2_standard_0521-0.25	22991514.0
mouse_sample_32-kraken2_standard_0521-0.30	23566147.0
mouse_sample_32-kraken2_standard_0521-0.20	22590747.0
mouse_sample_32-kraken2_standard_0521-0.10	22101991.0
mouse_sample_32-kraken2_standard_0521-0.35	24212958.0
mouse_sample_32-kraken2_standard_0521-0.45	25698026.0
mouse_sample_32-kraken2_standard_0521-0.15	22197917.0
mouse_sample_32-kraken2_standard_0521-0.05	22301348.0
mouse_sample_32-kraken2_standard_0521-0.00	23734807.0
mouse_sample_32-kraken2_standard_0521-0.75	30781439.0
mouse_sample_32-kraken2_standard_0521-0.80	31517243.0
mouse_sample_32-kraken2_standard_0521-0.85	32049970.0
mouse_sample_32-kraken2_standard_0521-0.90	32417693.0
mouse_sample_32-kraken2_standard_0521-0.60	28203751.0
mouse_sample_32-kraken2_standard_0521-0.65	29172414.0
mouse_sample_32-kraken2_standard_0521-1.00	32868509.0
mouse_sample_32-kraken2_standard_0521-0.95	32666940.0
mouse_sample_32-kraken2_standard_0521-0.70	30078539.0
strain_sample_43-kraken2_standard_0521-0.10	7299409.0
strain_sample_43-kraken2_standard_0521-0.05	7493881.0
strain_sample_43-kraken2_standard_0521-0.00	7880942.0
strain_sample_43-kraken2_standard_0521-0.65	9262855.0
strain_sample_43-kraken2_standard_0521-0.35	6778337.0
strain_sample_43-kraken2_standard_0521-0.50	6673048.0
strain_sample_43-kraken2_standard_0521-0.60	8408669.0
strain_sample_43-kraken2_standard_0521-0.55	7518897.0
strain_sample_43-kraken2_standard_0521-0.70	10075303.0
strain_sample_43-kraken2_standard_0521-0.45	6613887.0
strain_sample_43-kraken2_standard_0521-0.25	6976546.0
strain_sample_43-kraken2_standard_0521-0.30	6870887.0
strain_sample_43-kraken2_standard_0521-0.40	6682078.0
strain_sample_43-kraken2_standard_0521-0.20	7070545.0
strain_sample_43-kraken2_standard_0521-0.15	7182537.0
strain_sample_43-kraken2_standard_0521-0.75	10733089.0
strain_sample_43-kraken2_standard_0521-0.90	12338575.0
strain_sample_31-kraken2_standard_0521-0.20	6167578.0
strain_sample_31-kraken2_standard_0521-0.10	6272369.0
strain_sample_43-kraken2_standard_0521-1.00	12795107.0
strain_sample_43-kraken2_standard_0521-0.80	11448971.0
strain_sample_43-kraken2_standard_0521-0.95	12607609.0
strain_sample_43-kraken2_standard_0521-0.85	11988185.0
strain_sample_31-kraken2_standard_0521-0.05	6370864.0
strain_sample_31-kraken2_standard_0521-0.25	6124897.0
strain_sample_31-kraken2_standard_0521-0.15	6217469.0
strain_sample_31-kraken2_standard_0521-0.00	6528094.0
strain_sample_31-kraken2_standard_0521-0.30	6069733.0
strain_sample_31-kraken2_standard_0521-0.45	6493196.0
strain_sample_31-kraken2_standard_0521-0.55	7093715.0
strain_sample_31-kraken2_standard_0521-0.40	6215383.0
strain_sample_31-kraken2_standard_0521-0.50	6720910.0
strain_sample_31-kraken2_standard_0521-0.35	6031413.0
strain_sample_31-kraken2_standard_0521-0.80	11301691.0
strain_sample_31-kraken2_standard_0521-0.65	8956408.0
strain_sample_31-kraken2_standard_0521-0.75	10531827.0
strain_sample_31-kraken2_standard_0521-0.60	8040112.0
strain_sample_31-kraken2_standard_0521-0.70	9828678.0
strain_sample_31-kraken2_standard_0521-0.85	11870787.0
strain_sample_31-kraken2_standard_0521-0.90	12252107.0
strain_sample_31-kraken2_standard_0521-0.95	12544837.0
marine_sample_7-kraken2_standard_0521-0.25	38198653.0
strain_sample_31-kraken2_standard_0521-1.00	12741083.0
marine_sample_7-kraken2_standard_0521-0.40	32735623.0
marine_sample_7-kraken2_standard_0521-0.35	34572790.0
marine_sample_7-kraken2_standard_0521-0.30	36477429.0
marine_sample_7-kraken2_standard_0521-0.05	42616675.0
marine_sample_7-kraken2_standard_0521-0.20	39465247.0
marine_sample_7-kraken2_standard_0521-0.15	40762216.0
marine_sample_7-kraken2_standard_0521-0.10	41788994.0
marine_sample_7-kraken2_standard_0521-0.00	43336184.0
marine_sample_7-kraken2_standard_0521-0.85	29814929.0
marine_sample_7-kraken2_standard_0521-0.50	29840692.0
marine_sample_7-kraken2_standard_0521-0.75	27739237.0
marine_sample_7-kraken2_standard_0521-0.60	27273643.0
marine_sample_7-kraken2_standard_0521-0.45	31140239.0
marine_sample_7-kraken2_standard_0521-0.70	26992674.0
marine_sample_7-kraken2_standard_0521-1.00	31264887.0
marine_sample_7-kraken2_standard_0521-0.55	28440218.0
marine_sample_7-kraken2_standard_0521-0.65	26832689.0
marine_sample_7-kraken2_standard_0521-0.90	30431535.0
marine_sample_7-kraken2_standard_0521-0.80	28925979.0
marine_sample_7-kraken2_standard_0521-0.95	30932490.0
mouse_sample_7-kraken2_standard_0521-0.40	23669498.0
mouse_sample_7-kraken2_standard_0521-0.35	22847415.0
mouse_sample_7-kraken2_standard_0521-0.45	24506711.0
mouse_sample_7-kraken2_standard_0521-0.25	21291893.0
mouse_sample_7-kraken2_standard_0521-0.20	20696404.0
mouse_sample_7-kraken2_standard_0521-0.10	19809011.0
mouse_sample_7-kraken2_standard_0521-0.15	20125172.0
mouse_sample_7-kraken2_standard_0521-0.50	25323902.0
mouse_sample_7-kraken2_standard_0521-0.30	22053409.0
mouse_sample_7-kraken2_standard_0521-0.55	26410834.0
mouse_sample_7-kraken2_standard_0521-0.05	20022084.0
mouse_sample_7-kraken2_standard_0521-0.00	21444507.0
mouse_sample_7-kraken2_standard_0521-0.90	32326754.0
mouse_sample_7-kraken2_standard_0521-1.00	32874773.0
mouse_sample_7-kraken2_standard_0521-0.95	32656959.0
strain_sample_6-kraken2_standard_0521-0.05	6411314.0
mouse_sample_7-kraken2_standard_0521-0.80	31224590.0
mouse_sample_7-kraken2_standard_0521-0.65	28566400.0
mouse_sample_7-kraken2_standard_0521-0.75	30351671.0
mouse_sample_7-kraken2_standard_0521-0.60	27481329.0
mouse_sample_7-kraken2_standard_0521-0.85	31888726.0
strain_sample_6-kraken2_standard_0521-0.10	6258638.0
mouse_sample_7-kraken2_standard_0521-0.70	29570771.0
strain_sample_6-kraken2_standard_0521-0.00	6718844.0
strain_sample_6-kraken2_standard_0521-0.40	6439711.0
strain_sample_6-kraken2_standard_0521-0.15	6204033.0
strain_sample_6-kraken2_standard_0521-0.35	6283036.0
strain_sample_6-kraken2_standard_0521-0.60	8069847.0
strain_sample_6-kraken2_standard_0521-0.30	6218406.0
strain_sample_6-kraken2_standard_0521-0.55	7669906.0
strain_sample_6-kraken2_standard_0521-0.45	6889051.0
strain_sample_6-kraken2_standard_0521-0.50	7254043.0
strain_sample_6-kraken2_standard_0521-0.20	6180288.0
strain_sample_6-kraken2_standard_0521-0.65	8489530.0
strain_sample_6-kraken2_standard_0521-0.25	6178561.0
strain_sample_6-kraken2_standard_0521-0.70	9288668.0
strain_sample_6-kraken2_standard_0521-0.85	11288576.0
strain_sample_6-kraken2_standard_0521-0.95	11952211.0
strain_sample_6-kraken2_standard_0521-0.75	9966856.0
strain_sample_6-kraken2_standard_0521-1.00	12149262.0
strain_sample_6-kraken2_standard_0521-0.90	11663266.0
strain_sample_6-kraken2_standard_0521-0.80	10727690.0
strain_sample_56-kraken2_standard_0521-0.10	6376684.0
strain_sample_56-kraken2_standard_0521-0.25	5966206.0
strain_sample_56-kraken2_standard_0521-0.05	6458196.0
strain_sample_56-kraken2_standard_0521-0.20	6132900.0
strain_sample_56-kraken2_standard_0521-0.15	6276512.0
strain_sample_56-kraken2_standard_0521-0.00	6571847.0
strain_sample_56-kraken2_standard_0521-0.50	6044814.0
strain_sample_56-kraken2_standard_0521-0.40	5716895.0
strain_sample_56-kraken2_standard_0521-0.85	11788991.0
strain_sample_56-kraken2_standard_0521-0.35	5616857.0
strain_sample_56-kraken2_standard_0521-0.65	8827857.0
strain_sample_56-kraken2_standard_0521-0.75	10425960.0
strain_sample_56-kraken2_standard_0521-0.80	11206223.0
strain_sample_56-kraken2_standard_0521-0.45	5785545.0
strain_sample_56-kraken2_standard_0521-0.60	7921901.0
strain_sample_56-kraken2_standard_0521-0.55	6984232.0
strain_sample_56-kraken2_standard_0521-0.70	9712440.0
strain_sample_56-kraken2_standard_0521-0.30	5739222.0
strain_sample_56-kraken2_standard_0521-1.00	12666803.0
strain_sample_56-kraken2_standard_0521-0.95	12485152.0
strain_sample_56-kraken2_standard_0521-0.90	12187228.0
strain_sample_18-kraken2_standard_0521-0.30	4449283.0
strain_sample_18-kraken2_standard_0521-0.35	4290602.0
strain_sample_18-kraken2_standard_0521-0.25	4721395.0
strain_sample_18-kraken2_standard_0521-0.40	4094390.0
strain_sample_18-kraken2_standard_0521-0.20	4926542.0
strain_sample_18-kraken2_standard_0521-0.10	5262500.0
strain_sample_18-kraken2_standard_0521-0.05	5395846.0
strain_sample_18-kraken2_standard_0521-0.15	5119037.0
strain_sample_18-kraken2_standard_0521-0.00	5569260.0
strain_sample_18-kraken2_standard_0521-0.65	8347592.0
strain_sample_18-kraken2_standard_0521-0.95	11891947.0
strain_sample_18-kraken2_standard_0521-0.55	6507419.0
strain_sample_18-kraken2_standard_0521-0.50	5585048.0
strain_sample_18-kraken2_standard_0521-0.45	4837148.0
strain_sample_18-kraken2_standard_0521-0.75	9906672.0
strain_sample_18-kraken2_standard_0521-0.90	11616615.0
strain_sample_18-kraken2_standard_0521-0.70	9205208.0
