Sample name	Simpson's diversity
strain_sample_69-kraken2_refseqV205_100GB-0.45	nan
strain_sample_69-kraken2_refseqV205_100GB-0.15	0.708080225332973
strain_sample_69-kraken2_refseqV205_100GB-0.20	0.6148944087408464
strain_sample_69-kraken2_refseqV205_100GB-0.35	0.0
strain_sample_69-kraken2_refseqV205_100GB-0.50	nan
strain_sample_69-kraken2_refseqV205_100GB-0.40	nan
strain_sample_69-kraken2_refseqV205_100GB-0.25	0.471567485976892
strain_sample_69-kraken2_refseqV205_100GB-0.55	nan
strain_sample_69-kraken2_refseqV205_100GB-0.30	0.1332804510591673
strain_sample_69-kraken2_refseqV205_100GB-0.05	0.7030936034471862
strain_sample_69-kraken2_refseqV205_100GB-0.10	0.6638297568201681
strain_sample_69-kraken2_refseqV205_100GB-0.00	0.8205746179314111
strain_sample_69-kraken2_refseqV205_100GB-0.80	nan
strain_sample_69-kraken2_refseqV205_100GB-0.60	nan
strain_sample_69-kraken2_refseqV205_100GB-0.70	nan
strain_sample_69-kraken2_refseqV205_100GB-0.65	nan
strain_sample_69-kraken2_refseqV205_100GB-0.75	nan
strain_sample_69-kraken2_refseqV205_100GB-1.00	nan
strain_sample_69-kraken2_refseqV205_100GB-0.85	nan
strain_sample_69-kraken2_refseqV205_100GB-0.90	nan
strain_sample_69-kraken2_refseqV205_100GB-0.95	nan
strain_sample_56-kraken2_refseqV205_100GB-0.10	0.656441907487429
strain_sample_56-kraken2_refseqV205_100GB-0.00	0.7609905243018864
strain_sample_56-kraken2_refseqV205_100GB-0.05	0.7142052389358722
strain_sample_56-kraken2_refseqV205_100GB-0.30	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.50	nan
strain_sample_56-kraken2_refseqV205_100GB-0.25	0.4005278909828247
strain_sample_56-kraken2_refseqV205_100GB-0.20	0.5460993250161443
strain_sample_56-kraken2_refseqV205_100GB-0.35	nan
strain_sample_56-kraken2_refseqV205_100GB-0.40	nan
strain_sample_56-kraken2_refseqV205_100GB-0.45	nan
strain_sample_56-kraken2_refseqV205_100GB-0.55	nan
strain_sample_56-kraken2_refseqV205_100GB-0.70	nan
strain_sample_56-kraken2_refseqV205_100GB-0.60	nan
strain_sample_56-kraken2_refseqV205_100GB-0.15	0.6383420662983967
strain_sample_56-kraken2_refseqV205_100GB-0.65	nan
strain_sample_56-kraken2_refseqV205_100GB-0.85	nan
strain_sample_56-kraken2_refseqV205_100GB-0.80	nan
strain_sample_56-kraken2_refseqV205_100GB-0.90	nan
strain_sample_56-kraken2_refseqV205_100GB-0.95	nan
strain_sample_56-kraken2_refseqV205_100GB-0.75	nan
strain_sample_56-kraken2_refseqV205_100GB-1.00	nan
strain_sample_25-kraken2_refseqV205_100GB-0.10	0.7099346343110611
strain_sample_25-kraken2_refseqV205_100GB-0.15	0.6685061626569248
strain_sample_25-kraken2_refseqV205_100GB-0.20	0.5656282860759925
strain_sample_25-kraken2_refseqV205_100GB-0.25	0.32289057294289747
strain_sample_25-kraken2_refseqV205_100GB-0.05	0.7630171828659644
strain_sample_25-kraken2_refseqV205_100GB-0.00	0.7734301016268619
strain_sample_25-kraken2_refseqV205_100GB-0.85	nan
strain_sample_25-kraken2_refseqV205_100GB-0.80	nan
strain_sample_25-kraken2_refseqV205_100GB-0.65	nan
strain_sample_25-kraken2_refseqV205_100GB-0.75	nan
strain_sample_25-kraken2_refseqV205_100GB-0.50	nan
strain_sample_25-kraken2_refseqV205_100GB-0.55	nan
strain_sample_25-kraken2_refseqV205_100GB-0.70	nan
strain_sample_25-kraken2_refseqV205_100GB-0.60	nan
strain_sample_25-kraken2_refseqV205_100GB-0.35	nan
strain_sample_25-kraken2_refseqV205_100GB-0.30	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.40	nan
strain_sample_25-kraken2_refseqV205_100GB-0.45	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.15	0.8496222598980909
mouse_sample_32-kraken2_refseqV205_100GB-0.10	0.8538464156372814
mouse_sample_32-kraken2_refseqV205_100GB-0.20	0.850680032257295
mouse_sample_32-kraken2_refseqV205_100GB-0.30	0.8406459820096612
mouse_sample_32-kraken2_refseqV205_100GB-0.40	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.05	0.859370787046911
mouse_sample_32-kraken2_refseqV205_100GB-0.35	0.5419501133786847
strain_sample_25-kraken2_refseqV205_100GB-0.95	nan
strain_sample_25-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.25	0.8569517128517629
strain_sample_25-kraken2_refseqV205_100GB-1.00	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.00	0.8598056862704362
mouse_sample_32-kraken2_refseqV205_100GB-1.00	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.45	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.70	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.95	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.85	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.60	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.55	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.80	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.50	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.75	nan
mouse_sample_32-kraken2_refseqV205_100GB-0.65	nan
mouse_sample_6-kraken2_refseqV205_100GB-0.15	0.7462184680203952
mouse_sample_6-kraken2_refseqV205_100GB-0.10	0.7470388760012721
mouse_sample_6-kraken2_refseqV205_100GB-0.35	0.6008230452674898
mouse_sample_6-kraken2_refseqV205_100GB-0.55	nan
mouse_sample_6-kraken2_refseqV205_100GB-0.40	nan
mouse_sample_6-kraken2_refseqV205_100GB-0.45	nan
mouse_sample_6-kraken2_refseqV205_100GB-0.20	0.7538239055358606
mouse_sample_6-kraken2_refseqV205_100GB-0.25	0.7615118529505107
mouse_sample_6-kraken2_refseqV205_100GB-0.30	0.830092109274674
mouse_sample_6-kraken2_refseqV205_100GB-0.50	nan
mouse_sample_6-kraken2_refseqV205_100GB-0.05	0.7532382092427874
mouse_sample_6-kraken2_refseqV205_100GB-0.00	0.9477737876011474
mouse_sample_6-kraken2_refseqV205_100GB-0.60	nan
strain_sample_91-kraken2_refseqV205_100GB-0.10	0.7036061373586202
mouse_sample_6-kraken2_refseqV205_100GB-0.65	nan
mouse_sample_6-kraken2_refseqV205_100GB-1.00	nan
mouse_sample_6-kraken2_refseqV205_100GB-0.95	nan
mouse_sample_6-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_6-kraken2_refseqV205_100GB-0.70	nan
mouse_sample_6-kraken2_refseqV205_100GB-0.75	nan
mouse_sample_6-kraken2_refseqV205_100GB-0.80	nan
strain_sample_91-kraken2_refseqV205_100GB-0.05	0.7559090224924832
strain_sample_91-kraken2_refseqV205_100GB-0.00	0.7721040712512115
mouse_sample_6-kraken2_refseqV205_100GB-0.85	nan
