Sample name	Bray-Curtis dissimilarity relative abundance
mouse_sample_32-kraken2_standard_0521-0.40	0.4160914793674756
mouse_sample_32-kraken2_standard_0521-0.30	0.4046879912604834
mouse_sample_32-kraken2_standard_0521-0.20	0.3961139743992059
mouse_sample_32-kraken2_standard_0521-0.55	0.43592724004631145
mouse_sample_32-kraken2_standard_0521-0.25	0.3998172544421676
mouse_sample_32-kraken2_standard_0521-0.15	0.3935723961200558
mouse_sample_32-kraken2_standard_0521-0.50	0.42768755161628813
mouse_sample_32-kraken2_standard_0521-0.35	0.4100720225145631
mouse_sample_32-kraken2_standard_0521-0.10	0.3950753081915258
mouse_sample_32-kraken2_standard_0521-0.45	0.42221591011934845
mouse_sample_32-kraken2_standard_0521-0.05	0.3964411124592976
mouse_sample_32-kraken2_standard_0521-0.00	0.39797668041142825
mouse_sample_32-kraken2_standard_0521-0.75	0.4647876240954213
mouse_sample_32-kraken2_standard_0521-0.80	0.47014888714325936
mouse_sample_32-kraken2_standard_0521-0.65	0.4513829325047134
mouse_sample_32-kraken2_standard_0521-0.60	0.44377461418295594
mouse_sample_32-kraken2_standard_0521-0.85	0.47577429567082474
mouse_sample_32-kraken2_standard_0521-0.90	0.4879303708146279
mouse_sample_32-kraken2_standard_0521-0.95	0.48978196572466587
mouse_sample_32-kraken2_standard_0521-0.70	0.4588921938519411
strain_sample_43-kraken2_standard_0521-0.10	0.29559184877764794
strain_sample_43-kraken2_standard_0521-0.05	0.30052931112668446
mouse_sample_32-kraken2_standard_0521-1.00	0.48589348480405353
strain_sample_43-kraken2_standard_0521-0.00	0.31080812058730245
strain_sample_43-kraken2_standard_0521-0.35	0.29334040471325656
strain_sample_43-kraken2_standard_0521-0.65	0.3019811702847477
strain_sample_43-kraken2_standard_0521-0.50	0.29679732567745865
strain_sample_43-kraken2_standard_0521-0.20	0.29284338362728174
strain_sample_43-kraken2_standard_0521-0.30	0.29261152691074216
strain_sample_43-kraken2_standard_0521-0.70	0.30436722647110637
strain_sample_43-kraken2_standard_0521-0.15	0.2938182338872155
strain_sample_43-kraken2_standard_0521-0.40	0.294338690785806
strain_sample_43-kraken2_standard_0521-0.60	0.3000774473704145
strain_sample_43-kraken2_standard_0521-0.25	0.2925071777614197
strain_sample_43-kraken2_standard_0521-0.55	0.2982709382581954
strain_sample_43-kraken2_standard_0521-0.45	0.29559540074666446
strain_sample_31-kraken2_standard_0521-0.20	0.23934908637156918
strain_sample_43-kraken2_standard_0521-0.90	0.3127670034467628
strain_sample_31-kraken2_standard_0521-0.10	0.24138692835582728
strain_sample_43-kraken2_standard_0521-0.75	0.3064491288101614
strain_sample_43-kraken2_standard_0521-0.80	0.3086932545500175
strain_sample_43-kraken2_standard_0521-0.85	0.3102181122609997
strain_sample_31-kraken2_standard_0521-0.05	0.2446009363402663
strain_sample_31-kraken2_standard_0521-0.25	0.2389277019024122
strain_sample_43-kraken2_standard_0521-0.95	0.31791182372634796
strain_sample_31-kraken2_standard_0521-0.15	0.2401088540488027
strain_sample_43-kraken2_standard_0521-1.00	0.32797438209139906
strain_sample_31-kraken2_standard_0521-0.00	0.25028823908477466
strain_sample_31-kraken2_standard_0521-0.85	0.2501865587524057
strain_sample_31-kraken2_standard_0521-0.55	0.24358323359483314
strain_sample_31-kraken2_standard_0521-0.60	0.24497035518394425
strain_sample_31-kraken2_standard_0521-0.30	0.23855383421093046
strain_sample_31-kraken2_standard_0521-0.50	0.2424311370209882
strain_sample_31-kraken2_standard_0521-0.35	0.23932297958175483
strain_sample_31-kraken2_standard_0521-0.65	0.24626530569080607
strain_sample_31-kraken2_standard_0521-0.40	0.24022392805451645
strain_sample_31-kraken2_standard_0521-0.70	0.24756572468359106
strain_sample_31-kraken2_standard_0521-0.80	0.24917715094159135
strain_sample_31-kraken2_standard_0521-0.45	0.24127071972891817
strain_sample_31-kraken2_standard_0521-0.75	0.2481511284268938
strain_sample_31-kraken2_standard_0521-0.95	0.2467826745825729
strain_sample_31-kraken2_standard_0521-0.90	0.2497301122779422
marine_sample_7-kraken2_standard_0521-0.40	0.6969145856078465
marine_sample_7-kraken2_standard_0521-0.35	0.6968013329228748
strain_sample_31-kraken2_standard_0521-1.00	0.2498811309081232
marine_sample_7-kraken2_standard_0521-0.25	0.6963955844109675
marine_sample_7-kraken2_standard_0521-0.30	0.6966621635979631
marine_sample_7-kraken2_standard_0521-0.05	0.6957990323756124
marine_sample_7-kraken2_standard_0521-0.20	0.6961775413160036
marine_sample_7-kraken2_standard_0521-0.15	0.6960905663309168
marine_sample_7-kraken2_standard_0521-0.10	0.6959522136530855
marine_sample_7-kraken2_standard_0521-0.00	0.6960369344492611
marine_sample_7-kraken2_standard_0521-0.85	0.6976723209240863
marine_sample_7-kraken2_standard_0521-0.60	0.6973589433894928
marine_sample_7-kraken2_standard_0521-0.50	0.6970680137679619
marine_sample_7-kraken2_standard_0521-0.45	0.696956277924497
marine_sample_7-kraken2_standard_0521-0.75	0.6975548529127811
marine_sample_7-kraken2_standard_0521-0.90	0.6978768245308561
marine_sample_7-kraken2_standard_0521-0.80	0.6976336930547754
marine_sample_7-kraken2_standard_0521-0.95	0.6980267230944217
marine_sample_7-kraken2_standard_0521-1.00	0.6984949168497282
marine_sample_7-kraken2_standard_0521-0.70	0.6975132772115303
marine_sample_7-kraken2_standard_0521-0.65	0.697428380444206
marine_sample_7-kraken2_standard_0521-0.55	0.6972024607570636
mouse_sample_7-kraken2_standard_0521-0.40	0.3970385008182423
mouse_sample_7-kraken2_standard_0521-0.45	0.40264277333753673
mouse_sample_7-kraken2_standard_0521-0.35	0.3917177027283592
mouse_sample_7-kraken2_standard_0521-0.20	0.37965069234421406
mouse_sample_7-kraken2_standard_0521-0.50	0.40835457586969903
mouse_sample_7-kraken2_standard_0521-0.25	0.38304517339294747
mouse_sample_7-kraken2_standard_0521-0.15	0.37919093685617533
mouse_sample_7-kraken2_standard_0521-0.10	0.37971779032181285
mouse_sample_7-kraken2_standard_0521-0.30	0.38701082060915615
mouse_sample_7-kraken2_standard_0521-0.05	0.3799990137543546
mouse_sample_7-kraken2_standard_0521-0.55	0.4167179204728414
mouse_sample_7-kraken2_standard_0521-0.00	0.3798647282842742
mouse_sample_7-kraken2_standard_0521-0.90	0.45908451981553655
mouse_sample_7-kraken2_standard_0521-0.95	0.4629572136463457
strain_sample_6-kraken2_standard_0521-0.05	0.25923502113069413
mouse_sample_7-kraken2_standard_0521-1.00	0.46687544882571724
strain_sample_6-kraken2_standard_0521-0.10	0.25284349306456977
mouse_sample_7-kraken2_standard_0521-0.85	0.45164578383169696
mouse_sample_7-kraken2_standard_0521-0.80	0.44602917039361123
mouse_sample_7-kraken2_standard_0521-0.60	0.42381388245541646
mouse_sample_7-kraken2_standard_0521-0.75	0.4416640520097823
mouse_sample_7-kraken2_standard_0521-0.70	0.4372141287016407
mouse_sample_7-kraken2_standard_0521-0.65	0.4307531393539373
strain_sample_6-kraken2_standard_0521-0.00	0.2712351026410177
strain_sample_6-kraken2_standard_0521-0.30	0.24657350194915126
strain_sample_6-kraken2_standard_0521-0.35	0.24786331939880854
strain_sample_6-kraken2_standard_0521-0.60	0.25933393319056025
strain_sample_6-kraken2_standard_0521-0.55	0.25626243814217037
strain_sample_6-kraken2_standard_0521-0.50	0.2536955021203062
strain_sample_6-kraken2_standard_0521-0.40	0.2496290540788084
strain_sample_6-kraken2_standard_0521-0.45	0.25169296103770467
strain_sample_6-kraken2_standard_0521-0.15	0.24989411297125536
strain_sample_6-kraken2_standard_0521-0.65	0.2623411990885116
strain_sample_6-kraken2_standard_0521-0.20	0.24770957382840805
strain_sample_6-kraken2_standard_0521-0.25	0.24623414752518422
strain_sample_6-kraken2_standard_0521-0.70	0.2656741999860157
strain_sample_6-kraken2_standard_0521-0.90	0.2770103716767654
strain_sample_6-kraken2_standard_0521-0.95	0.2824862984315189
strain_sample_6-kraken2_standard_0521-0.75	0.26881893816731617
strain_sample_6-kraken2_standard_0521-0.85	0.2742246316523103
strain_sample_6-kraken2_standard_0521-1.00	0.2921324966455585
strain_sample_6-kraken2_standard_0521-0.80	0.2719296663660614
strain_sample_56-kraken2_standard_0521-0.20	0.24692701126942102
strain_sample_56-kraken2_standard_0521-0.25	0.24669216952888026
strain_sample_56-kraken2_standard_0521-0.15	0.24669530391080416
strain_sample_56-kraken2_standard_0521-0.10	0.2465812398147985
strain_sample_56-kraken2_standard_0521-0.05	0.24732388321611867
strain_sample_56-kraken2_standard_0521-0.00	0.25058706240111506
strain_sample_56-kraken2_standard_0521-0.50	0.25054022822684624
strain_sample_56-kraken2_standard_0521-0.40	0.2487534495371252
strain_sample_56-kraken2_standard_0521-0.35	0.24778886422018498
strain_sample_56-kraken2_standard_0521-0.65	0.25643562808987086
strain_sample_56-kraken2_standard_0521-0.75	0.26779600391399977
strain_sample_56-kraken2_standard_0521-0.45	0.2496020020289609
strain_sample_56-kraken2_standard_0521-0.80	0.272705348884057
strain_sample_56-kraken2_standard_0521-0.55	0.2518317062919477
strain_sample_56-kraken2_standard_0521-0.70	0.262823106236038
strain_sample_56-kraken2_standard_0521-0.60	0.25320878896758775
strain_sample_56-kraken2_standard_0521-0.85	0.275528899523854
strain_sample_56-kraken2_standard_0521-0.30	0.24702978817459065
strain_sample_56-kraken2_standard_0521-1.00	0.29237022660442635
strain_sample_18-kraken2_standard_0521-0.30	0.22015446743838882
strain_sample_18-kraken2_standard_0521-0.35	0.2208490957634178
strain_sample_18-kraken2_standard_0521-0.40	0.2217721853389696
strain_sample_18-kraken2_standard_0521-0.25	0.2198474081431789
strain_sample_18-kraken2_standard_0521-0.15	0.21993670101209226
strain_sample_56-kraken2_standard_0521-0.95	0.28952782649039915
strain_sample_56-kraken2_standard_0521-0.90	0.2844397585192953
strain_sample_18-kraken2_standard_0521-0.20	0.21984602196738623
strain_sample_18-kraken2_standard_0521-0.05	0.22220297446490156
strain_sample_18-kraken2_standard_0521-0.10	0.22035914531973508
strain_sample_18-kraken2_standard_0521-0.00	0.2264941320339443
strain_sample_18-kraken2_standard_0521-0.95	0.26116302458186635
strain_sample_18-kraken2_standard_0521-0.50	0.22383165829822424
strain_sample_18-kraken2_standard_0521-0.55	0.22573129344951504
strain_sample_18-kraken2_standard_0521-0.65	0.2343288023282941
strain_sample_18-kraken2_standard_0521-0.45	0.22275333882859252
strain_sample_18-kraken2_standard_0521-0.90	0.25340492144456367
strain_sample_18-kraken2_standard_0521-0.60	0.22992630965576077
strain_sample_18-kraken2_standard_0521-0.75	0.24268610752385145
strain_sample_18-kraken2_standard_0521-0.70	0.23907273293580325
strain_sample_18-kraken2_standard_0521-0.80	0.24627341380479092
strain_sample_18-kraken2_standard_0521-1.00	0.2670760176985922
strain_sample_18-kraken2_standard_0521-0.85	0.2492403610773054
strain_sample_24-kraken2_standard_0521-0.25	0.2281072394162831
strain_sample_24-kraken2_standard_0521-0.05	0.2324074432959096
strain_sample_24-kraken2_standard_0521-0.10	0.23042954962847478
strain_sample_24-kraken2_standard_0521-0.50	0.23353777512074156
strain_sample_24-kraken2_standard_0521-0.55	0.24160569547983804
strain_sample_24-kraken2_standard_0521-0.45	0.22964903326107772
strain_sample_24-kraken2_standard_0521-0.40	0.22888250136532834
strain_sample_24-kraken2_standard_0521-0.35	0.22832298860375735
strain_sample_24-kraken2_standard_0521-0.15	0.22926328289564
strain_sample_24-kraken2_standard_0521-0.20	0.2285075038346782
strain_sample_24-kraken2_standard_0521-0.30	0.22789918588821945
strain_sample_24-kraken2_standard_0521-0.00	0.2361489136560403
strain_sample_24-kraken2_standard_0521-0.70	0.26361474774344307
strain_sample_24-kraken2_standard_0521-0.95	0.29071168254137447
strain_sample_24-kraken2_standard_0521-0.90	0.28510540763408365
strain_sample_24-kraken2_standard_0521-1.00	0.2986899468528254
mouse_sample_27-kraken2_standard_0521-0.10	0.5418158325649686
strain_sample_24-kraken2_standard_0521-0.75	0.27068673937129584
strain_sample_24-kraken2_standard_0521-0.80	0.2765507466933128
strain_sample_24-kraken2_standard_0521-0.85	0.27955171842996646
strain_sample_24-kraken2_standard_0521-0.60	0.24881849923708604
strain_sample_24-kraken2_standard_0521-0.65	0.25636247129556283
mouse_sample_27-kraken2_standard_0521-0.05	0.5426019207510291
mouse_sample_27-kraken2_standard_0521-0.00	0.5489583836897071
mouse_sample_27-kraken2_standard_0521-0.15	0.5441447009101311
mouse_sample_27-kraken2_standard_0521-0.20	0.5496992147047999
mouse_sample_27-kraken2_standard_0521-0.25	0.555235080474326
mouse_sample_27-kraken2_standard_0521-0.35	0.5644754787166405
mouse_sample_27-kraken2_standard_0521-0.40	0.5687955542280775
mouse_sample_27-kraken2_standard_0521-0.60	0.593961269158519
mouse_sample_27-kraken2_standard_0521-0.30	0.5599919825811499
mouse_sample_27-kraken2_standard_0521-0.50	0.5801801911611918
mouse_sample_27-kraken2_standard_0521-0.55	0.5874996846689265
mouse_sample_27-kraken2_standard_0521-0.65	0.601098550450796
