Sample name	Pielou evenness
strain_sample_41-kraken2_refseqV205-0.35	0.31522441209315377
strain_sample_41-kraken2_refseqV205-0.45	0.3445648767605453
strain_sample_41-kraken2_refseqV205-0.50	0.3502611441793319
strain_sample_41-kraken2_refseqV205-0.20	0.2560230716248888
strain_sample_41-kraken2_refseqV205-0.30	0.2953682598044068
strain_sample_41-kraken2_refseqV205-0.15	0.24998722402918822
strain_sample_41-kraken2_refseqV205-0.25	0.2696044695600037
strain_sample_41-kraken2_refseqV205-0.55	0.352620028507925
strain_sample_41-kraken2_refseqV205-0.40	0.332884284081981
strain_sample_41-kraken2_refseqV205-0.10	0.2476194525602055
strain_sample_41-kraken2_refseqV205-0.05	0.24173104544380375
strain_sample_41-kraken2_refseqV205-0.00	0.25854410264005473
strain_sample_41-kraken2_refseqV205-0.65	0.3502111873320674
strain_sample_41-kraken2_refseqV205-1.00	0.36383155876278306
strain_sample_41-kraken2_refseqV205-0.70	0.34858868941294396
strain_sample_41-kraken2_refseqV205-0.85	0.3819269563887977
strain_sample_41-kraken2_refseqV205-0.80	0.3677998846296832
strain_sample_41-kraken2_refseqV205-0.75	0.3597366654172575
strain_sample_41-kraken2_refseqV205-0.90	0.38722377274194536
strain_sample_41-kraken2_refseqV205-0.95	0.38013677945884716
strain_sample_41-kraken2_refseqV205-0.60	0.3490194345029907
strain_sample_38-kraken2_refseqV205-0.10	0.27665048794565417
strain_sample_38-kraken2_refseqV205-0.05	0.26955451471416625
strain_sample_38-kraken2_refseqV205-0.00	0.2852240885321498
strain_sample_38-kraken2_refseqV205-0.35	0.3412831346327754
strain_sample_38-kraken2_refseqV205-0.70	0.3972513089443045
strain_sample_38-kraken2_refseqV205-0.40	0.3519082817191894
strain_sample_38-kraken2_refseqV205-0.55	0.37732363421300547
strain_sample_38-kraken2_refseqV205-0.20	0.27745892709510916
strain_sample_38-kraken2_refseqV205-0.65	0.3896763954725381
strain_sample_38-kraken2_refseqV205-0.60	0.38763641138109134
strain_sample_38-kraken2_refseqV205-0.50	0.36830521190474663
strain_sample_38-kraken2_refseqV205-0.45	0.35934547376990583
strain_sample_38-kraken2_refseqV205-0.30	0.3240100780545271
strain_sample_38-kraken2_refseqV205-0.25	0.2910715700971588
