Sample name	Simpson's diversity
strain_sample_41-kraken2_refseqV205-0.35	0.6765346727846692
strain_sample_41-kraken2_refseqV205-0.45	0.6854175374452309
strain_sample_41-kraken2_refseqV205-0.20	0.7179619117264072
strain_sample_41-kraken2_refseqV205-0.50	0.6829022755770352
strain_sample_41-kraken2_refseqV205-0.25	0.7009212873704818
strain_sample_41-kraken2_refseqV205-0.15	0.7322269856950836
strain_sample_41-kraken2_refseqV205-0.30	0.6721855257292256
strain_sample_41-kraken2_refseqV205-0.55	0.675642763616622
strain_sample_41-kraken2_refseqV205-0.10	0.740985982758587
strain_sample_41-kraken2_refseqV205-0.40	0.6838492462044238
strain_sample_41-kraken2_refseqV205-0.05	0.7548433512494208
strain_sample_41-kraken2_refseqV205-0.00	0.7947117053878048
strain_sample_41-kraken2_refseqV205-0.65	0.6564918610953294
strain_sample_41-kraken2_refseqV205-1.00	0.49226443248895646
strain_sample_41-kraken2_refseqV205-0.85	0.6230677553122683
strain_sample_41-kraken2_refseqV205-0.70	0.6440305298107576
strain_sample_41-kraken2_refseqV205-0.80	0.6247806602740122
strain_sample_41-kraken2_refseqV205-0.90	0.6102847965758034
strain_sample_41-kraken2_refseqV205-0.75	0.6339367401539924
strain_sample_41-kraken2_refseqV205-0.95	0.5610256343510795
strain_sample_41-kraken2_refseqV205-0.60	0.6664860625637401
strain_sample_38-kraken2_refseqV205-0.10	0.7874026834863717
strain_sample_38-kraken2_refseqV205-0.05	0.8034685142311706
strain_sample_38-kraken2_refseqV205-0.00	0.8396128728799453
strain_sample_38-kraken2_refseqV205-0.35	0.7305342564762962
strain_sample_38-kraken2_refseqV205-0.70	0.7266687480497314
strain_sample_38-kraken2_refseqV205-0.20	0.7549549930133369
strain_sample_38-kraken2_refseqV205-0.40	0.7340418544134735
strain_sample_38-kraken2_refseqV205-0.55	0.7326275167248815
strain_sample_38-kraken2_refseqV205-0.60	0.7307941418585171
strain_sample_38-kraken2_refseqV205-0.65	0.7294685354864197
strain_sample_38-kraken2_refseqV205-0.50	0.7339595543392512
strain_sample_38-kraken2_refseqV205-0.45	0.7346310159746215
strain_sample_38-kraken2_refseqV205-0.30	0.7287143185728366
strain_sample_38-kraken2_refseqV205-0.25	0.7451061486075041
strain_sample_38-kraken2_refseqV205-0.15	0.7776802985782363
strain_sample_38-kraken2_refseqV205-0.80	0.7250216012318489
strain_sample_38-kraken2_refseqV205-0.75	0.7252722656740104
strain_sample_33-kraken2_refseqV205-0.25	0.7603004746918022
strain_sample_38-kraken2_refseqV205-0.90	0.713189015879045
strain_sample_38-kraken2_refseqV205-1.00	0.6562182937648389
strain_sample_33-kraken2_refseqV205-0.20	0.771067150828339
strain_sample_38-kraken2_refseqV205-0.85	0.7229066510379833
strain_sample_38-kraken2_refseqV205-0.95	0.7065216049468999
strain_sample_33-kraken2_refseqV205-0.15	0.782625850273639
strain_sample_33-kraken2_refseqV205-0.10	0.7916748290194656
strain_sample_33-kraken2_refseqV205-0.05	0.8126901722792316
strain_sample_33-kraken2_refseqV205-0.00	0.8400885502975098
strain_sample_33-kraken2_refseqV205-0.40	0.7521533500482502
strain_sample_33-kraken2_refseqV205-0.50	0.7445089020591671
strain_sample_33-kraken2_refseqV205-0.45	0.7469342414906532
strain_sample_33-kraken2_refseqV205-0.80	0.7102173253510031
strain_sample_33-kraken2_refseqV205-0.30	0.7504689251171552
strain_sample_33-kraken2_refseqV205-0.35	0.7509052152594322
strain_sample_33-kraken2_refseqV205-0.70	0.7181215449685161
strain_sample_33-kraken2_refseqV205-0.60	0.7319248880716065
strain_sample_33-kraken2_refseqV205-0.85	0.7068466524549462
strain_sample_33-kraken2_refseqV205-0.65	0.7276974452515994
strain_sample_33-kraken2_refseqV205-0.75	0.7140863172168297
strain_sample_33-kraken2_refseqV205-0.55	0.7375035331190476
strain_sample_33-kraken2_refseqV205-0.95	0.6905189707001911
strain_sample_33-kraken2_refseqV205-0.90	0.7059120753556087
strain_sample_33-kraken2_refseqV205-1.00	0.6249132471628983
mouse_sample_15-kraken2_refseqV205-0.35	0.948228826869887
mouse_sample_15-kraken2_refseqV205-0.20	0.9474350215275101
mouse_sample_15-kraken2_refseqV205-0.30	0.9479256397575415
mouse_sample_15-kraken2_refseqV205-0.40	0.9485475180931764
mouse_sample_15-kraken2_refseqV205-0.25	0.9477069394803912
mouse_sample_15-kraken2_refseqV205-0.15	0.9469155377205214
mouse_sample_15-kraken2_refseqV205-0.10	0.9466899676969667
mouse_sample_15-kraken2_refseqV205-0.05	0.9472016986949421
mouse_sample_15-kraken2_refseqV205-0.00	0.9501200449580116
mouse_sample_15-kraken2_refseqV205-0.60	0.9498488728755039
mouse_sample_15-kraken2_refseqV205-0.65	0.950229550143173
mouse_sample_15-kraken2_refseqV205-0.70	0.9505716156934437
mouse_sample_15-kraken2_refseqV205-0.80	0.9507139472506478
mouse_sample_15-kraken2_refseqV205-0.55	0.9495240328305559
mouse_sample_15-kraken2_refseqV205-0.85	0.9508217288864541
mouse_sample_15-kraken2_refseqV205-1.00	0.9327093033852527
mouse_sample_15-kraken2_refseqV205-0.95	0.9492840053987047
mouse_sample_15-kraken2_refseqV205-0.90	0.9508848075658973
mouse_sample_15-kraken2_refseqV205-0.50	0.9491858426439628
mouse_sample_15-kraken2_refseqV205-0.45	0.9488947303371942
mouse_sample_15-kraken2_refseqV205-0.75	0.9506586214349828
