Sample name	F1 score taxa
plant_sample_20-kraken2_refseqV205_500GB-0.30	0.32887189292543023
plant_sample_20-kraken2_refseqV205_500GB-0.45	0.488135593220339
plant_sample_20-kraken2_refseqV205_500GB-0.15	0.11832797427652733
plant_sample_20-kraken2_refseqV205_500GB-0.25	0.2598187311178248
plant_sample_20-kraken2_refseqV205_500GB-0.40	0.45533141210374634
plant_sample_20-kraken2_refseqV205_500GB-0.35	0.396135265700483
plant_sample_20-kraken2_refseqV205_500GB-0.50	0.5056603773584906
plant_sample_20-kraken2_refseqV205_500GB-0.55	0.5462555066079294
plant_sample_20-kraken2_refseqV205_500GB-0.20	0.20601851851851855
plant_sample_20-kraken2_refseqV205_500GB-0.10	0.05069244839299713
plant_sample_20-kraken2_refseqV205_500GB-0.05	0.01910219675262655
plant_sample_20-kraken2_refseqV205_500GB-0.00	0.006582521169515897
plant_sample_20-kraken2_refseqV205_500GB-0.60	0.49473684210526314
plant_sample_20-kraken2_refseqV205_500GB-0.75	0.06060606060606061
plant_sample_20-kraken2_refseqV205_500GB-0.80	0
plant_sample_20-kraken2_refseqV205_500GB-0.65	0.3184713375796178
plant_sample_20-kraken2_refseqV205_500GB-0.70	0.08823529411764706
plant_sample_20-kraken2_refseqV205_500GB-0.85	0
plant_sample_20-kraken2_refseqV205_500GB-0.90	0
plant_sample_20-kraken2_refseqV205_500GB-0.95	0
plant_sample_20-kraken2_refseqV205_500GB-1.00	0
strain_sample_29-kraken2_refseqV205_500GB-0.10	0.036053130929791274
strain_sample_29-kraken2_refseqV205_500GB-0.05	0.011235955056179775
strain_sample_29-kraken2_refseqV205_500GB-0.00	0.001445966514459665
strain_sample_29-kraken2_refseqV205_500GB-0.40	0.65
strain_sample_29-kraken2_refseqV205_500GB-0.65	0.2608695652173913
strain_sample_29-kraken2_refseqV205_500GB-0.30	0.4666666666666667
strain_sample_29-kraken2_refseqV205_500GB-0.70	0.18181818181818182
strain_sample_29-kraken2_refseqV205_500GB-0.55	0.48275862068965514
strain_sample_29-kraken2_refseqV205_500GB-0.35	0.553191489361702
strain_sample_29-kraken2_refseqV205_500GB-0.45	0.6153846153846154
strain_sample_29-kraken2_refseqV205_500GB-0.25	0.39999999999999997
strain_sample_29-kraken2_refseqV205_500GB-0.60	0.4615384615384615
strain_sample_29-kraken2_refseqV205_500GB-0.50	0.6470588235294117
strain_sample_29-kraken2_refseqV205_500GB-0.20	0.2807017543859649
strain_sample_29-kraken2_refseqV205_500GB-0.15	0.09677419354838711
strain_sample_29-kraken2_refseqV205_500GB-1.00	0
strain_sample_29-kraken2_refseqV205_500GB-0.90	0
strain_sample_29-kraken2_refseqV205_500GB-0.95	0
strain_sample_29-kraken2_refseqV205_500GB-0.80	0
strain_sample_29-kraken2_refseqV205_500GB-0.75	0
strain_sample_29-kraken2_refseqV205_500GB-0.85	0
plant_sample_9-kraken2_refseqV205_500GB-0.25	0.2176
plant_sample_9-kraken2_refseqV205_500GB-0.20	0.16969696969696965
plant_sample_9-kraken2_refseqV205_500GB-0.15	0.09473684210526316
plant_sample_9-kraken2_refseqV205_500GB-0.05	0.015467449828683307
plant_sample_9-kraken2_refseqV205_500GB-0.10	0.03973509933774834
plant_sample_9-kraken2_refseqV205_500GB-0.00	0.0053264880474891705
plant_sample_9-kraken2_refseqV205_500GB-0.65	0.27480916030534347
plant_sample_9-kraken2_refseqV205_500GB-0.30	0.2677824267782427
plant_sample_9-kraken2_refseqV205_500GB-0.60	0.42384105960264895
plant_sample_9-kraken2_refseqV205_500GB-0.40	0.3738317757009346
plant_sample_9-kraken2_refseqV205_500GB-0.35	0.3247422680412371
plant_sample_9-kraken2_refseqV205_500GB-0.75	0.03636363636363636
plant_sample_9-kraken2_refseqV205_500GB-0.50	0.4700460829493088
plant_sample_9-kraken2_refseqV205_500GB-0.70	0.16806722689075632
plant_sample_9-kraken2_refseqV205_500GB-0.45	0.43283582089552236
plant_sample_9-kraken2_refseqV205_500GB-0.55	0.5
plant_sample_9-kraken2_refseqV205_500GB-0.85	0
plant_sample_9-kraken2_refseqV205_500GB-0.80	0
plant_sample_9-kraken2_refseqV205_500GB-0.90	0
plant_sample_9-kraken2_refseqV205_500GB-1.00	0
plant_sample_9-kraken2_refseqV205_500GB-0.95	0
strain_sample_0-kraken2_refseqV205_500GB-0.15	0.09768637532133677
strain_sample_0-kraken2_refseqV205_500GB-0.20	0.23529411764705882
strain_sample_0-kraken2_refseqV205_500GB-0.10	0.03350970017636685
strain_sample_0-kraken2_refseqV205_500GB-0.25	0.3617021276595745
strain_sample_0-kraken2_refseqV205_500GB-0.40	0.5306122448979592
strain_sample_0-kraken2_refseqV205_500GB-0.35	0.5084745762711865
strain_sample_0-kraken2_refseqV205_500GB-0.05	0.010623427453173049
strain_sample_0-kraken2_refseqV205_500GB-0.30	0.4594594594594595
strain_sample_0-kraken2_refseqV205_500GB-0.00	0.0014442079659470965
strain_sample_0-kraken2_refseqV205_500GB-0.85	0
strain_sample_0-kraken2_refseqV205_500GB-0.70	0.09523809523809523
strain_sample_0-kraken2_refseqV205_500GB-1.00	0
strain_sample_0-kraken2_refseqV205_500GB-0.80	0
strain_sample_0-kraken2_refseqV205_500GB-0.45	0.5909090909090908
strain_sample_0-kraken2_refseqV205_500GB-0.65	0.1739130434782609
strain_sample_0-kraken2_refseqV205_500GB-0.55	0.47058823529411764
strain_sample_0-kraken2_refseqV205_500GB-0.60	0.30769230769230765
strain_sample_0-kraken2_refseqV205_500GB-0.75	0
strain_sample_0-kraken2_refseqV205_500GB-0.95	0
strain_sample_0-kraken2_refseqV205_500GB-0.90	0
strain_sample_0-kraken2_refseqV205_500GB-0.50	0.6341463414634146
plant_sample_17-kraken2_refseqV205_500GB-0.15	0.09867172675521822
plant_sample_17-kraken2_refseqV205_500GB-0.25	0.22188905547226387
plant_sample_17-kraken2_refseqV205_500GB-0.20	0.17572254335260115
plant_sample_17-kraken2_refseqV205_500GB-0.45	0.4377104377104377
plant_sample_17-kraken2_refseqV205_500GB-0.35	0.3248259860788863
plant_sample_17-kraken2_refseqV205_500GB-0.50	0.4939271255060729
plant_sample_17-kraken2_refseqV205_500GB-0.30	0.2749529190207156
plant_sample_17-kraken2_refseqV205_500GB-0.10	0.04303332458672265
plant_sample_17-kraken2_refseqV205_500GB-0.55	0.5174129353233831
plant_sample_17-kraken2_refseqV205_500GB-0.40	0.39067055393586003
plant_sample_17-kraken2_refseqV205_500GB-0.05	0.016428295322767683
plant_sample_17-kraken2_refseqV205_500GB-0.00	0.005739876371893528
plant_sample_17-kraken2_refseqV205_500GB-0.65	0.29370629370629364
plant_sample_17-kraken2_refseqV205_500GB-0.70	0.14285714285714285
plant_sample_17-kraken2_refseqV205_500GB-0.60	0.4260355029585799
plant_sample_17-kraken2_refseqV205_500GB-0.75	0.05084745762711864
plant_sample_17-kraken2_refseqV205_500GB-0.90	0
plant_sample_17-kraken2_refseqV205_500GB-0.95	0
plant_sample_17-kraken2_refseqV205_500GB-0.85	0
plant_sample_17-kraken2_refseqV205_500GB-0.80	0
plant_sample_17-kraken2_refseqV205_500GB-1.00	0
strain_sample_88-kraken2_refseqV205_500GB-0.10	0.03209459459459459
strain_sample_88-kraken2_refseqV205_500GB-0.05	0.010596765197992193
strain_sample_88-kraken2_refseqV205_500GB-0.00	0.0014422347047214211
strain_sample_88-kraken2_refseqV205_500GB-0.25	0.31481481481481477
strain_sample_88-kraken2_refseqV205_500GB-0.45	0.5384615384615384
strain_sample_88-kraken2_refseqV205_500GB-0.40	0.48387096774193544
strain_sample_88-kraken2_refseqV205_500GB-0.30	0.40963855421686746
strain_sample_88-kraken2_refseqV205_500GB-0.20	0.2125
strain_sample_88-kraken2_refseqV205_500GB-0.65	0.2608695652173913
strain_sample_88-kraken2_refseqV205_500GB-0.70	0.09523809523809523
strain_sample_88-kraken2_refseqV205_500GB-0.50	0.5581395348837209
strain_sample_88-kraken2_refseqV205_500GB-0.35	0.4285714285714285
strain_sample_88-kraken2_refseqV205_500GB-0.15	0.08411214953271029
strain_sample_88-kraken2_refseqV205_500GB-0.55	0.5714285714285715
strain_sample_88-kraken2_refseqV205_500GB-0.60	0.41379310344827586
strain_sample_88-kraken2_refseqV205_500GB-0.95	0
strain_sample_88-kraken2_refseqV205_500GB-1.00	0
strain_sample_88-kraken2_refseqV205_500GB-0.90	0
strain_sample_88-kraken2_refseqV205_500GB-0.80	0
strain_sample_88-kraken2_refseqV205_500GB-0.75	0.09523809523809523
strain_sample_88-kraken2_refseqV205_500GB-0.85	0
strain_sample_47-kraken2_refseqV205_500GB-0.15	0.10079575596816975
strain_sample_47-kraken2_refseqV205_500GB-0.20	0.24999999999999997
strain_sample_47-kraken2_refseqV205_500GB-0.25	0.372093023255814
strain_sample_47-kraken2_refseqV205_500GB-0.10	0.0359508041627247
strain_sample_47-kraken2_refseqV205_500GB-0.05	0.011166617690273288
strain_sample_47-kraken2_refseqV205_500GB-0.00	0.0014638468353942754
strain_sample_47-kraken2_refseqV205_500GB-0.40	0.4
strain_sample_47-kraken2_refseqV205_500GB-0.45	0.48888888888888893
strain_sample_47-kraken2_refseqV205_500GB-0.35	0.3939393939393939
strain_sample_47-kraken2_refseqV205_500GB-0.65	0.24999999999999997
strain_sample_47-kraken2_refseqV205_500GB-0.30	0.36619718309859156
strain_sample_47-kraken2_refseqV205_500GB-0.60	0.4285714285714285
strain_sample_47-kraken2_refseqV205_500GB-0.85	0
strain_sample_47-kraken2_refseqV205_500GB-0.55	0.4848484848484849
strain_sample_47-kraken2_refseqV205_500GB-0.50	0.5641025641025641
strain_sample_47-kraken2_refseqV205_500GB-0.70	0.09523809523809523
strain_sample_47-kraken2_refseqV205_500GB-0.75	0.09523809523809523
strain_sample_47-kraken2_refseqV205_500GB-0.80	0
