Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Mean F1 score
marine_sample_0-kraken2_standard_0521-0.00,0.9182456174074082,0.9771266905757228,0.09837837837837836,0.8972423012729619,0.9191919191919192,0.935482185524942,0.177734375,4120597.0,99.428832391768,9.394019162761984,0.06451781447505804,0.08901127175062684,0.9439442522516888,5.587170714549218,1913.3478260869565,0.2367752704786293,0.5147895843224579,0.009642910178766216,0.556608280262471
marine_sample_0-kraken2_standard_0521-0.05,0.8962610967061213,0.9829474888847743,0.13362701908957414,0.8809775943923961,0.9191919191919192,0.9291733041643768,0.2333333333333333,4471687.0,82.30562072516979,11.773103654213696,0.07082669583562305,0.09454572508549457,0.9431834561695978,5.527169047518081,1566.1875,0.2383730832908769,0.5308709805792957,0.012922545813305555,0.5812533187488551
marine_sample_0-kraken2_standard_0521-0.10,0.8705649142103014,0.9849838587012248,0.2357512953367876,0.8574923884487633,0.9191919191919192,0.9168271915447233,0.3752577319587629,5180008.0,70.51291137576615,14.17504362197917,0.08317280845527683,0.09937076072368783,0.9429465985492504,5.511849256272759,949.1190476190477,0.2388648923134661,0.5746024438638014,0.022703936218122656,0.6460424617517431
marine_sample_0-kraken2_standard_0521-0.15,0.839120174657957,0.985939496025711,0.3724279835390947,0.8273217221072726,0.914141414141414,0.8996929439492876,0.5292397660818714,6142114.0,65.16955505064854,11.844896171485232,0.10030705605071244,0.1041330354023303,0.9429219229219856,5.506468942836396,555.3809523809524,0.2389143336888238,0.616984271726906,0.03604909755302252,0.7144663550155794
marine_sample_0-kraken2_standard_0521-0.20,0.7999569602331176,0.9867425955434548,0.5323529411764706,0.7893516072634787,0.914141414141414,0.8770783132072754,0.6728624535315985,7366597.0,62.61565603761626,12.77326200987842,0.12292168679272468,0.10937010046001357,0.943001795410768,5.505263501202121,387.22222222222223,0.23874600635810345,0.6546566265036311,0.051601212560717855,0.7749703833694369
marine_sample_0-kraken2_standard_0521-0.25,0.7611463835633142,0.9873507869815136,0.6219931271477663,0.7515184808193714,0.914141414141414,0.8534423802964405,0.7402862985685071,8593699.0,61.24272660937136,14.007814824765894,0.14655761970355952,0.11332534849491835,0.9431157142724396,5.505596879400212,348.27272727272725,0.23850699705566036,0.6726549457067161,0.060410815972917024,0.7968643394324738
marine_sample_0-kraken2_standard_0521-0.30,0.7081073945803532,0.9882670668201484,0.7154150197628458,0.6997992178355833,0.914141414141414,0.8193855024057307,0.8026607538802659,10271741.0,60.04783550831032,15.64446385187906,0.18061449759426926,0.11766636324060582,0.9432975098918951,5.506981641266603,280.14285714285717,0.2381253919261971,0.6898391674425818,0.06970715329123614,0.8110231281429983
marine_sample_0-kraken2_standard_0521-0.35,0.6493693457745191,0.9889944393813755,0.7563025210084033,0.6422226720757211,0.9090909090909092,0.7787493731722571,0.8256880733944952,12150068.0,59.40090298459627,12.25491673184654,0.22125062682774305,0.12158896989666733,0.9435215345963948,5.5084637752503784,244.0,0.2376545889114771,0.6977315931029575,0.07439438451882391,0.8022187232833762
marine_sample_0-kraken2_standard_0521-0.40,0.5864668315973759,0.9892418375431278,0.7659574468085106,0.5801575261474843,0.9090909090909092,0.7313831144686931,0.8314087759815243,14188634.0,58.8133707823351,13.840386472280798,0.2686168855313068,0.1252667119094057,0.9437832314996326,5.510875167577564,239.5,0.2371035974219813,0.6996588980845007,0.07569483736704581,0.7813959452251087
marine_sample_0-kraken2_standard_0521-0.45,0.5206858490472533,0.9894573908842148,0.7850877192982456,0.5151964616686274,0.904040404040404,0.6775843439214095,0.8403755868544601,16324200.0,57.61658477499732,12.295394824512215,0.3224156560785904,0.12862188166216984,0.9440985994501015,5.513779763196057,235.2,0.23643786610741716,0.7039266162585095,0.07845894501991454,0.7589799653879348
