Sample name,Proportion classified,Precision reads,Precision taxa,Mean Precision,Recall reads,Recall taxa,Mean Recall,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score
marine_sample_1-kraken2_refseqV205-0.60,0.384750734,0.838295018,0.488215488,0.663255253,0.322534623,0.870870871,0.596702747,0.465837808,0.625674218,24632327,118.5454813,24.44744933,0.534162192,0.289905005,0.980994305,6.868513037,615.0833333,0.137867525,0.745417317,0.088578801,594,0.545756013
marine_sample_1-kraken2_refseqV205-0.65,0.311601524,0.844806126,0.519784173,0.682295149,0.263242877,0.867867868,0.565555372,0.401406786,0.650168729,26145346,116.5032738,26.76509629,0.598593214,0.30133341,0.980358356,6.830579601,566.5,0.140156145,0.749054035,0.09156877,556,0.525787758
marine_sample_1-kraken2_refseqV205-0.70,0.242633628,0.851662115,0.553846154,0.702754134,0.206641868,0.864864865,0.535753367,0.332586957,0.675263775,27618398,114.5471065,30.89639853,0.667413043,0.315344672,0.979568084,6.786021282,525.5,0.142949434,0.752133079,0.094121224,520,0.503925366
marine_sample_1-kraken2_refseqV205-0.75,0.188100199,0.861025445,0.595041322,0.728033384,0.161959057,0.864864865,0.513411961,0.272635351,0.70501836,28778354,112.0423477,35.18682156,0.727364649,0.327499815,0.978853095,6.748630928,487.6,0.145430968,0.756669404,0.097702984,484,0.488826855
marine_sample_1-kraken2_refseqV205-0.80,0.12850513,0.879512304,0.629385965,0.754449134,0.113021843,0.861861862,0.487441852,0.20030364,0.727503169,30053105,109.9550182,40.96139309,0.79969636,0.33853158,0.9781632,6.711937282,460,0.14778851,0.759880093,0.100426001,456,0.463903404
marine_sample_1-kraken2_refseqV205-0.85,0.084479982,0.899585894,0.658256881,0.778921387,0.075997,0.861861862,0.468929431,0.140153808,0.746423927,31052960,106.5839219,48.0502918,0.859846192,0.344819172,0.977506041,6.680976146,438.625,0.150003057,0.761956626,0.101964175,436,0.443288868
marine_sample_1-kraken2_refseqV205-0.90,0.055150282,0.91140406,0.696601942,0.804003001,0.050264191,0.861861862,0.456063027,0.095273995,0.770469799,31790114,102.3335368,55.80115114,0.904726005,0.361121199,0.976160443,6.616194773,415.5,0.154435197,0.761664004,0.101813323,412,0.432871897
marine_sample_1-kraken2_refseqV205-0.95,0.033023643,0.921855293,0.743455497,0.832655395,0.03044302,0.852852853,0.441647937,0.058939639,0.794405594,32373409,98.1281945,65.1606221,0.941060361,0.400449347,0.972882859,6.469077364,389,0.164729902,0.754197731,0.096536763,382,0.426672617
marine_sample_1-kraken2_refseqV205-1.00,0.018444136,0.940126634,0.798245614,0.869186124,0.017339823,0.81981982,0.418579822,0.034051594,0.808888889,32760599,92.83549203,76.15789357,0.965948406,0.493866699,0.964652366,6.090835475,342.75,0.188114103,0.723561676,0.082720574,342,0.421470242
marine_sample_2-kraken2_refseqV205-0.00,0.986143418,0.767125399,0.009327593,0.388226496,0.756495663,0.880645161,0.818570412,0.761773451,0.018459666,15755412,322.6006463,18.42189339,0.238226549,0.237130764,0.98240628,7.65528929,33185.7079,0.132759644,0.515958107,0.001942,29268,0.390116559
marine_sample_2-kraken2_refseqV205-0.05,0.971929045,0.78006385,0.020215533,0.400139692,0.758166713,0.877419355,0.817793034,0.768959425,0.039520523,15170802,242.8577673,18.31832783,0.231040575,0.229966399,0.981654211,7.328626627,17142.33608,0.135502958,0.534317893,0.004051165,13455,0.404239974
marine_sample_2-kraken2_refseqV205-0.10,0.953428066,0.785129356,0.043012472,0.414070914,0.748564364,0.867741935,0.80815315,0.766410985,0.081962218,15194235,196.379906,9.394740268,0.233589015,0.230744978,0.981257392,7.190469154,7895.067901,0.136930616,0.57019412,0.008531239,6254,0.424186602
marine_sample_2-kraken2_refseqV205-0.15,0.927687494,0.787053732,0.079374447,0.433214089,0.730139904,0.867741935,0.79894092,0.757529326,0.145444715,15564130,171.3295848,10.79053554,0.242470674,0.234618556,0.98106152,7.123996592,4448.135593,0.137632244,0.607505152,0.015580569,3389,0.45148702
marine_sample_2-kraken2_refseqV205-0.20,0.892353612,0.786925858,0.131927415,0.459426637,0.702216132,0.867741935,0.784979034,0.742161642,0.229033631,16247211,153.5381223,12.43216596,0.257838358,0.24182173,0.980935938,7.076515265,2476.007407,0.138082141,0.643691386,0.025725707,2039,0.485597637
marine_sample_2-kraken2_refseqV205-0.25,0.855091704,0.78948354,0.195068891,0.492276215,0.675080826,0.867741935,0.771411381,0.727813966,0.318531676,16813581,142.5616229,13.7740893,0.272186034,0.247230053,0.980819762,7.036738038,1520.089552,0.138499437,0.67470166,0.03780783,1379,0.523172821
marine_sample_2-kraken2_refseqV205-0.30,0.801307505,0.791074702,0.258971872,0.525023287,0.633894096,0.861290323,0.747592209,0.703815527,0.398210291,17765570,137.2030015,15.09501765,0.296184473,0.256660733,0.98068267,7.003026,1106.075,0.138992162,0.699614975,0.050210465,1031,0.551012909
marine_sample_2-kraken2_refseqV205-0.35,0.740138813,0.793049376,0.29753915,0.545294263,0.586966624,0.858064516,0.72251557,0.674620461,0.441860465,18853984,134.0100721,16.60582474,0.325379539,0.265549373,0.980545319,6.977591493,934.1818182,0.139485091,0.711699127,0.057496098,894,0.558240463
marine_sample_2-kraken2_refseqV205-0.40,0.672860598,0.8016726,0.335858586,0.568765593,0.539413905,0.858064516,0.698739211,0.644900006,0.482758621,19780598,132.6344002,16.96135182,0.355099994,0.272263219,0.98049094,6.985343014,814.1428571,0.139679767,0.725421572,0.064719996,792,0.563829313
marine_sample_2-kraken2_refseqV205-0.45,0.601076608,0.807913796,0.368055556,0.587984676,0.485618084,0.85483871,0.670228397,0.606614426,0.514563107,20972951,130.8859231,16.18851509,0.393385574,0.281109476,0.980290407,6.963749656,735.4761905,0.1403959,0.73365544,0.070467661,720,0.560588767
marine_sample_2-kraken2_refseqV205-0.50,0.538827278,0.810976496,0.393175074,0.602075785,0.436976258,0.85483871,0.645907484,0.56793412,0.538617886,22139553,129.1364197,18.40364187,0.43206588,0.290727326,0.980092759,6.940034648,696.2352941,0.141098314,0.738568324,0.074529642,674,0.553276003
marine_sample_2-kraken2_refseqV205-0.55,0.46264896,0.817018409,0.428109855,0.622564132,0.377992718,0.85483871,0.616415714,0.516860474,0.57050592,23531070,126.6547885,20.598142,0.483139526,0.300427683,0.979834393,6.914603227,633,0.142011354,0.745606602,0.080112089,619,0.543683197
marine_sample_2-kraken2_refseqV205-0.60,0.386524819,0.823013055,0.46572935,0.644371202,0.318114972,0.85483871,0.586476841,0.45886661,0.602957907,24983943,124.210998,23.26855234,0.54113339,0.31098032,0.97951063,6.883984301,577.5714286,0.143147402,0.752160189,0.085774684,569,0.530912258
marine_sample_2-kraken2_refseqV205-0.65,0.313153566,0.829472092,0.496240602,0.662856347,0.259752144,0.851612903,0.555682524,0.395615792,0.627078385,26427594,122.4584596,25.60833414,0.604384208,0.321916446,0.979161388,6.853927402,547.1666667,0.144363204,0.756898247,0.090202708,532,0.511347088
marine_sample_2-kraken2_refseqV205-0.70,0.243921258,0.840293991,0.531187123,0.685740557,0.204965568,0.851612903,0.528289235,0.329547495,0.654275093,27770897,119.7385697,29.6817087,0.670452505,0.33558431,0.978738066,6.81885532,509,0.145823629,0.761279183,0.094632617,497,0.491911294
marine_sample_2-kraken2_refseqV205-0.75,0.189034258,0.850672161,0.553684211,0.702178186,0.160806181,0.848387097,0.504596639,0.270481998,0.670063694,28884136,118.5527929,33.65626842,0.729518002,0.348573206,0.978379299,6.78800554,480,0.147050866,0.763402009,0.097372569,475,0.470272846
marine_sample_2-kraken2_refseqV205-0.80,0.129287688,0.87167539,0.584821429,0.728248409,0.112696896,0.84516129,0.478929093,0.199589346,0.691292876,30098611,115.720618,39.31335457,0.800410654,0.359381426,0.977962567,6.754205821,451.3333333,0.148465517,0.766882439,0.101288697,448,0.445441111
marine_sample_2-kraken2_refseqV205-0.85,0.085002201,0.884562444,0.627403846,0.755983145,0.075189754,0.841935484,0.458562619,0.138598345,0.719008264,31121844,112.152574,45.20450662,0.861401655,0.367182195,0.977541739,6.728703312,418,0.149882782,0.773375086,0.107036165,416,0.428803304
marine_sample_2-kraken2_refseqV205-0.90,0.055246592,0.904051701,0.661577608,0.782814655,0.049945776,0.838709677,0.444327727,0.094661809,0.739687055,31812207,108.7729211,51.92730584,0.905338191,0.383396075,0.976646106,6.670052286,393,0.15285238,0.773932923,0.108955245,393,0.417174432
marine_sample_2-kraken2_refseqV205-0.95,0.03308089,0.924882552,0.705722071,0.815302312,0.030595938,0.835483871,0.433039904,0.059232415,0.765140325,32362769,103.3215694,60.83012376,0.940767585,0.420972448,0.974679516,6.545674182,368,0.159177002,0.768304419,0.107612306,367,0.41218637
marine_sample_2-kraken2_refseqV205-1.00,0.018493141,0.949657356,0.764880952,0.857269154,0.017562148,0.829032258,0.423297203,0.034486531,0.795665635,32745034,95.18749379,72.78097327,0.965513469,0.508791925,0.96897805,6.195534103,336,0.176226359,0.738238771,0.095938215,336,0.415076083
marine_sample_3-kraken2_refseqV205-0.00,0.985607456,0.758738904,0.012652734,0.385695819,0.747818721,0.895981087,0.821899904,0.753239235,0.02495309,16309577,325.1393929,19.40463142,0.246760765,0.245517148,0.987325285,7.947639738,33464.48166,0.112684918,0.534458193,0.002633947,29954,0.389096162
marine_sample_3-kraken2_refseqV205-0.05,0.970071939,0.773112368,0.027434144,0.400273256,0.749974615,0.891252955,0.820613785,0.761367745,0.053229792,15648922,246.7810488,20.16245106,0.238632255,0.237596532,0.98667093,7.616404813,17354.05101,0.115500743,0.554069269,0.005459466,13742,0.407298768
marine_sample_3-kraken2_refseqV205-0.10,0.950196245,0.778243127,0.057757296,0.418000212,0.739483697,0.888888889,0.814186293,0.758368496,0.108466753,15685742,200.2850812,19.25131502,0.241631504,0.238681128,0.98626744,7.466343081,8385.926219,0.117210128,0.589365542,0.011185812,6510,0.433417625
marine_sample_3-kraken2_refseqV205-0.15,0.923460343,0.777400987,0.103705752,0.44055337,0.717898982,0.886524823,0.802211902,0.746466112,0.185689527,16232763,175.4583344,19.01565377,0.253533888,0.244798752,0.986047423,7.39052273,4583.321981,0.118134919,0.625246264,0.019820616,3616,0.46607782
marine_sample_3-kraken2_refseqV205-0.20,0.887464668,0.777249246,0.164685161,0.470967203,0.689781244,0.884160757,0.786971,0.730907715,0.277654046,16906483,158.8474117,16.90879819,0.269092285,0.251373321,0.985879738,7.333672682,2629.621795,0.11883784,0.657780879,0.031184595,2271,0.50428088
marine_sample_3-kraken2_refseqV205-0.25,0.849806026,0.777590325,0.227300427,0.502445376,0.660800944,0.88179669,0.771298817,0.71445431,0.361434109,17582272,149.1103673,15.99119386,0.28554569,0.258070969,0.985712399,7.285756493,1789.193182,0.119537685,0.682163974,0.042651283,1641,0.537944209
marine_sample_3-kraken2_refseqV205-0.30,0.796272695,0.77886747,0.302363488,0.540615479,0.620190899,0.877068558,0.748629729,0.690530899,0.44969697,18503878,142.9544549,15.95136947,0.309469101,0.267153601,0.98560519,7.255549519,1310,0.119983922,0.707105196,0.056617345,1227,0.570113934
marine_sample_3-kraken2_refseqV205-0.35,0.733763727,0.781404496,0.344506518,0.562955507,0.573366276,0.874704492,0.724035384,0.661412241,0.494321977,19540441,139.6594799,17.52813859,0.338587759,0.276452206,0.985409771,7.21975419,1125.037037,0.120795327,0.717043716,0.063816592,1074,0.577867109
marine_sample_3-kraken2_refseqV205-0.40,0.666564054,0.784480537,0.38317757,0.583829054,0.522906527,0.872340426,0.697623476,0.627526468,0.532467532,20662869,139.2259609,18.90235536,0.372473532,0.286332557,0.985309466,7.214355961,988.6153846,0.121209769,0.727885243,0.070686442,963,0.579997
marine_sample_3-kraken2_refseqV205-0.45,0.594893551,0.790119005,0.422680412,0.606399709,0.4700367,0.872340426,0.671188563,0.58942705,0.569444444,21796925,136.3797715,20.93285707,0.41057295,0.295430867,0.985111405,7.18517871,895.8947368,0.122024204,0.735445032,0.076936432,873,0.579435747
marine_sample_3-kraken2_refseqV205-0.50,0.532890188,0.793728538,0.444981862,0.6193552,0.42297015,0.869976359,0.646473255,0.551859687,0.5888,22866424,134.5508628,22.63556,0.448140313,0.304180214,0.984938645,7.160467933,842.2608696,0.122730428,0.738821443,0.080284266,827,0.570329844
marine_sample_3-kraken2_refseqV205-0.55,0.457136095,0.799807816,0.477806789,0.638807302,0.365621022,0.865248227,0.615434624,0.501835104,0.615643398,24162754,132.5739089,25.15315955,0.498164896,0.313809371,0.984689276,7.129644445,779.1428571,0.12374273,0.744128503,0.085265927,766,0.558739251
marine_sample_3-kraken2_refseqV205-0.60,0.381781469,0.806194557,0.504827586,0.655511072,0.307790142,0.865248227,0.586519185,0.445497569,0.637630662,25504453,130.4877006,28.38370997,0.554502431,0.324258219,0.984410584,7.099771166,748.4,0.124864697,0.747199834,0.088477357,725,0.541564115
marine_sample_3-kraken2_refseqV205-0.65,0.309031833,0.814938171,0.545590433,0.680264302,0.251841836,0.862884161,0.557362999,0.384775725,0.668498168,26807534,128.5831689,31.86985023,0.615224275,0.335862402,0.984061674,7.065266566,686.2727273,0.126255282,0.752756248,0.093784523,669,0.526636947
marine_sample_3-kraken2_refseqV205-0.70,0.240510558,0.825661691,0.58681672,0.706239206,0.198580354,0.862884161,0.530732257,0.320159071,0.698564593,28072492,125.4405021,36.2566667,0.679840929,0.34952209,0.983616961,7.024010043,628.6,0.128006175,0.756834773,0.098133017,622,0.509361832
marine_sample_3-kraken2_refseqV205-0.75,0.185965597,0.840956438,0.615514334,0.728235386,0.156388966,0.862884161,0.509636563,0.26373272,0.718503937,29065700,122.4676607,40.77534702,0.73626728,0.36110951,0.983148671,6.983539741,595,0.129825085,0.758100784,0.10007167,593,0.491118328
marine_sample_3-kraken2_refseqV205-0.80,0.126995741,0.858563388,0.649373882,0.753968635,0.109033893,0.858156028,0.483594961,0.193494775,0.739307536,30255383,119.6742215,46.89553908,0.806505225,0.372210371,0.982737742,6.948771496,563.0909091,0.131403259,0.761366988,0.103631212,559,0.466401155
marine_sample_3-kraken2_refseqV205-0.85,0.083438049,0.875311488,0.68241966,0.778865574,0.073034283,0.853427896,0.46323109,0.134819491,0.758403361,31202113,116.0829308,54.33378466,0.865180509,0.379783973,0.982463627,6.922710015,533,0.132450149,0.765183508,0.107796476,529,0.446611426
marine_sample_3-kraken2_refseqV205-0.90,0.054391146,0.89482036,0.721442886,0.808131623,0.048670305,0.85106383,0.449867068,0.09231926,0.780911063,31857234,112.2536747,62.27074264,0.90768074,0.396689653,0.981767133,6.870651876,501.5,0.135066284,0.76656606,0.109911845,499,0.436615162
marine_sample_3-kraken2_refseqV205-0.95,0.032540801,0.915257085,0.762312634,0.838784859,0.029783199,0.841607565,0.435695382,0.057689146,0.8,32387290,106.4436639,72.20584857,0.942310854,0.434073335,0.979957401,6.742324493,468.25,0.14163282,0.760360049,0.106838818,467,0.428844573
marine_sample_3-kraken2_refseqV205-1.00,0.018169917,0.937768262,0.806004619,0.87188644,0.017039172,0.825059102,0.421049137,0.033470193,0.815420561,32757346,100.1377188,86.663578,0.966529807,0.530372818,0.973210525,6.366843832,435.5,0.163791897,0.726956105,0.086208065,433,0.424445377
marine_sample_4-kraken2_refseqV205-0.00,0.986883555,0.722399348,0.009300608,0.365849978,0.712924037,0.873817035,0.793370536,0.717630417,0.018405316,18681300,332.980937,19.93627516,0.282369583,0.280534192,0.983728387,7.544748752,33202.21484,0.127675946,0.507646782,0.002063483,29783,0.368017866
marine_sample_4-kraken2_refseqV205-0.05,0.971251005,0.738294973,0.020367501,0.379331237,0.717069734,0.870662461,0.793866097,0.727527578,0.039803865,17884683,249.5413568,21.28014872,0.272472422,0.27048828,0.982465404,7.134523149,17316.97835,0.132473765,0.519777436,0.004208554,13551,0.383665721
marine_sample_4-kraken2_refseqV205-0.10,0.950883891,0.742667327,0.043630573,0.39314895,0.706190398,0.864353312,0.785271855,0.723969685,0.083068061,17931019,198.738096,19.84487506,0.276030315,0.271700151,0.981903243,6.961127828,7801.05992,0.134550869,0.551745799,0.008799127,6280,0.403518873
marine_sample_4-kraken2_refseqV205-0.15,0.924045437,0.743681539,0.080554736,0.412118138,0.687195533,0.861198738,0.774197135,0.714323601,0.147328656,18302333,173.0662263,18.84898488,0.285676399,0.276398901,0.98159755,6.874002821,4410.785467,0.13567057,0.58618671,0.016034402,3389,0.430826129
marine_sample_4-kraken2_refseqV205-0.20,0.888083102,0.743918402,0.130750605,0.437334504,0.660661362,0.851735016,0.756198189,0.699822334,0.226700252,18871927,155.6570383,13.62074912,0.300177666,0.283628345,0.981392651,6.816907258,2432.905109,0.13641828,0.619047678,0.026025281,2065,0.463261293
marine_sample_4-kraken2_refseqV205-0.25,0.850588028,0.742412524,0.188904494,0.465658509,0.631487205,0.848580442,0.740033823,0.682471944,0.309017806,19566296,144.9278895,15.32381499,0.317528056,0.29328112,0.981283218,6.772644573,1540.114286,0.136816163,0.646507915,0.037519655,1424,0.495744875
marine_sample_4-kraken2_refseqV205-0.30,0.79716525,0.743599854,0.25046729,0.497033572,0.592771963,0.845425868,0.719098915,0.65967441,0.386445566,20365702,139.4943842,15.58403374,0.34032559,0.304255666,0.981269656,6.751421912,1153.025,0.136864359,0.670889084,0.049896544,1070,0.523059988
