Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Mean F1 score
mouse_sample_61-kraken2_refseqV205_100GB-0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268924.0,14.149381229501099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_61-kraken2_refseqV205_100GB-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268924.0,14.149381229501099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_61-kraken2_refseqV205_100GB-0.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268924.0,14.149381229501099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_61-kraken2_refseqV205_100GB-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268924.0,14.149381229501099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_61-kraken2_refseqV205_100GB-0.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268924.0,14.149381229501099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_61-kraken2_refseqV205_100GB-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268924.0,14.149381229501099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_61-kraken2_refseqV205_100GB-0.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268924.0,14.149381229501099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_61-kraken2_refseqV205_100GB-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268924.0,14.149381229501099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_61-kraken2_refseqV205_100GB-0.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268924.0,14.149381229501099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_61-kraken2_refseqV205_100GB-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268924.0,14.149381229501099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
