Sample name,Proportion classified,Precision reads,Precision taxa,Mean Precision,Recall reads,Recall taxa,Mean Recall,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score
marine_sample_1-kraken2_refseqV205-0.60,0.384820221,0.984436206,0.875,0.929718103,0.378830958,0.945945946,0.662388452,0.547119334,0.909090909,20885163,45.53410654,18.83088027,0.452880666,0.127976941,0.970040021,6.07326187,243.3333333,0.17309274,0.76809737,0.139074418,240,0.728105121
marine_sample_1-kraken2_refseqV205-0.65,0.311654856,0.988986559,0.889830508,0.939408534,0.308222463,0.945945946,0.627084205,0.469974951,0.917030568,23151368,44.78544193,21.80119755,0.530025049,0.140899832,0.969876435,6.059994396,237,0.173565345,0.768776964,0.14066357,236,0.693502759
marine_sample_1-kraken2_refseqV205-0.70,0.242673326,0.991789963,0.893162393,0.942476178,0.240680969,0.941441441,0.591061205,0.387359998,0.916666667,25352630,44.15369341,23.60456084,0.612640002,0.156160689,0.969621985,6.041854122,237,0.174297927,0.767671428,0.140677533,234,0.652013333
marine_sample_1-kraken2_refseqV205-0.75,0.188130588,0.993774767,0.912663755,0.953219261,0.186959431,0.941441441,0.564200436,0.314711923,0.926829268,27114278,42.50100916,27.36893664,0.685288077,0.17032406,0.969387325,6.025356058,229.5,0.17497115,0.768618373,0.142647194,229,0.620770596
marine_sample_1-kraken2_refseqV205-0.80,0.12852621,0.996331615,0.920704846,0.95851823,0.128054727,0.941441441,0.534748084,0.22694152,0.930957684,29052579,41.46711491,32.97540344,0.77305848,0.183121738,0.969145365,6.009996281,228,0.175664151,0.767898684,0.142775512,227,0.578949602
marine_sample_1-kraken2_refseqV205-0.85,0.084494906,0.997127359,0.924778761,0.96095306,0.084252182,0.941441441,0.512846812,0.155375893,0.933035714,30503641,40.09421793,39.08951189,0.844624107,0.191474364,0.96878513,5.99534752,226,0.176691434,0.766650936,0.141752272,226,0.544205804
marine_sample_1-kraken2_refseqV205-0.90,0.055161093,0.997510526,0.941441441,0.969475984,0.055023771,0.941441441,0.498232606,0.10429454,0.941441441,31473474,37.53715399,45.59743501,0.89570546,0.20949089,0.968112572,5.963468368,225,0.178592,0.765094969,0.141262709,222,0.522867991
marine_sample_1-kraken2_refseqV205-0.95,0.033062591,0.997651282,0.958715596,0.978183439,0.032984936,0.941441441,0.487213189,0.063858543,0.95,32205408,35.99054373,54.33999697,0.936141457,0.254162835,0.966371734,5.883934734,218,0.183416262,0.757440154,0.136407747,218,0.506929272
marine_sample_1-kraken2_refseqV205-1.00,0.018483864,0.998115464,0.958525346,0.978320405,0.018449031,0.936936937,0.477692984,0.03622842,0.9476082,32688046,35.69183737,65.96347472,0.96377158,0.36860607,0.95975683,5.618116847,217,0.200677425,0.723839433,0.11451123,217,0.49191831
marine_sample_2-kraken2_refseqV205-0.00,0.986380093,0.955374139,0.040181209,0.497777674,0.942362032,0.940092166,0.941227099,0.948823476,0.077068379,3385027,153.4538573,5.466767944,0.051176524,0.05071468,0.962984037,6.176991262,5554.446809,0.192425067,0.501796216,0.005321129,5077,0.512945928
marine_sample_2-kraken2_refseqV205-0.05,0.972046557,0.961975642,0.075082812,0.518529227,0.93508511,0.940092166,0.937588638,0.948339792,0.139059305,3392363,107.4434472,6.978523464,0.051660208,0.050925944,0.962299631,6.043974925,3102.276596,0.194182122,0.52981079,0.009762584,2717,0.543699548
marine_sample_2-kraken2_refseqV205-0.10,0.953488309,0.961344656,0.181656278,0.571500467,0.91663089,0.940092166,0.928361528,0.938455465,0.304477612,4003403,78.68811449,8.058116839,0.061544535,0.054647915,0.962132083,6.008577014,1476.25,0.194603684,0.592962863,0.023515208,1123,0.621466539
marine_sample_2-kraken2_refseqV205-0.15,0.927723351,0.959112076,0.305389222,0.632250649,0.889790669,0.940092166,0.914941417,0.923151829,0.461016949,4932956,71.16422128,9.186586883,0.076848171,0.059600194,0.962162782,6.000804541,889.8125,0.194522111,0.639492076,0.039564378,668,0.692084389
marine_sample_2-kraken2_refseqV205-0.20,0.892378117,0.957064392,0.460496614,0.708780503,0.85406332,0.940092166,0.897077743,0.902634957,0.618181818,6135359,65.23083375,11.33438933,0.097365043,0.066092137,0.962270233,5.994154041,555.8571429,0.194244406,0.681838582,0.059829056,443,0.760408387
marine_sample_2-kraken2_refseqV205-0.25,0.855109392,0.95531216,0.593023256,0.774167708,0.8168964,0.940092166,0.878494283,0.8806989,0.727272727,7369584,61.77340211,12.28912413,0.1193011,0.072867768,0.962397854,5.993551767,385.625,0.193915064,0.711294024,0.077308799,344,0.803985814
marine_sample_2-kraken2_refseqV205-0.30,0.80132129,0.954746275,0.662337662,0.808541969,0.765058516,0.940092166,0.852575341,0.849441486,0.777142857,9030785,58.89195921,12.65146859,0.150558514,0.080761664,0.962509025,5.990149569,333.3,0.193628091,0.72460436,0.086600929,308,0.813292171
marine_sample_2-kraken2_refseqV205-0.35,0.740151066,0.954942201,0.707317073,0.831129637,0.706801488,0.935483871,0.821142679,0.812344976,0.805555556,10873670,57.29104403,6.532343684,0.187655024,0.089131523,0.962672041,5.990412313,302,0.193206692,0.733677967,0.093343451,287,0.808950266
marine_sample_2-kraken2_refseqV205-0.40,0.67287237,0.956168617,0.759398496,0.857783557,0.643379443,0.930875576,0.78712751,0.769191308,0.836438923,12857128,56.52429542,7.68352674,0.230808692,0.098486469,0.96284675,5.989341879,269,0.192754064,0.743529718,0.101186261,266,0.802815116
marine_sample_2-kraken2_refseqV205-0.45,0.601086549,0.959103554,0.795275591,0.877189572,0.576504245,0.930875576,0.75368991,0.720141263,0.857749469,14920476,54.89860376,9.178841511,0.279858737,0.108421342,0.963046413,5.988532409,255,0.192235587,0.749626834,0.106539263,254,0.788945366
marine_sample_2-kraken2_refseqV205-0.50,0.538837428,0.961014302,0.808,0.884507151,0.517830475,0.930875576,0.724353026,0.673015181,0.86509636,16755189,54.08083954,10.63687111,0.326984819,0.117249478,0.963228543,5.987880803,257.2,0.191761513,0.751700095,0.108780024,250,0.76905577
marine_sample_2-kraken2_refseqV205-0.55,0.46265866,0.963731711,0.834710744,0.899221228,0.445878822,0.930875576,0.688377199,0.609682675,0.880174292,19010337,52.70758514,12.71754194,0.390317325,0.128485183,0.963467492,5.986607032,260.3333333,0.19113778,0.755993234,0.11311108,242,0.744928484
marine_sample_2-kraken2_refseqV205-0.60,0.386534128,0.967402564,0.86695279,0.917177677,0.373934107,0.930875576,0.652404841,0.539379593,0.897777778,21266829,51.00551206,15.25591891,0.460620407,0.140302425,0.963682576,5.980941019,238.25,0.190574745,0.760528923,0.118175933,233,0.718578685
marine_sample_2-kraken2_refseqV205-0.65,0.313168822,0.972362228,0.87826087,0.925311549,0.304513534,0.930875576,0.617694555,0.463784288,0.903803132,23447098,50.22307506,18.30058286,0.536215712,0.153768591,0.963948425,5.976964155,237.5,0.189876692,0.761834394,0.120600171,230,0.68379371
marine_sample_2-kraken2_refseqV205-0.70,0.243935012,0.980404299,0.889867841,0.93513607,0.239154935,0.930875576,0.585015255,0.384513552,0.90990991,25494423,48.93867313,21.91640166,0.615486448,0.169073172,0.964257608,5.971782345,237,0.189061844,0.76301608,0.123251022,227,0.647211731
marine_sample_2-kraken2_refseqV205-0.75,0.189044499,0.986396103,0.905829596,0.94611285,0.186472757,0.930875576,0.558674166,0.313651435,0.918181818,27175143,48.01584142,25.62306109,0.686348565,0.183173758,0.964580247,5.966229029,223,0.188208,0.76481292,0.126604636,223,0.615916627
marine_sample_2-kraken2_refseqV205-0.80,0.129296217,0.994112295,0.913636364,0.95387433,0.128534959,0.926267281,0.52740112,0.227637279,0.919908467,29044117,47.11444275,30.98875266,0.772362721,0.19554029,0.964776731,5.959530455,220,0.18768818,0.765872633,0.129046924,220,0.573772873
marine_sample_2-kraken2_refseqV205-0.85,0.085009738,0.994425103,0.930555556,0.962490329,0.084535818,0.926267281,0.50540155,0.155824994,0.928406467,30499669,44.70755013,36.95339233,0.844175006,0.203469797,0.964747599,5.95047779,216,0.187770488,0.767319679,0.131328067,216,0.54211573
marine_sample_2-kraken2_refseqV205-0.90,0.055442695,0.994933314,0.930555556,0.962744435,0.055161785,0.926267281,0.490714533,0.104528242,0.928406467,31471363,43.33550061,43.21315379,0.895471758,0.221360959,0.964922054,5.939920001,216,0.187312885,0.765958242,0.131981208,216,0.516467354
marine_sample_2-kraken2_refseqV205-0.95,0.033195128,0.995651187,0.934883721,0.965267454,0.033050769,0.926267281,0.479659025,0.063977787,0.930555556,32203087,41.67550424,51.66445817,0.936022213,0.263479245,0.965049712,5.891620004,215.5,0.186986162,0.76038634,0.133079383,215,0.497266671
marine_sample_2-kraken2_refseqV205-1.00,0.018543263,0.997054103,0.952606635,0.974830369,0.018488636,0.926267281,0.472377959,0.036304077,0.939252336,32685001,39.43514296,63.39697419,0.963695923,0.375405555,0.964323011,5.728252688,211,0.188947794,0.741896011,0.132840148,211,0.487778207
marine_sample_3-kraken2_refseqV205-0.00,0.985851997,0.953735204,0.045996593,0.499865898,0.940241755,0.945525292,0.942883524,0.946940413,0.087725632,3507389,159.8050858,9.060851635,0.053059587,0.052316968,0.97226793,6.44575404,5898.069767,0.166556297,0.521199983,0.006825541,5283,0.517333023
marine_sample_3-kraken2_refseqV205-0.05,0.970191025,0.960895028,0.08556338,0.523229204,0.932251732,0.945525292,0.938888512,0.946356694,0.156926057,3518010,113.9295603,11.81065622,0.053643306,0.052603581,0.971786478,6.302256064,3312.068627,0.167983578,0.549375392,0.012480281,2840,0.551641376
marine_sample_3-kraken2_refseqV205-0.10,0.950258913,0.960613619,0.201331115,0.580972367,0.912831653,0.941634241,0.927232947,0.9361133,0.331734064,4147400,83.41767374,10.02431136,0.0638867,0.056972837,0.971707999,6.259967458,1681.078947,0.168208649,0.61184949,0.029405723,1202,0.633923682
marine_sample_3-kraken2_refseqV205-0.15,0.923497234,0.958342698,0.336578581,0.64746064,0.885026831,0.941634241,0.913330536,0.920226778,0.495901639,5107659,74.63371878,11.57765138,0.079773222,0.062327595,0.971773711,6.249518308,935.442623,0.168010737,0.65854778,0.049273944,719,0.708064209
marine_sample_3-kraken2_refseqV205-0.20,0.887489603,0.955813239,0.475442043,0.715627641,0.848274311,0.941634241,0.894954276,0.898838659,0.631853786,6355831,69.27121711,14.0169536,0.101161341,0.068689366,0.971888694,6.244703292,596.2564103,0.167667149,0.694510162,0.069887772,509,0.765346222
marine_sample_3-kraken2_refseqV205-0.25,0.849896782,0.953836986,0.590686275,0.77226163,0.810662985,0.937743191,0.874203088,0.876441316,0.72481203,7608411,65.10862377,10.94004782,0.123558684,0.07467481,0.971995834,6.241586084,455.8333333,0.167346859,0.719704793,0.087521993,408,0.800626673
marine_sample_3-kraken2_refseqV205-0.30,0.796349512,0.952694502,0.68079096,0.816742731,0.758677801,0.937743191,0.848210496,0.844688404,0.788870704,9286839,62.36859819,12.60574167,0.155311596,0.083016282,0.972105986,6.238765188,389.1,0.167017236,0.736780327,0.101271145,354,0.816779554
marine_sample_3-kraken2_refseqV205-0.35,0.733829218,0.954435749,0.748447205,0.851441477,0.700392839,0.937743191,0.819068015,0.80791445,0.832469775,11085983,60.10552871,13.89547672,0.19208555,0.091355477,0.972113219,6.229509474,329.8571429,0.16699555,0.747757968,0.111364237,322,0.820192113
marine_sample_3-kraken2_refseqV205-0.40,0.66661903,0.955092849,0.779935275,0.867514062,0.636683069,0.937743191,0.78721313,0.76404152,0.851590106,13090165,58.94929014,15.15542644,0.23595848,0.100986557,0.97220161,6.226263326,313,0.166730805,0.752740272,0.116418469,309,0.807815813
marine_sample_3-kraken2_refseqV205-0.45,0.594939094,0.955623581,0.811447811,0.883535696,0.568537828,0.937743191,0.753140509,0.712927321,0.870036101,15240849,57.95806341,16.61414692,0.287072679,0.1111607,0.972280299,6.221886154,306,0.166494834,0.75744393,0.121466078,297,0.791481711
marine_sample_3-kraken2_refseqV205-0.50,0.532927981,0.956942394,0.821917808,0.889430101,0.509981378,0.93385214,0.721916759,0.665368999,0.87431694,17075016,56.9210359,14.27206876,0.334631001,0.120161368,0.972342626,6.217451674,296,0.16630779,0.759167871,0.123824394,292,0.769842969
marine_sample_3-kraken2_refseqV205-0.55,0.457166708,0.959581557,0.850533808,0.905057682,0.438688741,0.929961089,0.684324915,0.602111946,0.888475836,19299379,56.21778807,16.26541103,0.397888054,0.132074764,0.972401794,6.210468302,290,0.166130136,0.763479569,0.128947469,281,0.745293891
marine_sample_3-kraken2_refseqV205-0.60,0.381807996,0.964089793,0.869090909,0.916590351,0.368097192,0.929961089,0.649029141,0.532776179,0.898496241,21490468,54.46593966,18.70686255,0.467223821,0.144543314,0.972441378,6.201784207,284.3333333,0.166011477,0.765341717,0.131950125,275,0.71563621
marine_sample_3-kraken2_refseqV205-0.65,0.309053282,0.972226764,0.881481481,0.926854123,0.300469873,0.926070039,0.613269956,0.459064389,0.903225806,23570896,53.61979765,20.52576026,0.540935611,0.158660326,0.972462974,6.191032503,285,0.165947179,0.766518986,0.134499046,270,0.681145098
marine_sample_3-kraken2_refseqV205-0.70,0.240527201,0.982194749,0.894736842,0.938465795,0.236244554,0.926070039,0.581157296,0.380877668,0.910133843,25565598,52.68362166,24.51994925,0.619122332,0.174864666,0.972444098,6.176701098,269,0.166005201,0.766788893,0.136428066,266,0.645505756
marine_sample_3-kraken2_refseqV205-0.75,0.186206142,0.991877672,0.904942966,0.948410319,0.184693715,0.926070039,0.555381877,0.311402392,0.915384615,27189353,51.14593543,28.60260989,0.688597608,0.190129835,0.972412234,6.162998836,263.5,0.166102673,0.766645222,0.137824912,263,0.613393504
marine_sample_3-kraken2_refseqV205-0.80,0.127153641,0.994150097,0.915384615,0.954767356,0.126409804,0.926070039,0.526239922,0.224299155,0.920696325,29103859,49.66922374,34.55114693,0.775700845,0.203411559,0.972342176,6.149759289,263,0.166316593,0.766576581,0.139062056,260,0.57249774
marine_sample_3-kraken2_refseqV205-0.85,0.083547732,0.99451429,0.915384615,0.954949453,0.083089413,0.926070039,0.504579726,0.153365488,0.920696325,30536356,48.3667922,41.05006335,0.846634512,0.212297329,0.972254867,6.139110691,260.5,0.166584217,0.765249217,0.138624453,260,0.537030907
marine_sample_3-kraken2_refseqV205-0.90,0.054456277,0.995060353,0.92248062,0.958770486,0.054187282,0.926070039,0.490128661,0.102777675,0.924271845,31492116,46.85673958,48.08707688,0.897222325,0.232182302,0.972073352,6.115031996,258,0.167136378,0.763307768,0.138791056,258,0.51352476
marine_sample_3-kraken2_refseqV205-0.95,0.032576431,0.996075133,0.9296875,0.962881317,0.032448573,0.926070039,0.479259306,0.062849725,0.927875244,32211032,44.52014299,57.40153122,0.937150275,0.275922743,0.971374316,6.051019548,256.2,0.169231062,0.756377444,0.13645962,256,0.495362485
marine_sample_3-kraken2_refseqV205-1.00,0.01818632,0.997348711,0.951807229,0.97457797,0.018138103,0.922178988,0.470158546,0.035628259,0.936758893,32684732,42.13931081,70.33832274,0.964371741,0.390526944,0.967344736,5.826735265,250,0.180781736,0.73200174,0.122983672,249,0.486193576
marine_sample_4-kraken2_refseqV205-0.00,0.987125762,0.955630359,0.036746411,0.496188385,0.943327347,0.932038835,0.937683091,0.949438998,0.070705211,3345475,158.2572974,6.808241862,0.050561002,0.049038845,0.966768341,6.034132558,5740.520376,0.182324504,0.488545653,0.005759194,5225,0.510072105
marine_sample_4-kraken2_refseqV205-0.05,0.971372514,0.961998641,0.068376068,0.515187355,0.934459038,0.932038835,0.933248937,0.94802888,0.127405441,3411517,113.1393173,8.433097419,0.05197112,0.049476715,0.966157941,5.880339575,3288.163987,0.18397808,0.513327944,0.010523159,2808,0.537717161
marine_sample_4-kraken2_refseqV205-0.10,0.950944645,0.961351299,0.174386921,0.56786911,0.914191871,0.932038835,0.923115353,0.937178687,0.293802601,4081020,81.02289895,9.917601466,0.062821313,0.054364935,0.966022614,5.833584794,1392.070922,0.184335962,0.577319786,0.026731462,1101,0.615490644
marine_sample_4-kraken2_refseqV205-0.15,0.924079613,0.958198441,0.306709265,0.632453853,0.885451644,0.932038835,0.90874524,0.92038982,0.461538462,5100449,71.04103964,11.53370107,0.07961018,0.060536658,0.966120823,5.822932742,757,0.184066708,0.626794503,0.047151207,626,0.690964141
marine_sample_4-kraken2_refseqV205-0.20,0.888105626,0.954661103,0.450704225,0.702682664,0.847839896,0.932038835,0.889939366,0.898085239,0.607594937,6407375,66.15510692,13.34927387,0.101914761,0.068162773,0.96632233,5.821936926,498,0.183517405,0.666528961,0.069702502,426,0.752840088
marine_sample_4-kraken2_refseqV205-0.25,0.850604816,0.952863907,0.550432277,0.751648092,0.810510629,0.927184466,0.868847547,0.875941337,0.690777577,7644649,61.91221831,11.00734178,0.124058663,0.07533619,0.966521087,5.81984367,392.5555556,0.182974674,0.689653658,0.086079388,347,0.783359457
marine_sample_4-kraken2_refseqV205-0.30,0.797178344,0.949941381,0.635451505,0.792696443,0.757272697,0.922330097,0.839801397,0.842735168,0.752475248,9411082,59.77026455,8.555862538,0.157264832,0.084504331,0.966740451,5.822024052,316.5,0.182374055,0.707930796,0.100557034,299,0.797605208
marine_sample_4-kraken2_refseqV205-0.35,0.73481437,0.949084042,0.688405797,0.81874492,0.697400592,0.922330097,0.809865345,0.804006013,0.788381743,11321723,57.62665353,9.608771167,0.195993987,0.093687255,0.966829958,5.817091436,286,0.182128492,0.717404439,0.109230745,276,0.796193878
