Sample name	Simpson's diversity
ABRF_MGRG_Half-MetaPhlAn-default	0.66334931651082
ABRF_MGRG_Normal-MetaPhlAn-default	0.14535427666283995
ABRF_MGRG_5ng-MetaPhlAn-default	0.66497772996478
JGI_SRR033549-MetaPhlAn-default	0.7656371076502908
HMP_even_illum_SRR172902-MetaPhlAn-default	0.8056016843064016
ABRF_MGRG_10ng-MetaPhlAn-default	0.66668754663358
JGI_SRR033548-MetaPhlAn-default	0.70218059114034
BioPool-MetaPhlAn-default	0.8513388108483
HMP_even_454_SRR072233-MetaPhlAn-default	0.7123504902850349
ZymoMock-MetaPhlAn-default	0.7847946408487722
ABRF_MGRG_1ng-MetaPhlAn-default	0.6673361573376418
