Sample name	Faith's phylogenetic diversity
JGI_SRR033549-kraken2_refseqV205-0.10	46.5
JGI_SRR033549-kraken2_refseqV205-0.15	47.5
JGI_SRR033549-kraken2_refseqV205-0.20	46.5
JGI_SRR033549-kraken2_refseqV205-0.00	57.5
JGI_SRR033549-kraken2_refseqV205-0.30	44.5
JGI_SRR033549-kraken2_refseqV205-0.55	44.5
JGI_SRR033549-kraken2_refseqV205-0.65	37.5
JGI_SRR033549-kraken2_refseqV205-0.60	37.5
JGI_SRR033549-kraken2_refseqV205-0.25	45.5
JGI_SRR033549-kraken2_refseqV205-0.40	44.5
JGI_SRR033549-kraken2_refseqV205-0.35	44.5
JGI_SRR033549-kraken2_refseqV205-0.45	44.5
JGI_SRR033549-kraken2_refseqV205-0.70	37.5
JGI_SRR033549-kraken2_refseqV205-0.50	44.5
JGI_SRR033548-kraken2_refseqV205-0.15	44.5
JGI_SRR033548-kraken2_refseqV205-0.10	44.5
JGI_SRR033549-kraken2_refseqV205-0.80	37.5
JGI_SRR033548-kraken2_refseqV205-0.05	56.5
JGI_SRR033549-kraken2_refseqV205-0.90	37.5
JGI_SRR033549-kraken2_refseqV205-0.75	37.5
JGI_SRR033549-kraken2_refseqV205-0.85	37.5
JGI_SRR033548-kraken2_refseqV205-0.00	57.5
JGI_SRR033549-kraken2_refseqV205-0.95	34.5
JGI_SRR033549-kraken2_refseqV205-1.00	26.5
JGI_SRR033548-kraken2_refseqV205-0.60	37.5
JGI_SRR033548-kraken2_refseqV205-0.45	37.5
JGI_SRR033548-kraken2_refseqV205-0.35	37.5
JGI_SRR033548-kraken2_refseqV205-0.50	37.5
JGI_SRR033548-kraken2_refseqV205-0.65	37.5
JGI_SRR033548-kraken2_refseqV205-0.40	37.5
JGI_SRR033548-kraken2_refseqV205-0.55	37.5
JGI_SRR033548-kraken2_refseqV205-0.20	44.5
JGI_SRR033548-kraken2_refseqV205-0.30	37.5
JGI_SRR033548-kraken2_refseqV205-0.25	44.5
JGI_SRR033548-kraken2_refseqV205-0.75	37.5
JGI_SRR033548-kraken2_refseqV205-1.00	26.5
JGI_SRR033548-kraken2_refseqV205-0.95	39.5
JGI_SRR033548-kraken2_refseqV205-0.90	39.5
JGI_SRR033548-kraken2_refseqV205-0.70	37.5
JGI_SRR033548-kraken2_refseqV205-0.80	37.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.10	33.5
JGI_SRR033548-kraken2_refseqV205-0.85	39.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.05	33.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.00	33.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.50	32.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.20	33.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.45	32.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.30	33.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.40	32.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.35	32.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.55	32.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.15	33.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.25	33.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.60	32.5
ABRF_MGRG_5ng-kraken2_refseqV205-1.00	32.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.95	32.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.70	32.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.80	33.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.75	33.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.90	32.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.65	32.5
ABRF_MGRG_Half-kraken2_refseqV205-0.05	35.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.85	32.5
ABRF_MGRG_Half-kraken2_refseqV205-0.00	38.5
ABRF_MGRG_Half-kraken2_refseqV205-0.55	32.5
ABRF_MGRG_Half-kraken2_refseqV205-0.35	33.5
ABRF_MGRG_Half-kraken2_refseqV205-0.30	33.5
ABRF_MGRG_Half-kraken2_refseqV205-0.45	33.5
ABRF_MGRG_Half-kraken2_refseqV205-0.20	33.5
ABRF_MGRG_Half-kraken2_refseqV205-0.40	33.5
ABRF_MGRG_Half-kraken2_refseqV205-0.50	33.5
ABRF_MGRG_Half-kraken2_refseqV205-0.10	35.5
ABRF_MGRG_Half-kraken2_refseqV205-0.25	33.5
ABRF_MGRG_Half-kraken2_refseqV205-0.15	35.5
ABRF_MGRG_Half-kraken2_refseqV205-0.70	32.5
ABRF_MGRG_Half-kraken2_refseqV205-0.65	32.5
ABRF_MGRG_Half-kraken2_refseqV205-1.00	28.5
ABRF_MGRG_Half-kraken2_refseqV205-0.75	32.5
ABRF_MGRG_Half-kraken2_refseqV205-0.80	32.5
ABRF_MGRG_Half-kraken2_refseqV205-0.95	28.5
ABRF_MGRG_Half-kraken2_refseqV205-0.85	32.5
ABRF_MGRG_Half-kraken2_refseqV205-0.60	34.5
ABRF_MGRG_Half-kraken2_refseqV205-0.90	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.00	34.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.45	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.40	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.20	33.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.10	33.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.30	33.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.50	33.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.25	33.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.35	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.15	33.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.05	33.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.70	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.65	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.85	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.80	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.60	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.75	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.95	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-1.00	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.55	32.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.90	32.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.30	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.25	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.20	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.40	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.45	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.35	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.15	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.10	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.05	33.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.00	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.55	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.80	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.70	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.50	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.60	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.75	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.65	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.90	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.85	28.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.95	25.5
ABRF_MGRG_Normal-kraken2_refseqV205-1.00	25.5
