Sample name	Weighted unifrac distance relative abundance
HMP_even_454_SRR072233-kraken2_refseqV205-0.40	928.0
HMP_even_454_SRR072233-kraken2_refseqV205-0.35	915.5
HMP_even_454_SRR072233-kraken2_refseqV205-0.60	958.0
HMP_even_454_SRR072233-kraken2_refseqV205-0.75	995.5
HMP_even_454_SRR072233-kraken2_refseqV205-0.85	1046.0
HMP_even_454_SRR072233-kraken2_refseqV205-0.95	1103.0
ABRF_MGRG_1ng-kraken2_refseqV205-0.15	352.0
ABRF_MGRG_1ng-kraken2_refseqV205-0.20	389.5
ABRF_MGRG_1ng-kraken2_refseqV205-0.25	399.5
HMP_even_454_SRR072233-kraken2_refseqV205-0.90	1083.5
ABRF_MGRG_1ng-kraken2_refseqV205-0.10	338.5
HMP_even_454_SRR072233-kraken2_refseqV205-1.00	1204.0
ABRF_MGRG_1ng-kraken2_refseqV205-0.05	408.0
ABRF_MGRG_1ng-kraken2_refseqV205-0.00	499.5
ABRF_MGRG_1ng-kraken2_refseqV205-0.55	415.5
ABRF_MGRG_1ng-kraken2_refseqV205-0.65	434.5
ABRF_MGRG_1ng-kraken2_refseqV205-0.40	420.0
ABRF_MGRG_1ng-kraken2_refseqV205-0.70	440.5
ABRF_MGRG_1ng-kraken2_refseqV205-0.30	406.0
ABRF_MGRG_1ng-kraken2_refseqV205-0.50	402.5
ABRF_MGRG_1ng-kraken2_refseqV205-0.60	433.0
ABRF_MGRG_1ng-kraken2_refseqV205-0.35	414.5
ABRF_MGRG_1ng-kraken2_refseqV205-0.45	409.5
ABRF_MGRG_1ng-kraken2_refseqV205-0.75	445.0
ABRF_MGRG_1ng-kraken2_refseqV205-0.80	459.5
ABRF_MGRG_1ng-kraken2_refseqV205-0.90	470.0
ABRF_MGRG_1ng-kraken2_refseqV205-0.95	486.0
ABRF_MGRG_1ng-kraken2_refseqV205-0.85	465.5
ABRF_MGRG_1ng-kraken2_refseqV205-1.00	443.0
JGI_SRR033549-kraken2_refseqV205-0.15	69.5
JGI_SRR033549-kraken2_refseqV205-0.20	70.125
JGI_SRR033549-kraken2_refseqV205-0.05	49.45000000000002
JGI_SRR033549-kraken2_refseqV205-0.10	55.611111111111114
JGI_SRR033549-kraken2_refseqV205-0.00	65.85714285714286
JGI_SRR033549-kraken2_refseqV205-0.55	1077.0
JGI_SRR033549-kraken2_refseqV205-0.30	1087.0
JGI_SRR033549-kraken2_refseqV205-0.50	1079.0
JGI_SRR033549-kraken2_refseqV205-0.65	1086.5
JGI_SRR033549-kraken2_refseqV205-0.60	1064.5
JGI_SRR033549-kraken2_refseqV205-0.40	1084.0
JGI_SRR033549-kraken2_refseqV205-0.45	1082.0
JGI_SRR033549-kraken2_refseqV205-0.35	1086.0
JGI_SRR033549-kraken2_refseqV205-0.25	50.349999999999994
JGI_SRR033549-kraken2_refseqV205-0.70	1084.5
JGI_SRR033549-kraken2_refseqV205-0.90	1104.0
JGI_SRR033549-kraken2_refseqV205-0.95	1082.0
JGI_SRR033549-kraken2_refseqV205-0.85	1071.0
JGI_SRR033548-kraken2_refseqV205-0.05	68.0625
JGI_SRR033549-kraken2_refseqV205-0.75	1075.0
JGI_SRR033549-kraken2_refseqV205-0.80	1083.5
JGI_SRR033548-kraken2_refseqV205-0.10	1077.5
JGI_SRR033548-kraken2_refseqV205-0.00	67.0625
JGI_SRR033548-kraken2_refseqV205-0.15	1089.0
JGI_SRR033549-kraken2_refseqV205-1.00	1084.5
JGI_SRR033548-kraken2_refseqV205-0.45	1071.5
JGI_SRR033548-kraken2_refseqV205-0.30	1076.5
JGI_SRR033548-kraken2_refseqV205-0.55	1080.0
JGI_SRR033548-kraken2_refseqV205-0.60	1078.0
JGI_SRR033548-kraken2_refseqV205-0.50	1082.0
JGI_SRR033548-kraken2_refseqV205-0.65	1088.5
JGI_SRR033548-kraken2_refseqV205-0.20	1076.5
JGI_SRR033548-kraken2_refseqV205-0.25	1088.0
JGI_SRR033548-kraken2_refseqV205-0.35	1088.0
JGI_SRR033548-kraken2_refseqV205-0.40	1086.0
JGI_SRR033548-kraken2_refseqV205-0.90	1085.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.10	383.0
JGI_SRR033548-kraken2_refseqV205-0.95	1074.0
JGI_SRR033548-kraken2_refseqV205-0.85	1079.5
JGI_SRR033548-kraken2_refseqV205-0.80	1069.0
JGI_SRR033548-kraken2_refseqV205-0.70	1062.5
JGI_SRR033548-kraken2_refseqV205-0.75	1073.0
JGI_SRR033548-kraken2_refseqV205-1.00	1087.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.05	461.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.00	519.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.15	385.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.55	410.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.30	383.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.40	356.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.20	401.0
ABRF_MGRG_5ng-kraken2_refseqV205-0.35	375.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.50	323.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.45	331.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.25	392.0
ABRF_MGRG_5ng-kraken2_refseqV205-0.60	415.0
ABRF_MGRG_5ng-kraken2_refseqV205-0.80	432.0
ABRF_MGRG_5ng-kraken2_refseqV205-0.95	448.0
ABRF_MGRG_5ng-kraken2_refseqV205-0.85	452.0
ABRF_MGRG_5ng-kraken2_refseqV205-0.75	424.5
ABRF_MGRG_5ng-kraken2_refseqV205-1.00	423.0
ABRF_MGRG_5ng-kraken2_refseqV205-0.70	414.0
ABRF_MGRG_5ng-kraken2_refseqV205-0.65	409.5
ABRF_MGRG_5ng-kraken2_refseqV205-0.90	451.5
ABRF_MGRG_Half-kraken2_refseqV205-0.05	866.6666666666667
ABRF_MGRG_Half-kraken2_refseqV205-0.00	570.5
ABRF_MGRG_Half-kraken2_refseqV205-0.40	545.0
ABRF_MGRG_Half-kraken2_refseqV205-0.55	501.0
ABRF_MGRG_Half-kraken2_refseqV205-0.45	539.0
ABRF_MGRG_Half-kraken2_refseqV205-0.50	521.0
ABRF_MGRG_Half-kraken2_refseqV205-0.10	445.5
ABRF_MGRG_Half-kraken2_refseqV205-0.30	536.5
ABRF_MGRG_Half-kraken2_refseqV205-0.20	486.5
ABRF_MGRG_Half-kraken2_refseqV205-0.35	551.0
ABRF_MGRG_Half-kraken2_refseqV205-0.25	503.5
ABRF_MGRG_Half-kraken2_refseqV205-0.15	462.0
ABRF_MGRG_Half-kraken2_refseqV205-0.70	405.0
ABRF_MGRG_Half-kraken2_refseqV205-0.75	393.0
ABRF_MGRG_Half-kraken2_refseqV205-0.90	412.5
ABRF_MGRG_Half-kraken2_refseqV205-0.85	402.0
ABRF_MGRG_Half-kraken2_refseqV205-1.00	329.0
ABRF_MGRG_Half-kraken2_refseqV205-0.95	395.5
ABRF_MGRG_Half-kraken2_refseqV205-0.65	441.0
ABRF_MGRG_Half-kraken2_refseqV205-0.80	396.0
ABRF_MGRG_Half-kraken2_refseqV205-0.60	468.0
ABRF_MGRG_10ng-kraken2_refseqV205-0.00	523.0
ABRF_MGRG_10ng-kraken2_refseqV205-0.40	413.0
ABRF_MGRG_10ng-kraken2_refseqV205-0.30	417.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.25	403.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.45	415.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.35	412.0
ABRF_MGRG_10ng-kraken2_refseqV205-0.50	417.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.20	379.0
ABRF_MGRG_10ng-kraken2_refseqV205-0.15	363.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.10	462.0
ABRF_MGRG_10ng-kraken2_refseqV205-0.05	495.0
ABRF_MGRG_10ng-kraken2_refseqV205-0.85	453.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.60	399.0
ABRF_MGRG_10ng-kraken2_refseqV205-0.55	409.0
ABRF_MGRG_10ng-kraken2_refseqV205-0.75	440.0
ABRF_MGRG_10ng-kraken2_refseqV205-0.65	416.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.90	465.5
ABRF_MGRG_10ng-kraken2_refseqV205-1.00	414.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.95	456.5
ABRF_MGRG_10ng-kraken2_refseqV205-0.70	434.0
ABRF_MGRG_10ng-kraken2_refseqV205-0.80	447.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.25	894.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.30	896.0
ABRF_MGRG_Normal-kraken2_refseqV205-0.45	896.0
ABRF_MGRG_Normal-kraken2_refseqV205-0.35	896.0
ABRF_MGRG_Normal-kraken2_refseqV205-0.20	894.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.40	896.0
ABRF_MGRG_Normal-kraken2_refseqV205-0.10	891.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.15	893.0
ABRF_MGRG_Normal-kraken2_refseqV205-0.05	870.0
ABRF_MGRG_Normal-kraken2_refseqV205-0.00	845.0
ABRF_MGRG_Normal-kraken2_refseqV205-0.50	897.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.60	897.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.80	911.0
ABRF_MGRG_Normal-kraken2_refseqV205-0.55	897.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.70	899.0
ABRF_MGRG_Normal-kraken2_refseqV205-0.85	923.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.65	897.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.90	923.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.75	909.5
ABRF_MGRG_Normal-kraken2_refseqV205-0.95	909.0
ABRF_MGRG_Normal-kraken2_refseqV205-1.00	835.5
