Sample name	Recall taxa
HMP_even_illum_SRR172902-kraken2_refseqV205-0.30	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.20	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.25	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.45	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.40	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.15	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.35	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.10	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.05	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.00	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.80	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.65	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.70	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.60	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.95	0.9545454545454546
HMP_even_illum_SRR172902-kraken2_refseqV205-0.75	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.90	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.55	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.85	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-0.50	1.0
HMP_even_illum_SRR172902-kraken2_refseqV205-1.00	0.9545454545454546
ZymoMock-kraken2_refseqV205-0.35	1.0
ZymoMock-kraken2_refseqV205-0.25	1.0
ZymoMock-kraken2_refseqV205-0.40	1.0
ZymoMock-kraken2_refseqV205-0.30	1.0
ZymoMock-kraken2_refseqV205-0.15	1.0
ZymoMock-kraken2_refseqV205-0.10	1.0
ZymoMock-kraken2_refseqV205-0.20	1.0
ZymoMock-kraken2_refseqV205-0.05	1.0
ZymoMock-kraken2_refseqV205-0.00	1.0
ZymoMock-kraken2_refseqV205-0.60	1.0
ZymoMock-kraken2_refseqV205-0.55	1.0
ZymoMock-kraken2_refseqV205-0.75	1.0
ZymoMock-kraken2_refseqV205-0.70	1.0
ZymoMock-kraken2_refseqV205-0.50	1.0
ZymoMock-kraken2_refseqV205-0.80	0.9
ZymoMock-kraken2_refseqV205-0.45	1.0
ZymoMock-kraken2_refseqV205-0.65	1.0
ZymoMock-kraken2_refseqV205-0.85	0.9
ZymoMock-kraken2_refseqV205-0.90	0.9
ZymoMock-kraken2_refseqV205-0.95	0.9
ZymoMock-kraken2_refseqV205-1.00	0.9
BioPool-kraken2_refseqV205-0.20	1.0
BioPool-kraken2_refseqV205-0.30	1.0
BioPool-kraken2_refseqV205-0.35	1.0
BioPool-kraken2_refseqV205-0.15	1.0
BioPool-kraken2_refseqV205-0.10	1.0
BioPool-kraken2_refseqV205-0.05	1.0
BioPool-kraken2_refseqV205-0.25	1.0
BioPool-kraken2_refseqV205-0.00	1.0
BioPool-kraken2_refseqV205-0.40	1.0
BioPool-kraken2_refseqV205-0.60	1.0
BioPool-kraken2_refseqV205-0.55	1.0
BioPool-kraken2_refseqV205-0.65	1.0
BioPool-kraken2_refseqV205-0.50	1.0
BioPool-kraken2_refseqV205-0.70	1.0
BioPool-kraken2_refseqV205-0.45	1.0
BioPool-kraken2_refseqV205-0.75	1.0
BioPool-kraken2_refseqV205-0.80	1.0
BioPool-kraken2_refseqV205-0.85	1.0
BioPool-kraken2_refseqV205-0.95	0.8
HMP_even_454_SRR072233-kraken2_refseqV205-0.10	0.9545454545454546
BioPool-kraken2_refseqV205-1.00	0.8
HMP_even_454_SRR072233-kraken2_refseqV205-0.15	0.9090909090909091
HMP_even_454_SRR072233-kraken2_refseqV205-0.20	0.8636363636363636
HMP_even_454_SRR072233-kraken2_refseqV205-0.25	0.8636363636363636
BioPool-kraken2_refseqV205-0.90	0.9
HMP_even_454_SRR072233-kraken2_refseqV205-0.30	0.8636363636363636
HMP_even_454_SRR072233-kraken2_refseqV205-0.05	0.9545454545454546
HMP_even_454_SRR072233-kraken2_refseqV205-0.00	0.9545454545454546
HMP_even_454_SRR072233-kraken2_refseqV205-0.55	0.8636363636363636
HMP_even_454_SRR072233-kraken2_refseqV205-0.60	0.8636363636363636
HMP_even_454_SRR072233-kraken2_refseqV205-0.50	0.8636363636363636
HMP_even_454_SRR072233-kraken2_refseqV205-0.35	0.8636363636363636
HMP_even_454_SRR072233-kraken2_refseqV205-0.45	0.8636363636363636
HMP_even_454_SRR072233-kraken2_refseqV205-0.80	0.7727272727272727
HMP_even_454_SRR072233-kraken2_refseqV205-0.70	0.8636363636363636
HMP_even_454_SRR072233-kraken2_refseqV205-0.75	0.8636363636363636
HMP_even_454_SRR072233-kraken2_refseqV205-0.40	0.8636363636363636
HMP_even_454_SRR072233-kraken2_refseqV205-0.65	0.8636363636363636
HMP_even_454_SRR072233-kraken2_refseqV205-0.85	0.7272727272727273
HMP_even_454_SRR072233-kraken2_refseqV205-0.95	0.5909090909090909
HMP_even_454_SRR072233-kraken2_refseqV205-1.00	0.18181818181818182
HMP_even_454_SRR072233-kraken2_refseqV205-0.90	0.6363636363636364
ABRF_MGRG_1ng-kraken2_refseqV205-0.25	1.0
