Sample name	Unweighted unifrac distance relative abundance
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.25	0.27802690582959644
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.35	0.30493273542600896
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.30	0.27802690582959644
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.15	0.27802690582959644
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.40	0.27802690582959644
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.20	0.30493273542600896
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.45	0.27802690582959644
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.10	0.3524229074889868
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.00	0.36123348017621143
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.05	0.3524229074889868
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.75	0.31390134529147984
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.95	0.31390134529147984
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.70	0.31390134529147984
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.65	0.31390134529147984
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.50	0.34080717488789236
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.85	0.31390134529147984
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.55	0.31390134529147984
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.80	0.31390134529147984
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.60	0.31390134529147984
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.90	0.31390134529147984
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-1.00	0.32286995515695066
ZymoMock-kraken2_refseqV205_proportions-0.30	0.18181818181818182
ZymoMock-kraken2_refseqV205_proportions-0.25	0.18181818181818182
ZymoMock-kraken2_refseqV205_proportions-0.20	0.17094017094017094
ZymoMock-kraken2_refseqV205_proportions-0.10	0.17094017094017094
ZymoMock-kraken2_refseqV205_proportions-0.40	0.05217391304347826
ZymoMock-kraken2_refseqV205_proportions-0.35	0.1391304347826087
ZymoMock-kraken2_refseqV205_proportions-0.15	0.17094017094017094
ZymoMock-kraken2_refseqV205_proportions-0.05	0.17094017094017094
