Sample name	Aitchisons distance
JGI_SRR033549-MetaPhlAn-default	3.183875837108882
HMP_even_illum_SRR172902-MetaPhlAn-default	9.84418722146135
HMP_even_454_SRR072233-MetaPhlAn-default	7.293264827174739
JGI_SRR033548-MetaPhlAn-default	4.981778933699199
ABRF_MGRG_Normal-MetaPhlAn-default	4.724192218215176
ZymoMock-MetaPhlAn-default	6.156563319615054
BioPool-MetaPhlAn-default	4.56077267037335
ABRF_MGRG_5ng-MetaPhlAn-default	2.7777161145070117
ABRF_MGRG_10ng-MetaPhlAn-default	6.515412418393385
ABRF_MGRG_Half-MetaPhlAn-default	3.239796398342693
ABRF_MGRG_1ng-MetaPhlAn-default	2.6374575251312407
