Sample name	Pielou evenness
HMP_even_illum_SRR172902-kraken2_refseqV205-0.25	0.36839221324201754
HMP_even_illum_SRR172902-kraken2_refseqV205-0.20	0.3510818077730611
HMP_even_illum_SRR172902-kraken2_refseqV205-0.30	0.3831136003875923
HMP_even_illum_SRR172902-kraken2_refseqV205-0.45	0.42137732669978184
HMP_even_illum_SRR172902-kraken2_refseqV205-0.15	0.3360011235524594
HMP_even_illum_SRR172902-kraken2_refseqV205-0.40	0.41111253124430797
HMP_even_illum_SRR172902-kraken2_refseqV205-0.35	0.39703827919444606
HMP_even_illum_SRR172902-kraken2_refseqV205-0.10	0.2624561252054543
HMP_even_illum_SRR172902-kraken2_refseqV205-0.05	0.261504266696872
HMP_even_illum_SRR172902-kraken2_refseqV205-0.00	0.257506340626729
HMP_even_illum_SRR172902-kraken2_refseqV205-0.80	0.5040804342778819
HMP_even_illum_SRR172902-kraken2_refseqV205-0.75	0.48428450439543475
HMP_even_illum_SRR172902-kraken2_refseqV205-0.95	0.5336054288162485
HMP_even_illum_SRR172902-kraken2_refseqV205-0.65	0.46681750567276875
HMP_even_illum_SRR172902-kraken2_refseqV205-0.90	0.5247171658014863
HMP_even_illum_SRR172902-kraken2_refseqV205-0.60	0.45557652627045375
HMP_even_illum_SRR172902-kraken2_refseqV205-0.70	0.475373748161015
HMP_even_illum_SRR172902-kraken2_refseqV205-0.55	0.44251685375837646
HMP_even_illum_SRR172902-kraken2_refseqV205-0.85	0.517670838336946
HMP_even_illum_SRR172902-kraken2_refseqV205-0.50	0.4306954989711174
HMP_even_illum_SRR172902-kraken2_refseqV205-1.00	0.5431065927557651
ZymoMock-kraken2_refseqV205-0.35	0.35275326099767523
ZymoMock-kraken2_refseqV205-0.40	0.3697383162528455
ZymoMock-kraken2_refseqV205-0.30	0.3375187888747484
ZymoMock-kraken2_refseqV205-0.10	0.24765924725345848
ZymoMock-kraken2_refseqV205-0.25	0.30389373657176755
ZymoMock-kraken2_refseqV205-0.20	0.2825958963269778
ZymoMock-kraken2_refseqV205-0.15	0.26437412454000453
ZymoMock-kraken2_refseqV205-0.05	0.23093840266905097
ZymoMock-kraken2_refseqV205-0.00	0.22256872445524165
ZymoMock-kraken2_refseqV205-0.75	0.4766804067047204
ZymoMock-kraken2_refseqV205-0.60	0.42201571360763956
ZymoMock-kraken2_refseqV205-0.50	0.395707427644964
ZymoMock-kraken2_refseqV205-0.70	0.4539210075135631
ZymoMock-kraken2_refseqV205-0.85	0.5043315667378079
ZymoMock-kraken2_refseqV205-0.80	0.48947728897426035
ZymoMock-kraken2_refseqV205-0.55	0.40657251019960006
ZymoMock-kraken2_refseqV205-0.45	0.3841300642841034
ZymoMock-kraken2_refseqV205-0.65	0.4357383382867759
ZymoMock-kraken2_refseqV205-0.90	0.52876667002822
BioPool-kraken2_refseqV205-0.15	0.426307144180109
BioPool-kraken2_refseqV205-0.35	0.5027769036799269
ZymoMock-kraken2_refseqV205-1.00	0.525162413068959
