Sample name	L1 distance
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.40	101.68301148415243
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.30	101.20199315901965
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.20	103.33132361856201
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.45	101.83795347135633
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.25	101.1198589855737
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.35	101.75044137027702
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.15	104.23440372689376
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.10	113.72058613418807
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.05	113.14002231469063
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.00	114.62458660588557
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.85	109.04719849132475
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.70	103.88896529910011
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.95	114.00812014045799
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.60	103.06205303069545
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.65	104.0404112175391
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.55	102.53843447020758
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.50	102.29600518967938
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.90	111.79286509477932
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.75	105.49316204511749
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.80	107.6654759501767
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-1.00	117.53333230721265
ZymoMock-kraken2_refseqV205_proportions-0.40	69.75757334130188
ZymoMock-kraken2_refseqV205_proportions-0.30	73.92165576505036
ZymoMock-kraken2_refseqV205_proportions-0.25	77.48757813780195
ZymoMock-kraken2_refseqV205_proportions-0.15	80.59201397994663
ZymoMock-kraken2_refseqV205_proportions-0.20	79.09420752245792
ZymoMock-kraken2_refseqV205_proportions-0.35	71.56384261630664
ZymoMock-kraken2_refseqV205_proportions-0.10	81.40772145655261
ZymoMock-kraken2_refseqV205_proportions-0.05	82.13751337271891
ZymoMock-kraken2_refseqV205_proportions-0.00	79.73159435346007
ZymoMock-kraken2_refseqV205_proportions-0.75	76.69888059549879
ZymoMock-kraken2_refseqV205_proportions-0.55	71.26735881699274
