Sample name	McIntosh's evenness
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.25	0.0760137370079517
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.35	0.1479167353542386
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.30	0.10620848000452222
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.15	0.03148201668640406
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.40	0.2032229358545295
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.20	0.05201418971624807
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.45	0.2617324383606711
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.10	0.0044300250488167985
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.05	0.0035015221141809377
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.00	0.0028941147995220576
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.50	0.3373323397147142
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.75	3.726371096825201
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.95	1.0227841693032413
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.65	1.0958096048616826
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.60	0.7186300344719354
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.90	1.2101237948249053
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.80	2.4264617184937505
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.70	2.011450699748351
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.55	0.47370631924777595
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.85	1.5810063020453744
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-1.00	0.8731533836430678
ZymoMock-kraken2_refseqV205_proportions-0.30	0.246447640299774
ZymoMock-kraken2_refseqV205_proportions-0.40	1.006336659869103
ZymoMock-kraken2_refseqV205_proportions-0.25	0.10881938743716951
ZymoMock-kraken2_refseqV205_proportions-0.35	0.5268415262138568
ZymoMock-kraken2_refseqV205_proportions-0.20	0.05960533908619113
ZymoMock-kraken2_refseqV205_proportions-0.15	0.03445503530810674
ZymoMock-kraken2_refseqV205_proportions-0.10	0.0199178022758441
ZymoMock-kraken2_refseqV205_proportions-0.05	0.009534020422201197
ZymoMock-kraken2_refseqV205_proportions-0.00	0.004686903353084924
ZymoMock-kraken2_refseqV205_proportions-0.80	0.7049449417727695
ZymoMock-kraken2_refseqV205_proportions-0.85	0.6653698912914682
ZymoMock-kraken2_refseqV205_proportions-0.55	3.2772667672543356
ZymoMock-kraken2_refseqV205_proportions-0.70	0.9581236999386608
ZymoMock-kraken2_refseqV205_proportions-0.45	2.0086630531936858
ZymoMock-kraken2_refseqV205_proportions-0.60	1.6727167374292136
ZymoMock-kraken2_refseqV205_proportions-0.50	4.499006219215561
ZymoMock-kraken2_refseqV205_proportions-0.65	1.2200977964084068
ZymoMock-kraken2_refseqV205_proportions-0.75	0.7869970354833323
ZymoMock-kraken2_refseqV205_proportions-0.90	0.6229064136358524
ZymoMock-kraken2_refseqV205_proportions-0.95	0.614245403773156
ZymoMock-kraken2_refseqV205_proportions-1.00	0.634418224841772
BioPool-kraken2_refseqV205_proportions-0.25	1.6518712133007585
BioPool-kraken2_refseqV205_proportions-0.20	2.0914934980371234
BioPool-kraken2_refseqV205_proportions-0.30	0.8696130460742418
BioPool-kraken2_refseqV205_proportions-0.35	0.7652598983618736
BioPool-kraken2_refseqV205_proportions-0.15	0.506119938480575
BioPool-kraken2_refseqV205_proportions-0.10	0.1932587726563287
BioPool-kraken2_refseqV205_proportions-0.05	0.052459930746170565
BioPool-kraken2_refseqV205_proportions-0.00	0.015845060399013948
BioPool-kraken2_refseqV205_proportions-0.55	0.602775588676151
BioPool-kraken2_refseqV205_proportions-0.65	0.6021751166922454
BioPool-kraken2_refseqV205_proportions-0.75	0.6320102528806204
BioPool-kraken2_refseqV205_proportions-0.60	0.598698945082051
BioPool-kraken2_refseqV205_proportions-0.50	0.6320110613528772
BioPool-kraken2_refseqV205_proportions-0.85	0.6398866579781002
BioPool-kraken2_refseqV205_proportions-0.80	0.6347395924506435
BioPool-kraken2_refseqV205_proportions-0.40	0.6640705137365495
BioPool-kraken2_refseqV205_proportions-0.70	0.622044874548428
BioPool-kraken2_refseqV205_proportions-0.45	0.6234497205962549
BioPool-kraken2_refseqV205_proportions-0.95	0.6655975744698749
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.10	0.7040873081289187
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.25	0.5734040750602084
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.15	0.6293548386394394
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.30	0.5765805899548511
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.20	0.5775712217208354
BioPool-kraken2_refseqV205_proportions-0.90	0.656128590511514
BioPool-kraken2_refseqV205_proportions-1.00	0.6472916533184422
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.05	0.48621691434874853
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.00	0.0058762518357527715
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.60	0.6530641450504752
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.55	0.6380382223569254
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.65	0.6692580573915252
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.50	0.6237013094247001
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.70	0.6852116120617944
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.75	0.7051939050867909
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.40	0.5988052122336639
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.80	0.7023368927662249
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.35	0.5874829474891042
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.45	0.6106159115052935
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.25	0.3246846295754803
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.85	0.6925962574156078
