Sample name	Aitchisons distance
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.45	48.5314833513556
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.25	64.62627946699217
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.40	50.573114425882956
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.20	71.79920836300776
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.30	58.84774058322349
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.15	82.14019496869606
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.35	54.55934291243061
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.10	131.33245489625946
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.05	144.83091214495005
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.00	157.4160954353174
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.55	44.2872938299025
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.70	37.66964471997872
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.95	27.91712474919228
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.60	41.830892485359755
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.65	39.87837763117578
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.85	31.08037952294521
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.50	46.31752979178166
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.75	36.298913592074605
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.90	28.928990425080222
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-0.80	33.04297516597869
HMP_even_illum_SRR172902-kraken2_refseqV205_proportions-1.00	25.393972672213565
ZymoMock-kraken2_refseqV205_proportions-0.40	39.792803709532585
ZymoMock-kraken2_refseqV205_proportions-0.30	50.02136005075085
ZymoMock-kraken2_refseqV205_proportions-0.25	58.905633782821056
ZymoMock-kraken2_refseqV205_proportions-0.35	42.907678276702015
ZymoMock-kraken2_refseqV205_proportions-0.15	78.2491517514584
ZymoMock-kraken2_refseqV205_proportions-0.20	68.17844860390704
ZymoMock-kraken2_refseqV205_proportions-0.10	88.4986142605262
ZymoMock-kraken2_refseqV205_proportions-0.05	107.11449051201774
ZymoMock-kraken2_refseqV205_proportions-0.00	134.4218773428846
ZymoMock-kraken2_refseqV205_proportions-0.75	25.51955201171695
ZymoMock-kraken2_refseqV205_proportions-0.55	33.28969325357366
ZymoMock-kraken2_refseqV205_proportions-0.45	37.47404739990562
ZymoMock-kraken2_refseqV205_proportions-0.80	24.27646232061138
ZymoMock-kraken2_refseqV205_proportions-0.50	35.3877650460479
ZymoMock-kraken2_refseqV205_proportions-0.70	28.252271211951626
ZymoMock-kraken2_refseqV205_proportions-0.60	31.318964393445246
ZymoMock-kraken2_refseqV205_proportions-0.65	30.38725426693981
ZymoMock-kraken2_refseqV205_proportions-0.85	22.62424051107264
ZymoMock-kraken2_refseqV205_proportions-0.90	20.63298467503375
ZymoMock-kraken2_refseqV205_proportions-1.00	19.61583331761998
ZymoMock-kraken2_refseqV205_proportions-0.95	19.741992199957235
BioPool-kraken2_refseqV205_proportions-0.25	26.45072182167284
BioPool-kraken2_refseqV205_proportions-0.20	28.75762951422085
BioPool-kraken2_refseqV205_proportions-0.35	21.885144348615945
BioPool-kraken2_refseqV205_proportions-0.30	22.97432558608319
BioPool-kraken2_refseqV205_proportions-0.10	35.93592309311615
BioPool-kraken2_refseqV205_proportions-0.15	32.03234861286859
BioPool-kraken2_refseqV205_proportions-0.05	46.048173442937355
BioPool-kraken2_refseqV205_proportions-0.00	62.27868615778195
BioPool-kraken2_refseqV205_proportions-0.65	10.344513311079067
BioPool-kraken2_refseqV205_proportions-0.70	10.261000619545454
BioPool-kraken2_refseqV205_proportions-0.60	12.049931811855231
BioPool-kraken2_refseqV205_proportions-0.55	14.777567785459091
BioPool-kraken2_refseqV205_proportions-0.40	21.021162386149392
BioPool-kraken2_refseqV205_proportions-0.50	17.532377675782936
BioPool-kraken2_refseqV205_proportions-0.75	9.877590331721551
BioPool-kraken2_refseqV205_proportions-0.45	18.363342372362492
BioPool-kraken2_refseqV205_proportions-0.80	9.308956214655248
BioPool-kraken2_refseqV205_proportions-0.85	8.189965301978047
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.15	19.581288418706347
BioPool-kraken2_refseqV205_proportions-0.90	8.465922144638183
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.05	39.80964260903759
BioPool-kraken2_refseqV205_proportions-0.95	8.18030817276531
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.20	13.389008016494762
BioPool-kraken2_refseqV205_proportions-1.00	7.00484363253246
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.10	22.09031662465174
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.30	8.38005837931564
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.25	9.100324631393653
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.00	99.46094225196582
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.65	8.468553317016399
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.55	8.517395739125625
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.60	8.441026174117342
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.45	8.372770234920104
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.40	8.346289218852737
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.50	8.51099513321677
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.75	9.034631649060252
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.80	7.797768087404291
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.35	8.334578406935131
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.70	8.55065612396732
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.85	7.251463232345636
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.90	7.328779218737834
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-0.95	7.620189649606655
HMP_even_454_SRR072233-kraken2_refseqV205_proportions-1.00	5.244222665222294
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.25	41.351101530334155
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.20	48.18938797165744
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.15	56.57373529175164
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.10	66.57088736370372
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.05	82.3219192904975
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.00	127.7608465803794
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.55	22.055203940961615
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.65	19.842370693411052
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.50	23.34493070383296
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.75	15.679457072588384
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.70	17.286322333358104
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.45	25.54433400131379
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.60	20.09252854278097
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.40	26.56989344904513
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.30	33.14680742358533
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.35	29.491341270878756
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.95	11.766773716947101
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.90	13.68289800589743
JGI_SRR033549-kraken2_refseqV205_proportions-0.20	22.664174124004724
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.80	15.164896289942158
