Sample name	Robust Aitchisons distance
HMP_even_illum_SRR172902-kraken2_refseqV205-0.30	14.248930551946989
HMP_even_illum_SRR172902-kraken2_refseqV205-0.20	14.059299703666255
HMP_even_illum_SRR172902-kraken2_refseqV205-0.35	14.248863492354449
HMP_even_illum_SRR172902-kraken2_refseqV205-0.40	14.319103035278674
HMP_even_illum_SRR172902-kraken2_refseqV205-0.25	14.105804650898817
HMP_even_illum_SRR172902-kraken2_refseqV205-0.45	14.601154625272924
HMP_even_illum_SRR172902-kraken2_refseqV205-0.15	14.367729419621808
HMP_even_illum_SRR172902-kraken2_refseqV205-0.10	14.833919758738631
HMP_even_illum_SRR172902-kraken2_refseqV205-0.05	14.730390146395532
HMP_even_illum_SRR172902-kraken2_refseqV205-0.00	14.658059881636486
HMP_even_illum_SRR172902-kraken2_refseqV205-0.80	14.53712829226774
HMP_even_illum_SRR172902-kraken2_refseqV205-0.65	14.742498048181316
HMP_even_illum_SRR172902-kraken2_refseqV205-0.60	14.722578355078461
HMP_even_illum_SRR172902-kraken2_refseqV205-0.95	14.57431751562653
HMP_even_illum_SRR172902-kraken2_refseqV205-0.75	14.670999103383043
HMP_even_illum_SRR172902-kraken2_refseqV205-0.70	14.624190224899172
HMP_even_illum_SRR172902-kraken2_refseqV205-0.85	14.430748243445494
HMP_even_illum_SRR172902-kraken2_refseqV205-0.90	14.854082683283922
HMP_even_illum_SRR172902-kraken2_refseqV205-0.55	14.704152765892237
HMP_even_illum_SRR172902-kraken2_refseqV205-0.50	14.609729906935337
HMP_even_illum_SRR172902-kraken2_refseqV205-1.00	14.33448396646736
ZymoMock-kraken2_refseqV205-0.35	3.9678909839678007
ZymoMock-kraken2_refseqV205-0.25	4.280292221321685
ZymoMock-kraken2_refseqV205-0.40	4.068179618999402
ZymoMock-kraken2_refseqV205-0.30	4.016298252546558
ZymoMock-kraken2_refseqV205-0.20	4.447234782531515
ZymoMock-kraken2_refseqV205-0.15	4.6197142516359415
ZymoMock-kraken2_refseqV205-0.10	4.793068565882861
ZymoMock-kraken2_refseqV205-0.05	4.638896860064393
ZymoMock-kraken2_refseqV205-0.00	4.352830197959764
ZymoMock-kraken2_refseqV205-0.60	4.862694524447409
ZymoMock-kraken2_refseqV205-0.55	4.529482547797527
ZymoMock-kraken2_refseqV205-0.75	5.142161991261044
ZymoMock-kraken2_refseqV205-0.80	4.76530534857283
ZymoMock-kraken2_refseqV205-0.70	5.261616442396796
ZymoMock-kraken2_refseqV205-0.85	4.969321850958838
ZymoMock-kraken2_refseqV205-0.50	4.422619133018338
ZymoMock-kraken2_refseqV205-0.65	5.081462873548305
ZymoMock-kraken2_refseqV205-0.45	4.156867238444309
