Sample name	Simpson's diversity
HMP_even_illum_SRR172902-kraken2_refseqV205-0.25	0.8347886881061497
HMP_even_illum_SRR172902-kraken2_refseqV205-0.20	0.8346098911903281
HMP_even_illum_SRR172902-kraken2_refseqV205-0.30	0.834153988103125
HMP_even_illum_SRR172902-kraken2_refseqV205-0.15	0.8361936704589665
HMP_even_illum_SRR172902-kraken2_refseqV205-0.45	0.8307203339594149
HMP_even_illum_SRR172902-kraken2_refseqV205-0.35	0.8332277298632058
HMP_even_illum_SRR172902-kraken2_refseqV205-0.40	0.8321416613617776
HMP_even_illum_SRR172902-kraken2_refseqV205-0.10	0.824417212898571
HMP_even_illum_SRR172902-kraken2_refseqV205-0.05	0.8269913752577863
HMP_even_illum_SRR172902-kraken2_refseqV205-0.00	0.824649300477188
HMP_even_illum_SRR172902-kraken2_refseqV205-0.95	0.8125152960389488
HMP_even_illum_SRR172902-kraken2_refseqV205-0.80	0.8142414436727653
HMP_even_illum_SRR172902-kraken2_refseqV205-0.55	0.8269984145900535
HMP_even_illum_SRR172902-kraken2_refseqV205-0.60	0.8253139535905527
HMP_even_illum_SRR172902-kraken2_refseqV205-0.90	0.8138425039685793
HMP_even_illum_SRR172902-kraken2_refseqV205-0.65	0.8233806830816758
HMP_even_illum_SRR172902-kraken2_refseqV205-0.75	0.817163041196362
HMP_even_illum_SRR172902-kraken2_refseqV205-0.85	0.81375359630543
HMP_even_illum_SRR172902-kraken2_refseqV205-0.50	0.829349708592262
HMP_even_illum_SRR172902-kraken2_refseqV205-0.70	0.8199349059413452
HMP_even_illum_SRR172902-kraken2_refseqV205-1.00	0.8076905126702442
ZymoMock-kraken2_refseqV205-0.35	0.7941666845251595
ZymoMock-kraken2_refseqV205-0.40	0.794585511359319
ZymoMock-kraken2_refseqV205-0.30	0.7982810770484468
ZymoMock-kraken2_refseqV205-0.20	0.7985474929128933
ZymoMock-kraken2_refseqV205-0.10	0.8017022813066508
ZymoMock-kraken2_refseqV205-0.15	0.7992264329398683
ZymoMock-kraken2_refseqV205-0.25	0.7975289192675591
ZymoMock-kraken2_refseqV205-0.05	0.8053272441241821
ZymoMock-kraken2_refseqV205-0.00	0.8140609027929571
ZymoMock-kraken2_refseqV205-0.75	0.7933223719240972
ZymoMock-kraken2_refseqV205-0.60	0.7973525494446607
ZymoMock-kraken2_refseqV205-0.85	0.7856171850816334
ZymoMock-kraken2_refseqV205-0.70	0.795037680082848
ZymoMock-kraken2_refseqV205-0.55	0.7968640402524328
ZymoMock-kraken2_refseqV205-0.50	0.7965598304480629
ZymoMock-kraken2_refseqV205-0.80	0.78769919799005
ZymoMock-kraken2_refseqV205-0.45	0.7961064919656462
ZymoMock-kraken2_refseqV205-0.90	0.7818559281651909
ZymoMock-kraken2_refseqV205-0.65	0.7966428433696277
BioPool-kraken2_refseqV205-0.15	0.8649467398186939
ZymoMock-kraken2_refseqV205-1.00	0.7594426340678293
BioPool-kraken2_refseqV205-0.30	0.8265650914173548
BioPool-kraken2_refseqV205-0.35	0.8107391968447467
BioPool-kraken2_refseqV205-0.25	0.8439036630166454
ZymoMock-kraken2_refseqV205-0.95	0.774382800465347
BioPool-kraken2_refseqV205-0.05	0.8692293246013391
BioPool-kraken2_refseqV205-0.20	0.8558373575090836
BioPool-kraken2_refseqV205-0.10	0.8672763376985038
BioPool-kraken2_refseqV205-0.00	0.8644384942657531
BioPool-kraken2_refseqV205-0.65	0.6958636232264612
BioPool-kraken2_refseqV205-0.50	0.7553019795657989
BioPool-kraken2_refseqV205-0.60	0.7146459245853476
BioPool-kraken2_refseqV205-0.80	0.6376232929648769
BioPool-kraken2_refseqV205-0.75	0.6560656084724272
BioPool-kraken2_refseqV205-0.70	0.6753008570409211
BioPool-kraken2_refseqV205-0.55	0.7326672610408002
BioPool-kraken2_refseqV205-0.85	0.6243285839182064
BioPool-kraken2_refseqV205-0.40	0.7983779842222374
BioPool-kraken2_refseqV205-0.45	0.7793890598107096
HMP_even_454_SRR072233-kraken2_refseqV205-0.10	0.829638023805759
BioPool-kraken2_refseqV205-0.90	0.5987069420980162
BioPool-kraken2_refseqV205-1.00	0.5495682044390352
HMP_even_454_SRR072233-kraken2_refseqV205-0.15	0.8212294832436592
HMP_even_454_SRR072233-kraken2_refseqV205-0.05	0.8380343252351501
HMP_even_454_SRR072233-kraken2_refseqV205-0.20	0.8129764337141308
HMP_even_454_SRR072233-kraken2_refseqV205-0.30	0.7977905876464713
BioPool-kraken2_refseqV205-0.95	0.5785843574886933
HMP_even_454_SRR072233-kraken2_refseqV205-0.25	0.8054718582224533
HMP_even_454_SRR072233-kraken2_refseqV205-0.00	0.8476053044603649
HMP_even_454_SRR072233-kraken2_refseqV205-0.40	0.7805911960687328
HMP_even_454_SRR072233-kraken2_refseqV205-0.50	0.7603017774909671
HMP_even_454_SRR072233-kraken2_refseqV205-0.45	0.7710898223350644
HMP_even_454_SRR072233-kraken2_refseqV205-0.55	0.7478423831493146
HMP_even_454_SRR072233-kraken2_refseqV205-0.60	0.7347675302842249
HMP_even_454_SRR072233-kraken2_refseqV205-0.80	0.6716168221869385
HMP_even_454_SRR072233-kraken2_refseqV205-0.70	0.7050168474561822
HMP_even_454_SRR072233-kraken2_refseqV205-0.75	0.6857506273787757
HMP_even_454_SRR072233-kraken2_refseqV205-0.65	0.7199255760645881
