Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score
marine_sample_0-kraken2_chocophlan-0.00,0.6641195862021831,0.19865169009818529,0.01804871891960116,0.13192847822637116,0.5521235521235521,0.15855648755082008,0.03495477878269372,45115766.0,208.40646497397125,16.60248633600844,0.8414435124491799,0.8663188858714345,0.9777183151131488,7.411292386175747,8168.923076923077,0.1493257937457456,0.5722196604060524,0.005664509585362186,7923.0,0.0967556331667569
marine_sample_0-kraken2_chocophlan-0.05,0.6017545956559293,0.21714045745476354,0.020408163265306117,0.13066526817623475,0.5521235521235521,0.16315266836831074,0.039361409303605835,43187797.0,208.33840682663987,17.44215652451087,0.8368473316316892,0.8672205896603967,0.9729911417065404,6.560325685803955,7233.491935483871,0.16440312756096515,0.5135452656260823,0.005283985975196636,7007.0,0.1012570388359583
marine_sample_0-kraken2_chocophlan-0.10,0.5628577510956639,0.23025644834680703,0.03502326720548616,0.1296016266917587,0.5521235521235521,0.16585210855037782,0.06586826347305387,42003100.0,187.1722558648243,18.142973802878657,0.8341478914496222,0.8686182657217283,0.9707236010630632,6.284975082189289,4528.953316953317,0.17114199664656896,0.5239481654918831,0.008365713044609233,4083.0,0.11586018601171585
marine_sample_0-kraken2_chocophlan-0.15,0.5308330175049566,0.2426228906256943,0.0591887417218543,0.12879224114661236,0.5521235521235521,0.16826425831411146,0.10691588785046728,41023435.0,172.77575833165676,18.934338114159488,0.8317357416858886,0.8697066110644133,0.9693531331330796,6.163244322149781,2825.4174311926604,0.17508718824741915,0.5484091795149134,0.013505696571383443,2416.0,0.13759007308228938
marine_sample_0-kraken2_chocophlan-0.20,0.4987969243349285,0.2549874186336634,0.08542413381123057,0.12718694015857415,0.5521235521235521,0.16971870984457976,0.1479565442317641,40094692.0,164.5465604572699,19.995930382031005,0.8302812901554203,0.8705578397244575,0.9683789567182068,6.086692821813131,1894.852564102564,0.17784158076922707,0.5683672785042475,0.018891583044556143,1674.0,0.15883762703817195
marine_sample_0-kraken2_chocophlan-0.25,0.4703003333105418,0.26768772038356103,0.10823170731707316,0.12589362411952784,0.5482625482625483,0.17124885476433865,0.1807765754296626,39259886.0,159.71948889388383,19.32085326210277,0.8287511452356613,0.8710841283557084,0.9677427637596342,6.039031288044042,1445.0092592592596,0.17961853650088927,0.5830558500069749,0.02362865548281011,1312.0,0.17601271509700062
marine_sample_0-kraken2_chocophlan-0.30,0.43373949622996977,0.2872984659393278,0.1297148114075437,0.12461269188416718,0.5444015444015444,0.17382891691529362,0.2095096582466568,38164456.0,156.0433876915921,17.945113128850686,0.8261710830847063,0.8715388227697088,0.9672140109047456,5.999485217908005,1203.45,0.18108308962319308,0.5948249244364893,0.028059644587788198,1087.0,0.1916692875809752
marine_sample_0-kraken2_chocophlan-0.35,0.3949616479186535,0.3127222511580713,0.146875,0.12351329565822293,0.5444015444015444,0.17708486228637238,0.2313371616078753,36985897.0,152.95178815958005,18.15315544431576,0.8229151377136277,0.8718930549137811,0.9668829293167496,5.970797398821308,1050.553846153846,0.1819946776630821,0.6026913632687146,0.03145407021743357,960.0,0.20421101194712382
marine_sample_0-kraken2_chocophlan-0.40,0.3544973676347521,0.3454304510289116,0.16549295774647887,0.12245418559063435,0.5444015444015444,0.1808112566574656,0.2538253825382538,35750406.0,150.09554571299205,18.52438053537097,0.8191887433425344,0.8721918184864709,0.9666528533963112,5.948109610019388,923.9423076923076,0.18262561802172447,0.6110207537840657,0.03519668216704214,852.0,0.21731831959785972
marine_sample_0-kraken2_chocophlan-0.45,0.3129510408649072,0.3878064810648522,0.18383311603650587,0.12136444190340245,0.5444015444015444,0.1848727608661684,0.2748538011695907,34482026.0,147.35238328028294,18.770997697598233,0.8151272391338317,0.8724700195869342,0.966447296675604,5.9264214403706434,832.2826086956521,0.18318788661367136,0.6184253631271615,0.03885770252824737,767.0,0.22986328101787956
marine_sample_0-kraken2_chocophlan-0.50,0.2779670437498679,0.4273105284078982,0.19886363636363635,0.1187782443447374,0.5405405405405406,0.18588624006486584,0.2907580477673936,33521511.0,145.25990171244092,18.002376811019285,0.8141137599351341,0.8726610388634751,0.9663644801002524,5.913202427653428,749.8181818181819,0.18341428781843225,0.6251118107353336,0.042230789049441886,704.0,0.23832214391612971
