File name,User time (m),System time (m),Wall time (m),Maximum set size (Gb),Threads,CPU (%),Confidence
RefSeqV205_500_time,4.33430689102564,0.8639639423076922,0.5844631410256411,404.49038365384615,24.0,771.0288461538462,0.00
RefSeqV205_500_time,4.438653846153846,0.8539559294871795,0.4456129807692307,404.4998825384616,24.0,1027.8317307692307,0.05
RefSeqV205_500_time,4.422994391025641,0.8505857371794873,0.40255208333333337,404.4835041346154,24.0,1105.4423076923076,0.10
RefSeqV205_500_time,4.403350961538462,0.8329623397435897,0.3827564102564103,404.45999757692306,24.0,1135.2836538461538,0.15
RefSeqV205_500_time,4.44563141025641,0.845738782051282,0.36926522435897435,404.44445894230773,24.0,1174.389423076923,0.20
RefSeqV205_500_time,4.410035256410256,0.8358076923076925,0.36664743589743587,404.42627982692306,24.0,1168.951923076923,0.25
RefSeqV205_500_time,4.431350160256411,0.8440496794871795,0.36597916666666663,404.40635825,24.0,1178.125,0.30
RefSeqV205_500_time,4.422574519230769,0.8367900641025641,0.367426282051282,404.3537647115384,24.0,1166.1875,0.35
RefSeqV205_500_time,4.422616185897436,0.8561578525641026,0.36582932692307696,404.22846257692305,24.0,1179.4807692307693,0.40
RefSeqV205_500_time,4.42630048076923,0.8443285256410257,0.36889182692307687,404.2813218269231,24.0,1164.0,0.45
RefSeqV205_500_time,4.432055288461539,0.8536049679487179,0.366181891025641,404.2124068076923,24.0,1179.0336538461538,0.50
RefSeqV205_500_time,4.417762019230769,0.8454447115384615,0.3711802884615385,404.18921465384614,24.0,1158.1586538461538,0.55
RefSeqV205_500_time,4.4046418269230765,0.8468878205128205,0.3627844551282051,404.14594736538464,24.0,1178.860576923077,0.60
RefSeqV205_500_time,4.405784455128205,0.8452179487179486,0.370463141025641,404.17135811538463,24.0,1154.7884615384614,0.65
RefSeqV205_500_time,4.389328525641026,0.8433758012820515,0.3649807692307693,404.15457034615383,24.0,1173.4038461538462,0.70
RefSeqV205_500_time,4.375667467948717,0.830553685897436,0.3631698717948718,404.14893365384614,24.0,1166.9423076923076,0.75
RefSeqV205_500_time,4.391178685897436,0.8404711538461538,0.36159775641025643,404.1390032115384,24.0,1180.8221153846155,0.80
RefSeqV205_500_time,4.362214743589744,0.8313285256410256,0.364588141025641,404.14210484615387,24.0,1165.0817307692307,0.85
RefSeqV205_500_time,4.390124999999999,0.8329118589743592,0.360625,404.13899611538466,24.0,1181.014423076923,0.90
RefSeqV205_500_time,4.380048076923077,0.8303445512820513,0.3627676282051282,404.15201701923075,24.0,1168.8653846153845,0.95
RefSeqV205_500_time,4.417091346153847,0.8447195512820512,0.39961217948717953,404.1483196730769,24.0,1143.3846153846155,1.00
