File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
kraken2_chocophlanV30_UnAmbiguouslyMapped_ds.hous2_0.20,7.28,11.93,0:06.04,74812328, 12 ,318%
kraken2_chocophlanV30_ani97_cLOW_stFalse_r2_0.90,295.36,20.86,0:31.55,76438056, 12 ,1002%
kraken2_chocophlanV30_ani100_cLOW_stFalse_r6_0.75,315.67,22.38,0:33.09,76338208, 12 ,1021%
kraken2_chocophlanV30_HMP_even_454_SRR072233_0.75,127.25,15.89,0:16.70,76145884, 12 ,857%
kraken2_chocophlanV30_ani100_cHIGH_stTrue_r1_0.35,341.04,23.26,0:35.45,76450156, 12 ,1027%
kraken2_chocophlanV30_ani99_cLOW_stTrue_r5_0.85,296.87,18.28,0:30.34,76426776, 12 ,1038%
kraken2_chocophlanV30_ani99_cHIGH_stFalse_r4_0.55,318.69,21.25,0:33.51,76439128, 12 ,1014%
kraken2_chocophlanV30_ani100_cLOW_stTrue_r5_0.40,336.44,23.19,0:35.00,76481324, 12 ,1027%
kraken2_chocophlanV30_MGRG_nanopore_b4.pass.2d_1.00,0.10,0.02,0:00.04,82740, 12 ,271%
kraken2_chocophlanV30_RM2_S002__insert_270_0.15,2536.17,50.83,3:41.13,77572456, 12 ,1169%
kraken2_chocophlanV30_ani99_cHIGH_stFalse_r2_0.70,330.44,21.74,0:34.40,76490044, 12 ,1023%
kraken2_chocophlanV30_ani99_cLOW_stFalse_r9_1.00,298.34,19.04,0:30.66,74685192, 12 ,1034%
kraken2_chocophlanV30_ani100_cLOW_stTrue_r3_0.65,306.67,21.40,0:32.29,76463952, 12 ,1015%
kraken2_chocophlanV30_BioPool_0.80,15.55,12.64,0:06.67,72175400, 12 ,422%
kraken2_chocophlanV30_MGRG_nanopore_b9.fail.2d_0.85,0.20,0.56,0:00.67,3681784, 12 ,114%
kraken2_chocophlanV30_Huttenhower_LC4_0.90,3.61,11.96,0:05.88,72565500, 12 ,264%
kraken2_chocophlanV30_UnAmbiguouslyMapped_ds.soil_0.95,37.31,13.80,0:08.95,76132168, 12 ,570%
kraken2_chocophlanV30_ani100_cHIGH_stFalse_r4_0.80,360.62,22.39,0:36.90,76393220, 12 ,1037%
kraken2_chocophlanV30_ani100_cLOW_stFalse_r0_0.50,340.42,21.79,0:35.28,76305920, 12 ,1026%
kraken2_chocophlanV30_ani100_cHIGH_stTrue_r7_0.10,342.38,22.70,0:35.56,76456956, 12 ,1026%
kraken2_chocophlanV30_ani97_cHIGH_stTrue_r4_0.75,331.73,22.12,0:34.43,76456716, 12 ,1027%
kraken2_chocophlanV30_ani100_cHIGH_stTrue_r0_0.90,347.32,25.66,0:36.32,76436248, 12 ,1026%
kraken2_chocophlanV30_ani97_cLOW_stFalse_r3_0.35,319.87,22.96,0:33.45,76447748, 12 ,1024%
kraken2_chocophlanV30_ani100_cHIGH_stFalse_r3_0.00,345.28,25.64,1:32.24,76471928, 12 ,402%
kraken2_chocophlanV30_Huttenhower_LC3_0.10,3.66,13.35,0:07.16,72842072, 12 ,237%
kraken2_chocophlanV30_ani97_cHIGH_stFalse_r0_0.60,320.82,22.43,0:33.55,76392492, 12 ,1022%
kraken2_chocophlanV30_ani99_cLOW_stTrue_r4_0.20,294.72,18.74,0:30.15,76450936, 12 ,1039%
kraken2_chocophlanV30_ani95_cLOW_stTrue_r3_0.55,297.72,19.83,0:30.74,76468684, 12 ,1032%
kraken2_chocophlanV30_ani99_cHIGH_stTrue_r3_0.65,340.44,20.72,0:34.57,76484672, 12 ,1044%
kraken2_chocophlanV30_HMP_even_illum_SRR172902_0.15,74.75,15.34,0:12.21,76233952, 12 ,737%
kraken2_chocophlanV30_ani99_cLOW_stFalse_r4_0.25,328.79,22.18,0:34.28,76309700, 12 ,1023%
kraken2_chocophlanV30_ani99_cLOW_stFalse_r6_1.00,295.49,18.16,0:29.98,76236388, 12 ,1046%
kraken2_chocophlanV30_ABRF_MGRG_5ng_0.05,65.05,14.83,0:11.98,64725256, 12 ,666%
kraken2_chocophlanV30_ani100_cHIGH_stTrue_r8_0.10,330.65,21.57,0:34.49,76489832, 12 ,1021%
kraken2_chocophlanV30_ani95_cLOW_stFalse_r1_0.30,321.33,22.58,0:33.75,76469808, 12 ,1019%
kraken2_chocophlanV30_RM1_S002__insert_5000_0.85,887.44,32.06,1:21.79,76214876, 12 ,1124%
kraken2_chocophlanV30_UnAmbiguouslyMapped_ds.7_0.85,71.14,15.78,0:11.89,76264364, 12 ,730%
kraken2_chocophlanV30_RM2_S001__insert_270_0.75,2523.45,63.73,3:40.83,76461144, 12 ,1171%
kraken2_chocophlanV30_NegControl_MH1_0.00,15.90,13.46,0:07.54,76082880, 12 ,389%
kraken2_chocophlanV30_ani97_cLOW_stTrue_r1_0.45,318.15,21.92,0:33.38,76480924, 12 ,1018%
kraken2_chocophlanV30_UnAmbiguouslyMapped_ds.cityparks_0.85,17.90,14.02,0:07.73,76106296, 12 ,412%
kraken2_chocophlanV30_ani100_cHIGH_stTrue_r4_0.85,343.04,23.30,0:35.62,76457508, 12 ,1028%
kraken2_chocophlanV30_ani97_cHIGH_stTrue_r0_0.60,331.34,22.97,0:34.56,76464076, 12 ,1025%
kraken2_chocophlanV30_ani97_cLOW_stFalse_r7_0.20,319.48,22.10,0:33.44,76460284, 12 ,1021%
kraken2_chocophlanV30_ani100_cHIGH_stFalse_r7_0.15,364.16,23.84,0:37.47,76404572, 12 ,1035%
kraken2_chocophlanV30_Huttenhower_LC7_0.05,3.67,13.57,0:07.31,72142692, 12 ,235%
kraken2_chocophlanV30_ani97_cHIGH_stFalse_r4_0.75,322.75,21.19,0:33.60,76476560, 12 ,1023%
kraken2_chocophlanV30_MGRG_nanopore_R6_2d_fail_0.55,3.08,13.59,0:06.96,74165844, 12 ,239%
kraken2_chocophlanV30_UnAmbiguouslyMapped_ds.gut_0.30,6.43,11.68,0:05.68,73566752, 12 ,319%
kraken2_chocophlanV30_ani99_cLOW_stTrue_r0_0.35,362.65,21.55,0:37.16,76465648, 12 ,1033%
kraken2_chocophlanV30_MGRG_nanopore_b4.pass.2d_0.15,0.11,0.01,0:00.04,82756, 12 ,288%
kraken2_chocophlanV30_RH_S005__insert_270_0.75,2456.89,51.26,3:34.16,76438296, 12 ,1171%
kraken2_chocophlanV30_ani99_cHIGH_stFalse_r6_0.65,329.53,22.28,0:34.45,76476660, 12 ,1021%
kraken2_chocophlanV30_ani99_cHIGH_stTrue_r8_0.70,335.38,20.83,0:34.71,76456060, 12 ,1025%
kraken2_chocophlanV30_ani95_cLOW_stTrue_r8_0.40,312.07,21.02,0:32.67,76441768, 12 ,1019%
kraken2_chocophlanV30_ani100_cLOW_stTrue_r7_0.70,311.72,22.28,0:32.93,76470944, 12 ,1014%
kraken2_chocophlanV30_ani100_cHIGH_stFalse_r0_0.95,349.84,21.72,0:36.33,76377332, 12 ,1022%
kraken2_chocophlanV30_ani100_cLOW_stFalse_r4_0.45,330.62,21.27,0:34.45,76414848, 12 ,1021%
kraken2_chocophlanV30_ani95_cLOW_stFalse_r8_1.00,294.30,19.31,0:30.32,76436988, 12 ,1034%
kraken2_chocophlanV30_ani100_cHIGH_stTrue_r3_0.05,350.53,23.70,0:44.59,76456880, 12 ,839%
kraken2_chocophlanV30_Huttenhower_LC8_0.05,3.79,11.83,0:05.74,73639800, 12 ,272%
kraken2_chocophlanV30_UnAmbiguouslyMapped_ds.buccal_0.55,8.03,11.98,0:06.70,62722116, 12 ,298%
kraken2_chocophlanV30_ani100_cHIGH_stFalse_r8_0.15,356.58,23.95,0:36.74,76462616, 12 ,1035%
kraken2_chocophlanV30_ani97_cLOW_stFalse_r8_0.20,315.74,20.78,0:33.42,76453564, 12 ,1006%
kraken2_chocophlanV30_ABRF_MGRG_10ng_0.75,86.01,10.90,0:10.83,47281192, 12 ,894%
kraken2_chocophlanV30_Carma_eval_carma_0.25,1.50,9.61,0:06.82,60400032, 12 ,162%
kraken2_chocophlanV30_ani97_cLOW_stTrue_r5_0.50,317.53,22.22,0:33.43,76488324, 12 ,1016%
kraken2_chocophlanV30_ani100_cLOW_stTrue_r8_0.70,320.63,21.79,0:33.54,76408708, 12 ,1020%
kraken2_chocophlanV30_ani95_cLOW_stTrue_r7_0.40,317.07,21.54,0:33.07,76447172, 12 ,1023%
kraken2_chocophlanV30_ani99_cHIGH_stTrue_r7_0.70,353.06,20.74,0:36.03,76440920, 12 ,1037%
kraken2_chocophlanV30_ani99_cLOW_stFalse_r0_0.30,356.55,20.44,0:36.19,76372300, 12 ,1041%
kraken2_chocophlanV30_NegControl_MH2_0.95,15.88,13.46,0:07.27,76085324, 12 ,403%
kraken2_chocophlanV30_NA12878_NegControl_SL126486_0_0.65,390.96,25.49,0:39.64,76161128, 12 ,1050%
kraken2_chocophlanV30_ani99_cHIGH_stFalse_r9_0.65,303.31,19.44,0:31.18,76464136, 12 ,1035%
kraken2_chocophlanV30_UnAmbiguouslyMapped_ds.frankengenome.mix_0.10,104.18,15.71,0:14.84,76109580, 12 ,807%
kraken2_chocophlanV30_ani95_cLOW_stFalse_r7_1.00,318.46,22.78,0:33.34,76411600, 12 ,1023%
kraken2_chocophlanV30_MGRG_nanopore_b3.pass.2d_0.70,0.12,0.01,0:00.05,173232, 12 ,262%
kraken2_chocophlanV30_ABRF_MGRG_1ng_0.80,76.16,12.46,0:10.93,58268168, 12 ,810%
kraken2_chocophlanV30_ani95_cLOW_stFalse_r5_0.25,330.54,22.43,0:34.39,76447540, 12 ,1026%
kraken2_chocophlanV30_ani95_cLOW_stFalse_r3_0.75,315.30,20.27,0:32.85,76476648, 12 ,1021%
kraken2_chocophlanV30_ani95_cLOW_stTrue_r1_0.10,322.29,20.88,0:33.71,76420952, 12 ,1018%
kraken2_chocophlanV30_ani99_cHIGH_stTrue_r1_0.20,308.34,19.57,0:31.71,76473724, 12 ,1033%
kraken2_chocophlanV30_ani97_cLOW_stTrue_r4_0.80,323.78,22.66,0:34.03,76465916, 12 ,1018%
kraken2_chocophlanV30_ani99_cLOW_stFalse_r6_0.60,290.00,17.68,0:29.55,76435604, 12 ,1041%
kraken2_chocophlanV30_RH_S002__insert_270_0.50,2447.22,48.89,3:33.27,76784680, 12 ,1170%
kraken2_chocophlanV30_ani99_cLOW_stTrue_r9_0.65,316.82,19.09,0:32.53,76448728, 12 ,1032%
kraken2_chocophlanV30_ani97_cLOW_stTrue_r3_0.00,316.76,24.94,0:49.66,76431040, 12 ,688%
kraken2_chocophlanV30_ani95_cLOW_stTrue_r6_0.90,303.95,21.30,0:32.07,76443016, 12 ,1014%
kraken2_chocophlanV30_MGRG_nanopore_b3.fail.2d_0.35,0.14,0.20,0:00.25,1303308, 12 ,134%
kraken2_chocophlanV30_ani97_cHIGH_stTrue_r9_0.30,344.99,22.63,0:35.68,76452600, 12 ,1030%
kraken2_chocophlanV30_ani100_cLOW_stFalse_r2_0.15,337.59,21.09,0:35.20,76458532, 12 ,1018%
kraken2_chocophlanV30_ani100_cHIGH_stTrue_r5_0.55,322.06,21.97,0:33.73,76473596, 12 ,1019%
kraken2_chocophlanV30_Huttenhower_HC2_0.45,14.82,13.43,0:07.48,76156204, 12 ,377%
kraken2_chocophlanV30_ani99_cHIGH_stFalse_r0_0.35,334.49,22.67,0:34.76,76482676, 12 ,1027%
kraken2_chocophlanV30_ani99_cLOW_stFalse_r9_0.60,303.52,18.81,0:30.75,74944944, 12 ,1048%
kraken2_chocophlanV30_ani100_cLOW_stTrue_r1_0.20,323.14,21.44,0:33.58,76494048, 12 ,1025%
kraken2_chocophlanV30_ani95_cLOW_stTrue_r9_0.90,306.14,21.35,0:32.14,76443496, 12 ,1018%
kraken2_chocophlanV30_ani97_cHIGH_stFalse_r2_0.25,331.50,20.42,0:33.71,76462044, 12 ,1043%
kraken2_chocophlanV30_MGRG_nanopore_b4.fail.2d_0.50,0.44,3.20,0:03.49,22669500, 12 ,104%
kraken2_chocophlanV30_ani97_cHIGH_stFalse_r0_1.00,336.32,24.11,0:35.08,76359116, 12 ,1027%
kraken2_chocophlanV30_RL_S001__insert_270_0.35,2478.74,49.34,3:36.04,77087104, 12 ,1170%
kraken2_chocophlanV30_ani99_cLOW_stTrue_r6_0.65,302.27,19.55,0:30.96,76450100, 12 ,1039%
kraken2_chocophlanV30_NA12878_NegControl_SL126488_0_0.00,283.24,23.84,0:41.92,76234904, 12 ,732%
kraken2_chocophlanV30_ani97_cHIGH_stTrue_r6_0.30,340.64,22.39,0:35.24,76479516, 12 ,1030%
kraken2_chocophlanV30_ani97_cLOW_stFalse_r1_0.70,310.34,22.94,0:32.87,76471308, 12 ,1013%
kraken2_chocophlanV30_ani100_cLOW_stFalse_r5_0.95,399.20,28.87,4:59.69,76413788, 12 ,142%
kraken2_chocophlanV30_UnAmbiguouslyMapped_ds.frankengenome_0.40,13.64,12.69,0:06.73,76129676, 12 ,390%
kraken2_chocophlanV30_RH_S001__insert_270_0.30,2445.80,49.04,3:33.23,77133332, 12 ,1170%
kraken2_chocophlanV30_Mavromatis_simHC_0.30,20.85,13.74,0:07.90,76120220, 12 ,437%
kraken2_chocophlanV30_ani100_cHIGH_stFalse_r1_0.45,315.88,20.08,0:33.58,76369836, 12 ,1000%
kraken2_chocophlanV30_Huttenhower_LC1_0.55,3.75,12.63,0:05.95,73522340, 12 ,275%
kraken2_chocophlanV30_MGRG_nanopore_R6_2d_pass_0.95,14.18,13.58,0:07.25,76067556, 12 ,382%
kraken2_chocophlanV30_ani97_cLOW_stTrue_r7_0.15,310.95,22.16,0:32.86,76474548, 12 ,1013%
kraken2_chocophlanV30_ani95_cLOW_stTrue_r2_0.85,319.62,22.37,0:33.45,76442300, 12 ,1022%
kraken2_chocophlanV30_ani97_cHIGH_stFalse_r9_0.30,323.16,19.80,0:33.06,76489756, 12 ,1037%
kraken2_chocophlanV30_MGRG_nanopore_b8.pass.2d_0.80,0.16,0.39,0:00.45,2334580, 12 ,120%
kraken2_chocophlanV30_MGRG_nanopore_b7.fail.2d_0.90,2.27,11.21,0:05.66,70347176, 12 ,238%
kraken2_chocophlanV30_ani100_cLOW_stFalse_r9_0.00,354.42,25.13,0:51.99,76478840, 12 ,729%
kraken2_chocophlanV30_ani95_cLOW_stFalse_r7_0.60,308.30,19.90,0:32.32,76442752, 12 ,1015%
kraken2_chocophlanV30_JGI_SRR033548_0.15,0.93,7.27,0:04.31,45827244, 12 ,190%
kraken2_chocophlanV30_ani95_cLOW_stTrue_r5_0.05,320.70,21.63,0:33.43,76470568, 12 ,1024%
kraken2_chocophlanV30_ani99_cHIGH_stTrue_r5_0.35,327.16,22.99,0:34.17,76480884, 12 ,1024%
kraken2_chocophlanV30_ani97_cLOW_stTrue_r0_0.95,290.99,18.83,0:29.90,76464280, 12 ,1036%
kraken2_chocophlanV30_ani99_cLOW_stFalse_r2_0.75,292.68,18.76,0:29.97,75314112, 12 ,1038%
kraken2_chocophlanV30_ani97_cHIGH_stFalse_r6_0.30,332.83,22.61,0:34.63,76481928, 12 ,1026%
kraken2_chocophlanV30_ani97_cLOW_stTrue_r8_0.15,337.17,21.98,0:34.97,76449548, 12 ,1026%
kraken2_chocophlanV30_ani99_cLOW_stTrue_r2_0.70,299.81,18.79,0:30.53,76438780, 12 ,1043%
kraken2_chocophlanV30_ani97_cHIGH_stTrue_r2_0.25,321.97,22.02,0:33.77,76481780, 12 ,1018%
kraken2_chocophlanV30_RH_S004__insert_270_0.90,2537.25,58.75,3:41.51,76261596, 12 ,1171%
kraken2_chocophlanV30_NegControl_LM_0.90,16.06,13.67,0:07.37,76087812, 12 ,403%
kraken2_chocophlanV30_ani100_cLOW_stFalse_r1_0.80,317.27,20.28,0:32.60,76374896, 12 ,1035%
kraken2_chocophlanV30_ani97_cLOW_stFalse_r5_0.65,323.78,21.63,0:33.71,76462876, 12 ,1024%
kraken2_chocophlanV30_ani100_cHIGH_stFalse_r5_0.50,370.41,24.48,0:37.96,76449160, 12 ,1040%
kraken2_chocophlanV30_Huttenhower_LC5_0.40,3.68,12.08,0:05.96,73239312, 12 ,264%
kraken2_chocophlanV30_ani97_cHIGH_stTrue_r0_1.00,326.78,22.19,0:33.96,76442556, 12 ,1027%
kraken2_chocophlanV30_JGI_SRR033547_0.15,0.09,0.05,0:00.05,208632, 12 ,254%
kraken2_chocophlanV30_ani95_cLOW_stFalse_r8_0.60,283.65,18.79,0:29.27,76454724, 12 ,1033%
kraken2_chocophlanV30_UnAmbiguouslyMapped_ds.hous2_0.55,7.31,11.14,0:05.30,74814308, 12 ,348%
kraken2_chocophlanV30_ani100_cLOW_stFalse_r6_0.00,334.79,24.88,0:51.20,76394128, 12 ,702%
kraken2_chocophlanV30_HMP_even_454_SRR072233_0.00,137.01,17.49,0:18.74,76147340, 12 ,824%
kraken2_chocophlanV30_ani100_cHIGH_stTrue_r1_0.40,349.98,24.15,0:36.24,76465736, 12 ,1032%
kraken2_chocophlanV30_ani99_cHIGH_stFalse_r4_0.20,314.42,22.67,0:34.28,76471892, 12 ,983%
kraken2_chocophlanV30_ani100_cLOW_stTrue_r5_0.35,312.13,20.34,0:32.15,76473332, 12 ,1033%
kraken2_chocophlanV30_RM2_S002__insert_270_0.60,2426.22,51.31,3:31.67,76771676, 12 ,1170%
kraken2_chocophlanV30_ani99_cHIGH_stFalse_r2_0.05,315.76,23.83,0:40.22,76454672, 12 ,844%
kraken2_chocophlanV30_ani100_cLOW_stTrue_r3_0.10,312.99,20.50,0:32.18,76453024, 12 ,1036%
kraken2_chocophlanV30_ani97_cHIGH_stFalse_r7_0.95,297.70,19.23,0:30.49,76438028, 12 ,1039%
kraken2_chocophlanV30_ani100_cLOW_stFalse_r2_1.00,326.08,20.49,0:33.85,76377636, 12 ,1023%
kraken2_chocophlanV30_ani100_cLOW_stFalse_r0_0.25,325.92,21.83,0:34.08,76322876, 12 ,1020%
kraken2_chocophlanV30_ani100_cHIGH_stTrue_r7_0.65,327.40,22.19,0:34.18,76467404, 12 ,1022%
kraken2_chocophlanV30_ani97_cHIGH_stTrue_r3_0.80,324.65,21.99,0:33.81,76452188, 12 ,1025%
kraken2_chocophlanV30_ani97_cHIGH_stTrue_r4_0.00,330.08,22.57,0:37.66,76467384, 12 ,936%
kraken2_chocophlanV30_ani97_cLOW_stFalse_r3_0.40,320.62,24.15,0:33.86,76433632, 12 ,1018%
kraken2_chocophlanV30_ani100_cHIGH_stFalse_r3_0.75,330.23,21.79,0:34.56,76345296, 12 ,1018%
kraken2_chocophlanV30_Huttenhower_LC3_0.65,3.68,12.09,0:05.85,72915424, 12 ,269%
kraken2_chocophlanV30_ani100_cLOW_stTrue_r4_0.90,316.66,21.55,0:33.09,76461008, 12 ,1022%
kraken2_chocophlanV30_ani97_cHIGH_stFalse_r0_0.15,326.52,22.23,0:34.25,76430264, 12 ,1018%
kraken2_chocophlanV30_ani99_cHIGH_stFalse_r5_0.85,335.27,21.60,0:34.68,76443860, 12 ,1028%
kraken2_chocophlanV30_ani99_cLOW_stTrue_r4_0.55,349.23,21.03,0:35.74,76451996, 12 ,1035%
kraken2_chocophlanV30_ani95_cLOW_stTrue_r3_0.20,306.24,21.74,0:32.30,76469888, 12 ,1015%
kraken2_chocophlanV30_ani99_cHIGH_stTrue_r3_0.10,309.86,20.36,0:32.55,76503676, 12 ,1014%
kraken2_chocophlanV30_ani97_cHIGH_stFalse_r8_0.95,324.42,21.52,0:33.67,76460360, 12 ,1027%
kraken2_chocophlanV30_HMP_even_illum_SRR172902_0.60,62.96,13.40,0:10.36,76210996, 12 ,737%
kraken2_chocophlanV30_ani99_cLOW_stFalse_r4_0.50,332.69,20.21,0:33.68,76318408, 12 ,1047%
kraken2_chocophlanV30_ani100_cHIGH_stTrue_r8_0.65,347.03,22.02,0:36.00,76487248, 12 ,1024%
kraken2_chocophlanV30_ABRF_MGRG_5ng_0.70,69.20,13.92,0:11.09,64677816, 12 ,749%
kraken2_chocophlanV30_MGRG_nanopore_b1.pass.2d_0.85,0.14,0.35,0:00.40,2155956, 12 ,122%
kraken2_chocophlanV30_ani95_cLOW_stFalse_r1_0.45,312.84,21.93,0:33.08,76455336, 12 ,1011%
kraken2_chocophlanV30_RM2_S001__insert_270_0.00,2560.39,57.79,3:59.25,78026788, 12 ,1094%
kraken2_chocophlanV30_NegControl_MH1_0.75,16.06,13.52,0:07.45,76080928, 12 ,396%
kraken2_chocophlanV30_ani97_cLOW_stTrue_r1_0.30,308.74,22.12,0:32.44,76491084, 12 ,1019%
kraken2_chocophlanV30_ani99_cHIGH_stTrue_r4_0.90,298.85,19.66,0:30.79,76463788, 12 ,1034%
kraken2_chocophlanV30_ani97_cHIGH_stTrue_r0_0.15,342.95,23.52,0:35.55,76476936, 12 ,1030%
