File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r4_1.00,382.34,200.47,1:53.26,1097773612, 12 ,514%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r6_0.25,374.16,203.32,1:56.18,1112720968, 12 ,497%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r9_0.50,386.50,200.47,1:51.35,1117630516, 12 ,527%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.frankengenome.mix_0.50,129.94,182.45,1:25.87,1009697116, 12 ,363%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.nycsm_0.30,8.79,42.32,0:18.73,255304040, 12 ,272%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r0_0.15,366.38,205.33,1:54.54,1082384056, 12 ,499%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r7_0.55,401.67,196.27,1:54.14,1113668096, 12 ,523%
GTDBr202RefSeqV205_NegControl_LM_0.90,17.58,136.42,0:57.27,792976880, 12 ,268%
GTDBr202RefSeqV205_MGRG_nanopore_b7.pass.2d_0.95,0.37,2.65,0:02.89,14434252, 12 ,104%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r2_0.10,414.00,169.09,1:43.77,672322728, 12 ,561%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r1_1.00,412.75,207.99,2:00.51,1119451816, 12 ,515%
GTDBr202RefSeqV205_JGI_SRR033548_0.15,1.09,9.04,0:05.14,45902652, 12 ,197%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r3_0.25,392.37,226.95,2:03.70,1117155740, 12 ,500%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r8_0.95,349.90,198.83,1:51.20,1070583952, 12 ,493%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r4_0.65,367.60,198.80,1:59.77,1115178468, 12 ,472%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r6_0.45,402.45,214.62,2:08.18,1112274944, 12 ,481%
GTDBr202RefSeqV205_NA12878_NegControl_SL126486_0_0.10,455.81,201.49,1:55.98,1037995816, 12 ,566%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r7_0.05,383.60,198.87,1:57.89,1083671420, 12 ,494%
GTDBr202RefSeqV205_MGRG_nanopore_b8.fail.2d_0.85,1.76,17.19,0:09.20,95459160, 12 ,205%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r0_0.45,402.54,203.90,2:00.39,1121630932, 12 ,503%
GTDBr202RefSeqV205_HMP_even_illum_SRR172902_0.55,75.06,155.65,1:12.97,919116748, 12 ,316%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.hous2_0.85,8.35,45.68,0:20.43,279737492, 12 ,264%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r6_0.50,343.75,207.30,1:53.23,1104970744, 12 ,486%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r9_0.25,382.94,201.57,1:55.93,1121362728, 12 ,504%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r0_0.85,382.80,184.49,1:49.07,1029999080, 12 ,520%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r4_0.55,391.02,226.66,1:56.01,1059443076, 12 ,532%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r8_0.55,389.15,207.23,2:00.31,1113321252, 12 ,495%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.buccal_0.20,8.88,21.16,0:09.80,125982388, 12 ,306%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r5_0.90,407.68,172.58,1:45.15,832245612, 12 ,551%
GTDBr202RefSeqV205_MGRG_nanopore_b1.fail.2d_0.80,0.25,1.52,0:01.64,7643088, 12 ,107%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r9_0.30,364.13,192.10,1:51.17,1076922336, 12 ,500%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r2_0.80,419.88,197.62,1:53.79,1121055712, 12 ,542%
GTDBr202RefSeqV205_NegControl_MH1_0.15,18.37,137.01,0:58.63,794030868, 12 ,265%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r0_0.75,358.10,205.90,1:56.64,1115743396, 12 ,483%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r2_0.70,378.78,182.19,1:44.91,1019074964, 12 ,534%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r0_0.60,391.96,208.65,2:01.01,1118659844, 12 ,496%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r8_0.00,462.35,488.31,5:09.78,774030160, 12 ,306%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r1_0.20,410.70,193.65,1:54.34,1101614004, 12 ,528%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r8_0.80,404.14,207.36,1:58.21,1120394632, 12 ,517%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r9_0.60,388.28,204.21,1:58.34,1112869352, 12 ,500%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r6_0.60,387.83,205.15,2:01.14,1121090976, 12 ,489%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r4_0.35,412.36,153.78,1:30.37,799976960, 12 ,626%
GTDBr202RefSeqV205_ZymoMock_0.35,307.73,151.26,1:25.39,812581616, 12 ,537%
GTDBr202RefSeqV205_ABRF_MGRG_5ng_0.70,78.22,42.06,0:16.20,100407268, 12 ,742%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r5_0.00,391.17,201.07,1:56.02,1122612388, 12 ,510%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r2_0.40,359.99,203.41,1:57.66,1104593304, 12 ,478%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r6_0.30,375.78,196.81,1:54.90,1101841396, 12 ,498%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r1_0.70,399.32,197.73,1:54.26,1107172500, 12 ,522%
GTDBr202RefSeqV205_NA12878_NegControl_SL126488_0_0.00,415.57,510.62,4:27.61,1100749296, 12 ,346%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r5_0.10,378.84,195.18,1:47.69,1116064292, 12 ,533%
GTDBr202RefSeqV205_Huttenhower_HC1_0.15,16.99,84.49,0:34.25,432803808, 12 ,296%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r0_0.80,386.62,143.10,1:24.81,673416588, 12 ,624%
GTDBr202RefSeqV205_MGRG_nanopore_R6_2d_fail_1.00,3.48,33.86,0:14.20,190371780, 12 ,262%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r0_0.00,570.42,2426.48,53:07.36,888819720, 12 ,94%
GTDBr202RefSeqV205_Huttenhower_LC5_0.85,4.53,27.80,0:11.65,147488372, 12 ,277%
GTDBr202RefSeqV205_RM1_S001__insert_5000_0.65,1005.54,223.02,2:51.56,1122665220, 12 ,716%
GTDBr202RefSeqV205_Huttenhower_LC2_0.05,4.33,29.63,0:12.96,153252140, 12 ,261%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r9_0.60,397.02,207.78,2:03.07,1121808052, 12 ,491%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r6_0.60,379.66,188.93,1:46.51,1063617448, 12 ,533%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r7_0.80,394.54,202.33,1:56.43,1118546296, 12 ,512%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r7_0.00,449.35,462.42,5:22.02,758678188, 12 ,283%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r2_0.90,396.93,208.10,2:01.68,1112693300, 12 ,497%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r9_0.85,396.30,198.22,1:57.62,1115383284, 12 ,505%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r4_0.75,388.11,205.77,2:04.87,1118366120, 12 ,475%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r5_0.35,379.11,191.58,1:51.75,1094431100, 12 ,510%
GTDBr202RefSeqV205_RM2_S002__insert_270_0.55,2948.91,264.02,5:37.09,1123417892, 12 ,953%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r2_0.75,396.43,206.99,2:03.12,1121815396, 12 ,490%
GTDBr202RefSeqV205_NegControl_MH2_0.80,18.26,136.88,0:58.62,795039840, 12 ,264%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r0_0.20,379.80,203.86,2:01.92,1101421164, 12 ,478%
GTDBr202RefSeqV205_JGI_SRR033548_1.00,1.27,9.09,0:05.30,45911400, 12 ,195%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r1_0.15,396.27,205.51,1:58.52,1122259840, 12 ,507%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r6_0.55,381.72,192.69,1:54.02,1093391584, 12 ,503%
GTDBr202RefSeqV205_HMP_even_454_SRR072233_0.55,156.45,133.29,1:00.77,620380732, 12 ,476%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r6_0.95,408.55,208.81,2:01.17,1120047344, 12 ,509%
GTDBr202RefSeqV205_MGRG_nanopore_b3.fail.2d_0.00,0.20,1.09,0:04.13,988184, 12 ,31%
GTDBr202RefSeqV205_ABRF_MGRG_10ng_0.60,102.18,45.77,0:18.55,71078032, 12 ,797%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r4_0.60,366.86,199.78,1:57.09,1108304160, 12 ,483%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r6_0.65,398.10,196.26,1:56.24,1083533780, 12 ,511%
GTDBr202RefSeqV205_Huttenhower_LC6_0.10,4.22,28.50,0:12.08,148189832, 12 ,270%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r2_0.75,347.58,201.66,1:52.47,1058273588, 12 ,488%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r3_0.95,376.03,195.63,1:51.45,1072422804, 12 ,512%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r3_0.15,394.34,155.12,1:21.90,621074416, 12 ,670%
GTDBr202RefSeqV205_Huttenhower_HC2_0.80,17.09,86.55,0:34.79,449158488, 12 ,297%
GTDBr202RefSeqV205_RH_S003__insert_270_0.25,2914.36,260.63,5:33.48,1124219516, 12 ,952%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r6_0.85,381.64,188.89,1:48.06,1114233804, 12 ,527%
GTDBr202RefSeqV205_Mavromatis_simHC_0.55,24.81,120.92,0:49.60,647222312, 12 ,293%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r9_0.55,366.89,206.82,1:58.28,1111311200, 12 ,485%
GTDBr202RefSeqV205_JGI_SRR033547_1.00,0.11,0.03,0:00.06,145208, 12 ,244%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r0_1.00,391.06,200.42,1:54.33,1097754508, 12 ,517%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r2_0.25,366.05,194.94,1:52.50,1088208740, 12 ,498%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r9_0.95,402.41,216.68,1:53.61,1115592332, 12 ,544%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r5_0.65,385.58,196.23,1:51.61,1112513436, 12 ,521%
GTDBr202RefSeqV205_RM2_S001__insert_270_0.35,2919.12,264.35,5:34.30,1123813728, 12 ,952%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r1_0.05,394.24,200.29,2:07.42,1107140780, 12 ,466%
GTDBr202RefSeqV205_MGRG_nanopore_b4.fail.2d_0.65,0.45,3.83,0:04.13,19934808, 12 ,103%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r4_0.95,383.04,135.46,1:20.07,695059088, 12 ,647%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r9_0.65,366.14,193.30,1:48.73,1099570896, 12 ,514%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r4_0.15,385.61,200.43,2:03.22,1097478520, 12 ,475%
GTDBr202RefSeqV205_Huttenhower_LC1_0.90,4.34,28.28,0:11.87,147379464, 12 ,274%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r7_0.55,367.60,202.02,1:57.01,1112191124, 12 ,486%
GTDBr202RefSeqV205_MGRG_nanopore_R6_2d_fail_0.60,3.44,33.96,0:14.21,190382500, 12 ,263%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r2_0.45,388.78,189.76,1:52.36,1051414916, 12 ,514%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r4_0.75,364.77,177.20,1:44.19,1052783264, 12 ,520%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r8_0.85,356.74,199.02,1:54.68,1089249308, 12 ,484%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r3_0.35,379.74,197.00,1:52.64,1110551556, 12 ,512%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r8_0.45,407.43,197.46,1:57.47,1122472328, 12 ,514%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r9_0.70,382.61,139.70,1:22.06,669743620, 12 ,636%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r4_0.25,405.11,196.80,1:57.85,1114016268, 12 ,510%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r5_0.45,392.80,142.46,1:20.27,732698168, 12 ,666%
GTDBr202RefSeqV205_MGRG_nanopore_b4.pass.2d_0.20,0.11,0.01,0:00.04,63460, 12 ,280%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r9_1.00,415.59,212.94,2:01.19,1119774156, 12 ,518%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r6_1.00,363.81,190.54,1:50.28,1066147456, 12 ,502%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.frankengenome_0.35,16.93,102.14,0:43.88,604067240, 12 ,271%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r2_0.30,367.20,197.26,1:55.60,1083762500, 12 ,488%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r0_0.35,355.80,169.66,1:35.86,899567144, 12 ,548%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r8_0.55,405.41,195.62,1:54.34,1115614940, 12 ,525%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r7_0.85,365.17,211.52,1:58.94,1103861096, 12 ,484%
GTDBr202RefSeqV205_RM1_S002__insert_5000_0.45,1005.01,223.95,2:51.18,1122918996, 12 ,717%
GTDBr202RefSeqV205_MGRG_nanopore_b3.pass.2d_0.45,0.11,0.03,0:00.06,132448, 12 ,246%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r6_0.70,356.38,116.81,1:09.38,542713444, 12 ,681%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r7_0.45,382.05,204.21,1:59.27,1122401476, 12 ,491%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r0_0.05,385.33,201.84,1:58.93,1081821812, 12 ,493%
GTDBr202RefSeqV205_RH_S004__insert_270_0.00,2994.65,261.94,5:50.94,1124382824, 12 ,927%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r2_0.25,372.08,211.71,2:00.72,1110697000, 12 ,483%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r9_1.00,398.67,197.39,1:57.65,1113552704, 12 ,506%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r6_1.00,397.39,204.56,2:15.86,1122108532, 12 ,443%
GTDBr202RefSeqV205_Carma_eval_carma_0.40,1.57,11.85,0:07.80,54399124, 12 ,172%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r3_0.65,358.14,200.90,1:54.61,1098836244, 12 ,487%
GTDBr202RefSeqV205_BioPool_0.45,18.14,32.70,0:10.47,100402296, 12 ,485%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r4_0.25,396.29,208.76,2:00.68,1120425632, 12 ,501%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.hous1_0.65,12.69,70.26,0:30.27,419673744, 12 ,274%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r0_1.00,367.98,195.68,1:54.24,1119230516, 12 ,493%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.cityparks_0.20,21.25,121.01,0:51.61,699518060, 12 ,275%
GTDBr202RefSeqV205_JGI_SRR033547_0.60,0.11,0.03,0:00.06,145428, 12 ,241%
GTDBr202RefSeqV205_Huttenhower_LC4_0.55,4.56,26.05,0:11.03,138125424, 12 ,277%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r0_0.30,364.06,214.94,1:56.68,1077087988, 12 ,496%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r8_0.70,366.32,192.51,1:52.65,1102832392, 12 ,496%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r1_0.50,392.64,118.94,1:07.17,519748784, 12 ,761%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r9_0.30,379.78,202.13,1:56.62,1121623688, 12 ,498%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r3_0.40,383.08,201.37,1:59.41,1110388704, 12 ,489%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r9_0.25,383.36,196.44,1:55.64,1119397796, 12 ,501%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.frankengenome.mix_0.25,130.15,183.77,1:26.28,1009701888, 12 ,363%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r6_0.50,390.06,211.99,1:51.40,1108370832, 12 ,540%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.nycsm_0.45,8.73,42.25,0:18.65,255380132, 12 ,273%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r0_0.60,362.69,198.86,1:53.67,1096339468, 12 ,494%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r7_0.20,364.87,197.78,1:58.23,1113877736, 12 ,475%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r2_0.65,375.72,131.82,1:22.30,689698476, 12 ,616%
GTDBr202RefSeqV205_JGI_SRR033548_0.60,1.11,9.04,0:05.18,45882316, 12 ,195%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r3_0.50,398.13,215.94,2:04.21,1120395352, 12 ,494%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r4_0.10,390.01,198.72,1:57.98,1115133792, 12 ,498%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r6_0.30,358.09,199.94,1:54.86,1118616488, 12 ,485%
GTDBr202RefSeqV205_NA12878_NegControl_SL126486_0_0.65,434.21,201.07,1:52.65,1037940756, 12 ,563%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r7_0.70,357.55,191.19,1:53.79,1083690980, 12 ,482%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r0_0.30,354.39,204.99,1:58.99,1121631696, 12 ,470%
GTDBr202RefSeqV205_HMP_even_illum_SRR172902_0.20,78.29,160.94,1:17.31,919708608, 12 ,309%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r9_0.50,369.16,201.23,1:56.81,1121300616, 12 ,488%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r6_0.25,363.01,203.50,1:58.11,1112946472, 12 ,479%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r4_0.20,411.23,195.76,1:48.90,1063390032, 12 ,557%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r4_1.00,369.86,193.60,1:51.83,1108741140, 12 ,503%
GTDBr202RefSeqV205_ABRF_MGRG_10ng_1.00,102.64,42.93,0:16.97,71024400, 12 ,857%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r3_0.90,360.65,200.24,1:57.89,1108056060, 12 ,475%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r8_0.20,356.07,199.06,1:54.68,1114424752, 12 ,484%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.buccal_0.55,8.90,21.45,0:09.72,125951076, 12 ,312%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r9_0.45,393.37,193.53,1:54.91,1074615824, 12 ,510%
GTDBr202RefSeqV205_RH_S005__insert_270_0.90,3007.19,272.67,5:42.47,1122587456, 12 ,957%
GTDBr202RefSeqV205_NegControl_MH1_0.60,17.90,136.96,0:57.66,794161268, 12 ,268%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r1_0.95,375.81,213.38,2:01.01,1120002196, 12 ,486%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r0_0.00,380.29,215.31,2:18.43,1119149968, 12 ,430%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r2_0.05,474.99,728.75,11:07.99,1019632924, 12 ,180%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r7_0.95,377.07,205.32,1:57.37,1121003440, 12 ,496%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r0_0.15,416.09,214.62,1:58.62,1113083352, 12 ,531%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r8_0.75,382.52,156.86,1:28.06,764436252, 12 ,612%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r5_0.85,370.27,189.06,1:51.46,1075915848, 12 ,501%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r1_0.55,364.68,207.30,1:52.15,1085399072, 12 ,510%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r7_0.80,361.54,199.20,1:55.58,1112228452, 12 ,485%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r6_0.15,401.45,203.38,2:03.42,1122163100, 12 ,490%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r9_0.15,398.55,200.79,2:00.80,1112306428, 12 ,496%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r4_0.40,392.31,160.95,1:34.84,805526492, 12 ,583%
GTDBr202RefSeqV205_ZymoMock_0.40,306.48,151.96,1:24.88,812583920, 12 ,540%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r5_0.75,369.92,203.87,1:58.46,1122555352, 12 ,484%
GTDBr202RefSeqV205_ABRF_MGRG_5ng_0.05,76.34,43.65,0:18.71,100410620, 12 ,641%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r9_0.85,402.80,200.39,1:59.42,1114707288, 12 ,505%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r2_0.35,363.29,205.52,1:55.02,1096087928, 12 ,494%
GTDBr202RefSeqV205_MGRG_nanopore_b9.pass.2d_0.80,0.09,0.02,0:00.04,51804, 12 ,276%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r6_0.45,388.32,192.50,1:48.56,1098308568, 12 ,535%
GTDBr202RefSeqV205_NA12878_NegControl_SL126488_0_0.75,298.06,204.46,1:47.07,1100671868, 12 ,469%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r1_0.05,399.44,198.97,1:54.15,1107224408, 12 ,524%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r8_0.95,383.62,206.41,1:59.91,1117112076, 12 ,492%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r5_0.65,376.22,198.42,1:55.43,1115451432, 12 ,497%
GTDBr202RefSeqV205_Huttenhower_HC1_0.60,16.52,84.40,0:33.71,432791656, 12 ,299%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r0_0.75,368.99,166.66,1:38.97,889334848, 12 ,541%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r1_0.95,376.85,203.12,1:54.64,1107584828, 12 ,505%
GTDBr202RefSeqV205_RM1_S001__insert_5000_0.10,997.88,224.13,2:51.35,1123097428, 12 ,713%
GTDBr202RefSeqV205_Huttenhower_LC2_0.70,4.33,29.02,0:12.41,153296188, 12 ,268%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r6_0.15,373.41,185.83,1:51.69,1066242560, 12 ,500%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r9_0.15,382.49,208.97,2:01.89,1121024180, 12 ,485%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r8_0.80,366.00,198.81,1:56.08,1116720820, 12 ,486%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r7_0.75,373.14,158.01,1:30.38,751729096, 12 ,587%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r6_0.85,397.39,202.83,1:59.31,1112475680, 12 ,503%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r4_0.00,406.53,219.63,2:14.93,1120471952, 12 ,464%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r1_0.90,378.61,173.74,1:42.55,983563196, 12 ,538%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r5_0.40,358.81,192.14,1:51.71,1094592732, 12 ,493%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r3_0.95,365.82,204.52,1:59.09,1119663004, 12 ,478%
GTDBr202RefSeqV205_RM2_S002__insert_270_0.20,2920.59,264.99,5:34.98,1124310364, 12 ,950%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r2_0.00,386.31,232.35,2:09.91,1113501636, 12 ,476%
GTDBr202RefSeqV205_ABRF_MGRG_1ng_0.80,84.91,40.94,0:16.09,83627072, 12 ,782%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r0_0.55,391.23,200.59,1:52.84,1088965740, 12 ,524%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r1_0.60,406.24,202.66,1:55.58,1118672536, 12 ,526%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r6_0.20,365.27,200.85,1:57.05,1093275156, 12 ,483%
GTDBr202RefSeqV205_HMP_even_454_SRR072233_0.20,153.02,129.18,1:00.70,620464748, 12 ,464%
GTDBr202RefSeqV205_MGRG_nanopore_b3.fail.2d_0.75,0.14,0.19,0:00.24,988092, 12 ,137%
GTDBr202RefSeqV205_ABRF_MGRG_10ng_0.15,104.13,43.35,0:17.35,71031012, 12 ,849%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r5_0.80,402.50,205.42,2:04.46,1121422856, 12 ,488%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r4_0.15,357.12,200.48,2:01.01,1108017628, 12 ,460%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r6_0.10,379.82,197.62,1:54.64,1083533132, 12 ,503%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r3_0.80,400.86,198.69,1:53.67,1117704076, 12 ,527%
GTDBr202RefSeqV205_Huttenhower_LC6_0.65,4.11,28.43,0:12.20,148215812, 12 ,266%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r2_0.00,393.50,195.97,1:58.06,1072913516, 12 ,499%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r3_0.60,351.48,132.14,1:18.34,637257444, 12 ,617%
GTDBr202RefSeqV205_RH_S003__insert_270_0.50,2911.70,267.07,5:33.95,1123479796, 12 ,951%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r2_0.90,403.98,199.51,1:55.51,1109036404, 12 ,522%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r9_0.20,359.96,206.52,1:58.31,1115457524, 12 ,478%
GTDBr202RefSeqV205_Mavromatis_simHC_0.20,24.18,119.70,0:49.41,647182240, 12 ,291%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r2_0.50,384.96,189.58,1:47.87,1084557736, 12 ,532%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r5_0.10,405.82,197.58,1:56.70,1112570340, 12 ,517%
GTDBr202RefSeqV205_RM2_S001__insert_270_0.40,2977.31,260.13,5:39.32,1123704724, 12 ,954%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r1_0.70,369.12,196.75,1:55.34,1109516828, 12 ,490%
