Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Weighted unifrac distance raw,Weighted unifrac distance relative abundance,Unweighted unifrac distance raw,Unweighted unifrac distance relative abundance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Faith's phylogenetic diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean Precision,Mean Recall,Mean F1 score
ABRF_MGRG_10ng-kraken2_refseqV205_100GB-0.00,0.7755489568110444,0.6727347736367306,0.0009026900162484,0.5217387519044806,1.0,0.5876928934041264,0.0018037518037518,2354415.0,112.525893515074,2.170768622056152,39557870.26368643,368.0,0.997098991341605,0.1558441558441558,0.4123071065958735,0.3851470766881847,0.8261987057328533,3.4237127088250063,11203.0,8057.852476290833,0.4178225205482014,0.2753196523083371,0.0010387609828277,5539.0,0.3368187318264895,0.7608693759522402,0.29474832260393913
ABRF_MGRG_10ng-kraken2_refseqV205_100GB-0.05,0.5704996735176145,0.8626187060711233,0.0035612535612535,0.4921236901837629,1.0,0.6267097007177358,0.007097232079489,1885446.0,53.85529134642055,2.370010639822889,39557780.91308358,314.5,0.992528735632184,0.1772151898734177,0.3732902992822642,0.3252968196801358,0.7560443788959847,2.634670863554052,4350.0,2276.227272727273,0.4942966106747806,0.2519931522025864,0.0029195913134833,1404.0,0.4330899798161884,0.7460618450918814,0.3169034663986124
ABRF_MGRG_10ng-kraken2_refseqV205_100GB-0.10,0.2055436709057554,0.9385915416255072,0.010548523206751,0.1929215509467989,1.0,0.3200573411029599,0.0208768267223382,2636239.0,33.50316173884439,4.447401170691867,39557698.543341234,309.5,0.9833162217659136,0.0845070422535211,0.6799426588970401,0.3232035749240979,0.7515996183322224,2.451306593219668,1948.0,945.6233766233764,0.4987546880467778,0.2757765101971531,0.0084931618348792,474.0,0.4745700324161291,0.5964607754733995,0.17046708391264906
ABRF_MGRG_10ng-kraken2_refseqV205_100GB-0.15,0.043340381207052,0.9283218664581344,0.025,0.0402338235751375,1.0,0.0771250194085091,0.048780487804878,3096695.0,21.896882706987697,8.150447763103456,39557511.77026174,346.0,0.9678217821782178,0.0845070422535211,0.9228749805914908,0.3615703042607992,0.7204628474249131,2.3015679084276077,1010.0,605.0454545454545,0.5294686405692856,0.3011003675744765,0.0178867100631889,200.0,0.4766609332290672,0.5201169117875688,0.06295275360669356
ABRF_MGRG_10ng-kraken2_refseqV205_100GB-0.20,0.0093305556419265,0.9846041055718476,0.0602409638554216,0.0091869033923074,1.0,0.0182039537809586,0.1136363636363636,3187016.0,15.116104848055585,11.235128009210728,39556434.5625,374.0,0.9368932038834952,0.0,0.9817960462190414,0.3165755798453747,0.6974199064555859,2.09047826992606,515.0,378.0,0.5515800324664891,0.3279161317256953,0.0398181936886599,83.0,0.5224225347136346,0.5045934516961537,0.06592015870866111
ABRF_MGRG_10ng-kraken2_refseqV205_100GB-0.25,0.0028655825378564,0.9847005208333334,0.15625,0.0028217406175181,1.0,0.0056273555831428,0.2702702702702703,3207166.0,14.293335096282796,13.673486561198535,39555519.54545455,292.5,0.8628691983122363,0.0298507462686567,0.9943726444168572,0.2714409722222222,0.7346630331910686,2.173885094213576,237.0,158.5,0.5168471261043441,0.4347770188427151,0.1177747691014462,32.0,0.5704752604166667,0.5014108703087591,0.13794881292670655
ABRF_MGRG_10ng-kraken2_refseqV205_100GB-0.30,0.0010714840956437,0.997968659315148,0.4166666666666667,0.0010693075464071,1.0,0.0021363260534249,0.5882352941176471,3212668.0,12.248306345561929,15.971477470564434,39552108.71428572,329.0,0.7045454545454546,0.0,0.997863673946575,0.2961694718514219,0.7121916483451336,2.023636743104193,110.0,33.0,0.5381954543769072,0.5644791940493422,0.2895445279964108,12.0,0.7073176629909074,0.5005346537732035,0.295185810085536
ABRF_MGRG_10ng-kraken2_refseqV205_100GB-0.35,0.0004632940518018,1.0,1.0,0.0004632940518018,0.8,0.0009261590196389,0.888888888888889,3214610.0,5.277413418748758,15.215499764492366,39540075.0,361.0,0.0923076923076923,0.0923076923076923,0.9990738409803612,0.3302013422818792,0.6822692671501284,1.8103238635350407,29.5,4.0,0.564812913416848,0.9051619317675206,0.7868297717304088,4.0,1.0,0.4002316470259009,0.4449075239542639
ABRF_MGRG_10ng-kraken2_refseqV205_100GB-0.40,0.00022387363577,1.0,1.0,0.00022387363577,0.8,0.0004476470551662,0.888888888888889,3215380.0,4.644276151709037,16.449005009604505,39549253.0,235.5,0.0923076923076923,0.0923076923076923,0.9995523529448336,0.2333333333333333,0.7317399691358024,1.9463390747477127,29.5,4.0,0.5201038381503292,0.9731695373738566,0.9319316008226308,4.0,1.0,0.40011193681788504,0.4446682679720276
ABRF_MGRG_10ng-kraken2_refseqV205_100GB-0.45,0.0001050962345698,1.0,1.0,0.0001050962345698,0.8,0.0002101703810239,0.888888888888889,3215762.0,3.974948674288027,17.993600514309435,39553904.0,217.5,0.0923076923076923,0.0923076923076923,0.999789829618976,0.2538461538461539,0.7238016876159798,1.92457406332835,29.5,4.0,0.5302450206014352,0.962287031664175,0.9051467325854092,4.0,1.0,0.4000525481172849,0.4445495296349564
