Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Weighted unifrac distance raw,Weighted unifrac distance relative abundance,Unweighted unifrac distance raw,Unweighted unifrac distance relative abundance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Faith's phylogenetic diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean Precision,Mean Recall,Mean F1 score
ABRF_MGRG_10ng-kraken2_chocophlan-0.00,0.8117536768135319,0.7453564797843935,0.0015337423312883,0.6050458630017723,0.8,0.6679118367414186,0.0030616150019135,1935005.0,90.39022842954576,1.0873183447416392,39557924.25279979,1051.5,0.9930357346729078,0.1866666666666666,0.3320881632585813,0.3188549654285587,0.8114071375303327,3.146862183832883,4377.5,3519.435779816514,0.4347068911753919,0.2772876520669549,0.0020331394189626,2608.0,0.3734451110578409,0.7025229315008862,0.33548672587166606
ABRF_MGRG_10ng-kraken2_chocophlan-0.05,0.8084767264699481,0.8103276667197407,0.0032467532467532,0.6551310593576071,0.8,0.7245114628999274,0.0064672594987873,1602308.0,68.16365344454542,0.975031109141256,39557913.72708736,1045.5,0.9863991081382386,0.1159420289855072,0.2754885371000725,0.3043490701661672,0.7849784810794771,2.698323662772635,2240.5,1914.0,0.463923766665377,0.2628206646819016,0.0037749166491021,1232.0,0.4067872099832469,0.7275655296788035,0.3654893611993574
ABRF_MGRG_10ng-kraken2_chocophlan-0.10,0.8042697677311029,0.8345492095451502,0.0056022408963585,0.6712026989210534,0.8,0.744015901530181,0.0111265646731571,1485402.0,56.92462907285186,0.9017484440909468,39557907.09970701,1068.4285714285716,0.9771621115687008,0.0895522388059701,0.2559840984698189,0.2965387928301578,0.775105475658476,2.5070633005131886,1333.5,1236.425287356322,0.47436121260288,0.2644642840537356,0.0062276315005462,714.0,0.42007572522075437,0.7356013494605267,0.37757123310166907
ABRF_MGRG_10ng-kraken2_chocophlan-0.15,0.7994070458008147,0.8417536862503029,0.0086393088552915,0.6729038276173005,0.8,0.747917297742745,0.017094017094017,1458821.0,49.386569881295706,0.8259087538526059,39557899.70367046,1040.8333333333333,0.9653605905735376,0.0895522388059701,0.2520827022572551,0.2871372822662864,0.7726781005388814,2.439492051058752,878.5,706.1960784313726,0.4768685566090574,0.2754972683355193,0.0095011840871596,463.0,0.4251964975527972,0.7364519138086503,0.382505657418381
ABRF_MGRG_10ng-kraken2_chocophlan-0.20,0.7936230216722117,0.8462935051369883,0.0114942528735632,0.6716380087683841,0.8,0.7489176941341995,0.0226628895184135,1448361.0,44.95933633088752,0.7580307352805624,39557890.31135974,1040.6666666666667,0.9544436146377894,0.0895522388059701,0.2510823058658005,0.2771499127673838,0.7715289260276721,2.407665801236724,667.5,511.6764705882353,0.4780514709109837,0.2851690056223326,0.0125773611881338,348.0,0.42889387900527576,0.7358190043841921,0.38579029182630653
ABRF_MGRG_10ng-kraken2_chocophlan-0.25,0.7870383383601256,0.8503413803920206,0.014760147601476,0.6692512670625913,0.8,0.7490060539794902,0.0289855072463768,1442536.0,40.81162144433739,0.7059028071523445,39557878.00565288,1002.0,0.9423984891406988,0.0895522388059701,0.2509939460205098,0.2674080295702343,0.7701286338167574,2.386958150213817,527.5,320.6774193548387,0.4795001713566091,0.2953370617147105,0.0160526165639415,271.0,0.4325507639967483,0.7346256335312957,0.3889957806129335
ABRF_MGRG_10ng-kraken2_chocophlan-0.30,0.7789226081278567,0.8562296888778181,0.0177777777777777,0.6669366624172134,0.8,0.7498208852594206,0.0347826086956521,1431323.0,38.29222793866629,0.6667033349377818,39557862.18186803,997.0,0.9334787350054524,0.0895522388059701,0.2501791147405794,0.2575533922293505,0.7683411633544688,2.369641915899863,456.5,266.0526315789474,0.4813525434224742,0.3032644321501379,0.0191853007154872,225.0,0.4370037333277979,0.7334683312086068,0.39230174697753634
ABRF_MGRG_10ng-kraken2_chocophlan-0.35,0.769590497807904,0.8631999773744687,0.0213903743315508,0.6643105002953889,0.8,0.7508070382592011,0.0416666666666666,1418202.0,35.85630367293233,0.6423058455745332,39557842.54785912,940.875,0.9200524246395806,0.0895522388059701,0.2491929617407989,0.2565569597750375,0.7661322862906859,2.3513831495838025,379.5,205.4,0.4836350561681132,0.3115696346466214,0.0228658907126209,187.0,0.44229517585300976,0.7321552501476944,0.3962368524629339
ABRF_MGRG_10ng-kraken2_chocophlan-0.40,0.7586312614657504,0.8722228643424101,0.0236686390532544,0.6616955318553528,0.8,0.7525119635413002,0.0459770114942528,1399776.0,35.00306224470702,0.6312597835744732,39557819.12243001,843.1666666666666,0.9137199434229136,0.0895522388059701,0.2474880364586998,0.2550425151875086,0.7637308359033496,2.33172138869898,351.5,194.3,0.4861087379285261,0.3150600423603596,0.025044147364457,169.0,0.4479457516978323,0.7308477659276764,0.3992444875177765
ABRF_MGRG_10ng-kraken2_chocophlan-0.45,0.7449249090513355,0.8848566609329092,0.027027027027027,0.6591517676689158,0.8,0.7555073163890786,0.0522875816993464,1372057.0,33.60066072128091,0.6315688460866294,39557789.49638371,647.75,0.9042386185243328,0.0895522388059701,0.2444926836109213,0.2521102133650672,0.7610348852551707,2.306189290639747,316.5,161.9090909090909,0.4888705785356176,0.3198840707722029,0.0282750758995585,148.0,0.45594184397996806,0.7295758838344579,0.40389744904421254
