Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Weighted unifrac distance raw,Weighted unifrac distance relative abundance,Unweighted unifrac distance raw,Unweighted unifrac distance relative abundance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Faith's phylogenetic diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean Precision,Mean Recall,Mean F1 score
ABRF_MGRG_10ng-kraken2_minikraken-0.00,0.8017101458287988,0.8968596560631094,0.0060024009603841,0.7190214856503219,1.0,0.7981544504424902,0.0119331742243436,1169590.0,43.74036567780245,1.298147076701869,39554619.56003031,231.0,0.9810385064177364,0.0,0.2018455495575099,0.1878396512538898,0.7658409595117084,2.308179001684373,1714.0,1098.7018633540372,0.4840560215811457,0.2379033105817584,0.0051267727676602,833.0,0.4514310285117467,0.8595107428251609,0.4050438123334169
ABRF_MGRG_10ng-kraken2_minikraken-0.05,0.7873119616927334,0.8967305062964195,0.0138504155124653,0.7060066540219521,1.0,0.7900206222010676,0.0273224043715846,1206998.0,26.4484042550469,1.379692918020224,39549626.80639047,255.5,0.9599260172626388,0.0,0.2099793777989323,0.1948642101297189,0.7573183615714717,2.202176832850842,811.0,539.85,0.4926973311418486,0.2592060276313009,0.0114144733834442,361.0,0.4552904609044424,0.853003327010976,0.4086715132863261
ABRF_MGRG_10ng-kraken2_minikraken-0.10,0.7212975342806505,0.9160501171454868,0.0344827586206896,0.6607446907745406,1.0,0.7677286205498146,0.0666666666666666,1285823.0,19.367252044715205,1.6195858335373343,39548312.78402873,272.5,0.9116847826086956,0.0,0.2322713794501852,0.2115559119134913,0.7512809299889586,2.1643341934098888,368.0,202.1153846153846,0.4987483849381034,0.30144311944281,0.0277282788321449,145.0,0.4752664378830882,0.8303723453872702,0.41719764360824063
ABRF_MGRG_10ng-kraken2_minikraken-0.15,0.5625111159478872,0.9944745761962356,0.0632911392405063,0.5594030036379466,1.0,0.7160307506658453,0.119047619047619,1427000.0,16.50895284736967,2.1449959120834268,39551542.84750733,298.5,0.8536036036036037,0.0,0.2839692493341548,0.2280795006555775,0.7462462644700352,2.1398383844972515,222.0,104.0,0.5037614697491738,0.3394531742107369,0.0498839074099325,79.0,0.528882857718371,0.7797015018189732,0.41753918485673214
ABRF_MGRG_10ng-kraken2_minikraken-0.20,0.3413053076707814,0.9976523041491449,0.1111111111111111,0.3405040266160878,1.0,0.5077203894874369,0.1999999999999999,2123582.0,13.718593955947002,3.123028490637457,39550950.19092827,298.5,0.7993827160493827,0.0,0.492279610512563,0.2333709887835346,0.7461220418981034,2.1341912095142783,162.0,56.25,0.503883233128604,0.388610396541853,0.0875311208123987,45.0,0.554381707630128,0.6702520133080438,0.35386019474371844
ABRF_MGRG_10ng-kraken2_minikraken-0.25,0.1524340039177886,0.9979520360311112,0.15625,0.1521218245701315,1.0,0.264000930297061,0.2702702702702703,2727865.0,11.616108056244192,4.735143480886191,39549727.41897507,281.5,0.74,0.0,0.7359990697029389,0.2211070836299548,0.750649675856222,2.151277037701835,125.0,37.25,0.4993814793456512,0.4302554075403669,0.1253256842849777,32.0,0.5771010180155556,0.5760609122850657,0.2671356002836657
ABRF_MGRG_10ng-kraken2_minikraken-0.30,0.0513488386555144,0.9984316622563476,0.25,0.0512683063337582,1.0,0.0975286307431911,0.4,3051475.0,10.335304273862052,6.981659973844073,39548941.06081081,236.5,0.6813725490196079,0.0,0.9024713692568088,0.1863730221686659,0.7594376061570556,2.187568268646046,102.0,35.0,0.4905280394679043,0.5061556371643102,0.2078462855363977,20.0,0.6242158311281738,0.5256341531668791,0.24876431537159555
ABRF_MGRG_10ng-kraken2_minikraken-0.35,0.0162874288734803,0.9983582146538889,0.3571428571428571,0.0162606884114299,1.0,0.0320001762285978,0.5263157894736842,3163890.0,10.172274462835473,9.416500690052336,39549834.85897435,200.0,0.608433734939759,0.0,0.967999823771402,0.1759230269940055,0.7703427506314244,2.2317227518196305,83.0,24.0,0.4793446379756745,0.5861609430973521,0.3110224982009434,14.0,0.677750535898373,0.5081303442057149,0.279157982851141
ABRF_MGRG_10ng-kraken2_minikraken-0.40,0.0059855104007959,0.9987012987012988,0.4545454545454545,0.005977737010665,1.0,0.0118843401795787,0.625,3196900.0,10.280899304995106,11.59729301781908,39546274.45,154.5,0.5422535211267606,0.0,0.9881156598204212,0.1507532467532467,0.7785322961713611,2.2565377436613105,71.0,11.333333333333334,0.4708481427970606,0.6522856909512151,0.4104846410446915,11.0,0.7266233766233766,0.5029888685053325,0.31844217008978937
ABRF_MGRG_10ng-kraken2_minikraken-0.45,0.002559621902304,0.9980563654033042,0.4545454545454545,0.0025546469326202,1.0,0.0050962493936728,0.625,3207900.0,11.103590962069308,13.463546195981126,39549660.833333336,132.0,0.5422535211267606,0.0,0.9949037506063272,0.1286200194363459,0.7843963352382464,2.281085162974186,71.0,12.0,0.4648961252217198,0.659381486451444,0.4216490986345119,11.0,0.7263009099743793,0.5012773234663102,0.3150481246968364
ABRF_MGRG_10ng-kraken2_minikraken-0.50,0.0014007649015888,0.9980022197558268,0.5555555555555556,0.0013979664811417,1.0,0.0027920219958672,0.7142857142857143,3211613.0,10.815873035594835,14.80025109595096,39551163.3125,138.5,0.5289855072463768,0.0,0.9972079780041327,0.1238623751387347,0.7859748879343583,2.28641789864272,69.0,9.5,0.4634513893166088,0.7212845406760103,0.5191498793703855,9.0,0.7767788876556911,0.5006989832405708,0.3585388681407907
ABRF_MGRG_10ng-kraken2_minikraken-0.55,0.0006884114299928,0.9986449864498644,0.7142857142857143,0.0006874786231771,1.0,0.0013740113612282,0.8333333333333333,3213892.0,9.196312814610508,16.378284041009618,39549022.0,126.0,0.4921875,0.0,0.9986259886387716,0.1195121951219512,0.7865631291061481,2.2834651132432517,64.0,7.0,0.463247413209371,0.81338668484768,0.6693180154809788,7.0,0.8564653503677894,0.5003437393115886,0.4173536723472807
ABRF_MGRG_10ng-kraken2_minikraken-0.60,0.0003432729081807,0.9990942028985508,0.8333333333333334,0.0003429619725754,1.0,0.0006856885668425,0.9090909090909092,3214998.0,7.341829004422789,17.931614927072925,39544537.0,119.0,0.4396551724137931,0.0,0.9993143114331576,0.117391304347826,0.7863122899600924,2.2789348445710407,58.0,6.0,0.4643658294941646,0.8816123421269209,0.779954385937968,6.0,0.9162137681159421,0.5001714809862877,0.4548882988288758
ABRF_MGRG_10ng-kraken2_minikraken-0.65,0.0001741239389322,0.9982142857142856,0.8333333333333334,0.000173813003327,1.0,0.0003475654871823,0.9090909090909092,3215542.0,7.957646407525688,19.44623883745609,39551195.0,125.5,0.4396551724137931,0.0,0.9996524345128176,0.1178571428571428,0.7874043367346939,2.2878613013567013,58.0,6.0,0.4652310793004173,0.8850655669931115,0.783960801959902,6.0,0.9157738095238095,0.5000869065016635,0.45471923728904573
ABRF_MGRG_10ng-kraken2_minikraken-0.70,8.861664749230434e-05,0.9964912280701754,0.8333333333333334,8.830571188706819e-05,1.0,0.0001765957744486,0.9090909090909092,3215817.0,8.62357354087989,21.03659478667168,39554575.5,163.0,0.4396551724137931,0.0,0.9998234042255514,0.1403508771929824,0.7803755001538936,2.264765010452418,58.0,6.0,0.4769945019206956,0.876130702020084,0.7588710129491565,6.0,0.9149122807017545,0.5000441528559435,0.4546337524326789
ABRF_MGRG_10ng-kraken2_minikraken-0.75,4.601846957495103e-05,0.9932432432432432,0.8333333333333334,4.570753396971488e-05,1.0,9.141086135148782e-05,0.9090909090909092,3215954.0,9.428402221787954,22.814077920958784,39556251.0,197.0,0.4396551724137931,0.0,0.9999085891386486,0.1594594594594594,0.7641526661796931,2.18739019812872,58.0,6.0,0.5025601805882915,0.8461980386634151,0.706671828623048,6.0,0.9132882882882882,0.5000228537669849,0.4545911599761303
ABRF_MGRG_10ng-kraken2_minikraken-0.80,2.2076427971767048e-05,1.0,1.0,2.2076427971767048e-05,1.0,4.415188122770836e-05,1.0,3216029.0,1.9450707198755703,24.6064573101804,39557156.5,226.5,0.0,0.0,0.9999558481187724,0.1746478873239436,0.7554056734774847,2.106472845153747,32.5,5.0,0.5238576965813592,0.9072084746258832,0.8176804541768046,5.0,1.0,0.5000110382139858,0.5000220759406139
ABRF_MGRG_10ng-kraken2_minikraken-0.85,1.0260874972793134e-05,1.0,1.0,1.0260874972793134e-05,0.8,2.052153937663648e-05,0.888888888888889,3216067.0,1.9071966540972585,22.559500552451063,39557626.5,263.5,0.1846153846153846,0.1846153846153846,0.9999794784606234,0.2181818181818181,0.743801652892562,1.9808259362290783,26.5,4.0,0.5558507890322493,0.9904129681145392,0.9758064516129034,4.0,1.0,0.4000051304374864,0.4444547052141328
ABRF_MGRG_10ng-kraken2_minikraken-0.90,3.731227262833867e-06,1.0,1.0,3.731227262833867e-06,0.8,7.462426681657852e-06,0.888888888888889,3216088.0,1.5262641887446824,24.990508405250875,39557886.0,416.5,0.1846153846153846,0.1846153846153846,0.9999925375733184,0.35,0.6527777777777778,1.7295739585136225,26.5,4.0,0.7715167498104596,0.8647869792568111,0.72,4.0,1.0,0.40000186561363144,0.4444481756577853
