Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Weighted unifrac distance raw,Weighted unifrac distance relative abundance,Unweighted unifrac distance raw,Unweighted unifrac distance relative abundance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Faith's phylogenetic diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean Precision,Mean Recall,Mean F1 score
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.00,0.8156204720002488,0.3701428491371143,0.0008387502621094,0.3018960853207301,0.8,0.3325541763561793,0.0016757436112274,3897361.0,112.883562361302,12.264446333085218,39558012.83071025,1210.62,0.9968124754805806,0.2077922077922078,0.6674458236438208,0.6298571508628783,0.8139361755717536,3.2667500503562854,10196.0,6756.0272206303725,0.4321366494708897,0.2673397262728555,0.0011269657934405,4769.0,0.18549079969961185,0.550948042660365,0.16711495998370335
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.05,0.8110985354932994,0.3964058523929166,0.0016528925619834,0.3215242063368676,0.8,0.3550598711618882,0.0032989690721649,3756566.0,85.44267657901642,13.81358182587615,39558011.74722053,1210.2403846153848,0.9945184685444426,0.2077922077922078,0.6449401288381118,0.6083263116169958,0.8005095039729377,2.9160530466742856,5929.0,3655.567867036011,0.4470581583163308,0.2594170606415338,0.0020713926163169,2420.0,0.19902937247745,0.5607621031684338,0.17917942011702656
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.10,0.8073293740866266,0.4100757495228103,0.0027972027972027,0.3310661981903547,0.8,0.3663595611703774,0.005574912891986,3683068.0,72.97957351805566,15.974494491597795,39558011.19279571,1210.1153846153843,0.9915210018262458,0.2650602409638554,0.6336404388296225,0.6047231375738857,0.7928650859397665,2.7325411806844437,3833.0,2353.1296296296296,0.4553713897286881,0.2606939007466003,0.003376063868679,1430.0,0.2064364761600065,0.5655330990951773,0.18596723703118168
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.15,0.8039296041789745,0.4200512237779818,0.0043057050592034,0.3376916140667267,0.8,0.3743955565499141,0.0085653104925053,3629518.0,65.35473822441705,16.35807570283136,39558010.717137225,1209.529411764706,0.9878504672897196,0.1643835616438356,0.6256044434500858,0.6072927746006791,0.7866900162803838,2.6176360043729665,2675.0,1652.8931297709923,0.4620207674741228,0.2654928514465282,0.0050463004404695,929.0,0.21217846441859262,0.5688458070333634,0.1914804335212097
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.20,0.8003482478778645,0.425570707070707,0.0063897763578274,0.3406047697521843,0.8,0.3783765392652976,0.0126782884310618,3599262.0,59.265830516327696,17.073453110973052,39558010.43742883,1209.5098039215686,0.9823177366702938,0.1643835616438356,0.6216234607347023,0.6128706293706285,0.7829801193589714,2.555636684317436,1838.0,1089.75,0.465967069011413,0.275094886934622,0.0073608191320462,626.0,0.2159802417142672,0.5703023848760922,0.19552741384817968
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.25,0.7960019899878735,0.4298099781954999,0.0090702947845804,0.3421295979602624,0.8,0.3809902214669288,0.0179372197309417,3575476.0,54.47213726992149,17.963561248302117,39558010.20890662,1209.264705882353,0.9757281553398058,0.1643835616438356,0.6190097785330712,0.6191746008432735,0.7799574337419378,2.5146196964113186,1339.0,597.2,0.4691675870415441,0.2862520458301106,0.0103051592912516,441.0,0.21944013649004013,0.5710647989801312,0.19946372059893525
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.30,0.7906713099717049,0.4271152607399961,0.0129870129870129,0.337707782718199,0.8,0.3771856742637322,0.0255591054313099,3586774.0,50.21684860993041,17.964445533475036,39558009.96923356,1209.0,0.9665981500513876,0.1643835616438356,0.6228143257362678,0.6258343498980287,0.7769891452801861,2.481973987257349,973.0,370.8139534883721,0.4722972711883653,0.3002344351144594,0.0145587229412326,308.0,0.2200511368635045,0.5688538913590995,0.20137238984752104
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.35,0.7843391063710705,0.4224434125810253,0.0158730158730158,0.3313388887161468,0.8,0.3713855595420007,0.0311284046692607,3607375.0,48.23143837281015,18.918816053574893,39558009.72216544,1208.9803921568628,0.9602689486552568,0.1643835616438356,0.6286144404579992,0.6325483357271103,0.7740637913507358,2.4567809435592287,818.0,292.1818181818182,0.47537477682491,0.3079722621142961,0.0175636034258419,252.0,0.21915821422702056,0.5656694443580734,0.2012569821056307
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.40,0.7760169148969248,0.4188575929941645,0.0187793427230046,0.3250405770964833,0.8,0.3660331997630189,0.036697247706422,3621122.0,46.25832694702653,18.43666384930212,39558009.44345702,1208.54,0.9527616279069768,0.1643835616438356,0.633966800236981,0.6388687479665416,0.7708097388974724,2.4328283792652705,688.0,250.14285714285717,0.4787788664390338,0.3145338996183591,0.0204844466696207,213.0,0.21881846785858453,0.5625202885482417,0.20136522373472046
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.45,0.7643586953142004,0.415846775801036,0.0106951871657754,0.3178560990018967,0.4,0.3603077989142024,0.0208333333333333,3629840.0,45.51210855979419,0.5446304655006532,39558009.11732149,1208.52,0.9498355263157896,0.1643835616438356,0.6396922010857976,0.645810481748428,0.7670035846789013,2.4096609266578954,606.0,211.0,0.4827335475656408,0.319291721842069,0.0229513985248143,187.0,0.2132709814834057,0.35892804950094837,0.19057056612376785
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.50,0.7488181337644974,0.4151151405529437,0.0119047619047619,0.3108457448462423,0.4,0.3554923623500144,0.0231213872832369,3624952.0,44.97489965386862,0.6108477343799127,39558008.74085626,1207.9795918367347,0.9446460980036298,0.1643835616438356,0.6445076376499855,0.6519724084551839,0.7625871347447175,2.3841342114497306,549.0,188.30769230769232,0.4872841010302101,0.3225151295726609,0.0250718550824132,168.0,0.2135099512288528,0.35542287242312115,0.18930687481662567
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.55,0.7251068063803986,0.4173886457039746,0.0139860139860139,0.3026513479058487,0.4,0.3508783882672965,0.027027027027027,3601402.0,43.89973591298129,0.6907785949856649,39558008.25350819,1207.2395833333333,0.9365904365904366,0.1643835616438356,0.6491216117327036,0.6584327894834339,0.7566693967091522,2.3507675704342024,479.0,168.58823529411765,0.4933155577641777,0.3283253929939946,0.0287387073324616,143.0,0.21568732984499425,0.35132567395292436,0.18895270764716177
ABRF_MGRG_10ng-kraken2_GTDBr202RefSeqV205-0.60,0.6937881284785921,0.4231687291488519,0.016,0.2935894406268461,0.4,0.3466660743342869,0.0307692307692307,3558966.0,42.85489916590539,0.7822912148502914,39558007.74177578,1206.914893617021,0.9290697674418604,0.1643835616438356,0.653333925665713,0.6651037156947633,0.7501386781995107,2.3183617518554955,428.0,165.625,0.4998890829850774,0.3328213532193754,0.0320177606616036,125.0,0.21958436457442596,0.34679472031342307,0.18871765255175882
